model,config,reps,pass_strict,pass_production,wall_s_median,wall_s_max,core_s_median,max_rhat_worst,min_ess_bulk_median,min_ess_bulk_worst,min_ess_tail_median,min_ess_tail_worst,ess_per_wall_s_median,ess_per_wall_s_min,ess_per_wall_s_max,ess_per_core_s_median,divergences,transitions,depth_capped,max_tree_depth,mean_tree_depth,mean_leapfrog,min_bfmi,mean_concurrency,core_s_vs_A,ess_per_wall_vs_A
m00_recombined_control,B,4,4,4,1655.2496130466461,1663.0994770526886,6501.330708503723,1.0128983391408333,970.6480717442976,841.4623919857656,889.4081251034584,849.1634139997423,0.5268077768374984,0.5059603490928807,0.5377844081292554,0.13368817818693646,0,8000,0,6,4.898875,30.406,0.687313699162762,15.815340243441653,NaN,NaN
