model,folds,oos,draws,max_rhat,worst_rhat_fold,min_ess_bulk,min_ess_tail,n_divergent,n_transitions,divergence_rate,treedepth_rate,min_bfmi,passed,strict_rhat_pass,failures,wall_min,run_id,σ_sup_median,σ_sup_q05,σ_sup_q95,σ_smile_median,σ_smile_q05,σ_smile_q95,κ_median,φ_median,latent_family,latent_mean_lambda_h,latent_mean_lambda_a,latent_φ_mean,gate_pass,gate_failures
m05_joint_grw_baseline,2,39,4000,1.0058576764302987,1,1505.294429121992,1216.677268370516,0,8000,0.0,0.0,0.7153082239410969,true,true,,0.8763598998387655,e2152be3-f609-4148-b250-96a624e3966c,NaN,NaN,NaN,NaN,NaN,NaN,1.1237315884414492,,count,1.4775768563438978,1.303142276403925,,true,
m05_joint_grw_supremacy_w040,2,39,4000,1.0036558186601996,1,1345.4524743451861,1988.0803830843618,0,8000,0.0,0.0,0.7399276460663149,true,true,,0.9552996317545573,cd886262-38d4-4956-a26a-94cb88706e58,0.20995839230979585,0.19542518113073867,0.22598040675994607,NaN,NaN,NaN,1.1168688618942526,,count,1.4940338120122534,1.278990809744568,,true,
m05_joint_grw_smile_supremacy_w040,2,39,4000,1.0063923742227339,2,865.5820229165823,1383.449909892705,0,8000,0.0,0.0,0.7052710830013844,true,true,,3.7876936992009482,5ce9ded8-036f-40f5-b878-2452286dbcbc,0.217039541818626,0.201473818239277,0.23412438893134802,0.052869105164003144,0.05117708374206082,0.05465334072509614,1.1308072719501423,0.834/0.965/0.991/1.017/1.058,smile,1.504321453819269,1.3028764674738136,0.834/0.965/0.991/1.017/1.058,true,
