match_id,model_supremacy,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476631,-0.44660527450836374,1.7203777190391518,1.00913109706235,7.704060698802214e-5,6,true,true,
12476627,0.6492503675455927,2.1232859060941918,0.904879589872108,6.935898067453014e-5,24,true,true,
12476625,0.2965601297268745,1.2427917401856934,1.5637269554176205,0.0005493780139522775,5,true,true,
12476621,0.09057437527627936,1.4895083379645637,1.362848325341071,0.0006646093041048491,7,true,true,
12476622,0.1881390492813083,1.289936040348095,1.390168796884733,0.0003512798719194679,7,true,true,
12476782,0.06525339581508423,1.491122887239888,1.5885280726911788,0.00046463902098706406,11,true,true,
12476785,0.23533494569080005,1.4338016775744766,0.8828267964139278,1.8774493059915678e-8,3,true,true,
12476784,0.23636435940418996,1.5721587111869195,1.1604354438660092,2.6986706234794095e-10,3,true,true,
12476781,0.16860328942200767,1.2731692571723539,1.2420615400900883,5.171263393461974e-10,3,true,true,
12476779,0.2119155805263163,1.2941816304960503,1.1689403396064446,5.702873355645763e-10,3,true,true,
12476619,0.25096014135805633,1.4260561638869969,1.1829235515897765,0.0008790793014306446,5,true,true,
12476620,-0.46063337854976133,0.9194865623535654,2.004453818376831,7.432247854846597e-5,7,true,true,
12476626,0.3123373330144905,1.5793372576477636,1.1203722227338258,0.00023379963773942193,5,true,true,
12476617,0.09175577935776243,1.2588585281465523,1.3539319818871511,0.00014078071677836056,5,true,true,
12476780,0.03317929204205185,1.1934041422225676,1.1040325840217868,0.001551797799454477,7,true,true,
12476778,0.1340285371920476,1.4069850989451858,1.138135678081937,3.6121258514937096e-10,3,true,true,
12476776,-0.0639628611575541,1.4764295530915563,1.2658118151422626,0.0012509619365660427,5,true,true,
12476777,0.1072928877807597,1.3947442700277857,1.2069370969033748,0.0002753323241525435,5,true,true,
12476772,0.3135747337913781,1.7435765827750052,1.0678414712931275,0.0011734133416592223,7,true,true,
12476774,0.2852845473743668,1.2671769059461593,1.0574798233889842,5.024897994760586e-9,3,true,true,
12476771,0.35782074415671145,1.6465733920990036,1.0388429808960522,3.4223543976281618e-9,3,true,true,
12476773,0.1671601487074981,1.66594957785437,1.2885580211665009,0.0005690814954263325,5,true,true,
12476775,0.21272548864138194,1.6804766608619128,1.1525469057798623,0.0009373949903400666,5,true,true,
12476611,-0.0658427046696487,1.0322514263000309,1.5748311281339669,0.0003356127415319634,11,true,true,
12476616,0.5113018846701625,2.5021231807379123,0.7490448537699341,2.5227072198224718e-5,5,true,true,
12476614,0.4045420081911429,1.4476690282072098,0.6866781919924996,9.063731159400197e-9,3,true,true,
12476615,0.05991835025035578,1.5083167287584724,1.0406245614055132,7.572481321378845e-5,9,true,true,
12476607,0.023093624614554397,1.4618883796682953,1.135067649531414,5.6560363569995914e-5,5,true,true,
12476613,0.0572870714121625,1.5859024577912906,1.1360026624454587,0.0003026502638946786,7,true,true,
12476606,0.017773621720408507,1.2199132777963095,1.053991902972525,1.3549278134990447e-9,3,true,true,
12476603,0.21986841339385066,1.5066151061759245,1.1489188323389514,0.001135808790223404,5,true,true,
12476770,0.24003809873600898,1.8701734803085506,0.9163186392512211,0.001069352174976752,7,true,true,
12476767,0.09770031372119826,1.5197333677560991,1.2733546052254494,0.0020109925614963256,9,true,true,
12476766,0.06860791196000057,1.2643032424057432,1.2808908885957988,0.001295388468155358,9,true,true,
12476769,0.06987194695254151,1.6841415391249508,1.2017135951309736,0.002883816574736265,9,true,true,
12476768,0.11041472253143214,1.42690381450349,1.4089889009852499,0.000895329468569228,9,true,true,
12476761,0.060777557426831504,1.2290148039345663,1.2239161154126348,0.001181619283530396,9,true,true,
12476765,0.17855554693687004,1.9026886960290392,1.0188207782726255,1.9064101446895513e-5,4,true,true,
12476764,0.2748768131246355,1.5990900576599898,1.1842834624926903,0.0009748875415684561,7,true,true,
12476762,0.23926515169734575,1.389364639370301,1.2513537144619205,0.0005316339775861391,21,true,true,
12476759,0.19577213025397822,1.7493601496851174,1.138898379798409,0.0002387781279791825,6,true,true,
12476604,0.4509185267781933,1.5485085173607933,1.0324504672989303,0.0013486181343870497,7,true,true,
12476609,0.10544554930156591,1.4102168383206917,1.177354171502498,0.0005213472589603298,5,true,true,
12476610,0.5831451244816593,1.8878150320409608,1.0210566862809356,0.0002217104567708527,4,true,true,
12476600,0.16485304189455074,1.7260381774565792,0.9842440824296893,1.5674709180135707e-6,5,true,true,
12476598,0.12837772319550086,1.2106476097377654,1.2304942298622907,0.001455910588331069,5,true,true,
12476599,0.38937905229144726,1.5937394640537175,1.0010232059229867,0.00031811020336896086,4,true,true,
12476597,-0.15128224979772778,1.2376262455815417,1.498610117855531,6.774371500670747e-5,7,true,true,
12476760,0.15376356671180827,1.4721238635743144,1.3347390052219559,0.001170365795994376,9,true,true,
12476763,0.1572142722825811,1.7430010799429845,1.236226858702698,0.0016221096246346277,7,true,true,
12476758,0.2533758010983122,1.7991333699695455,0.9028273383923017,0.00041457622164368317,7,true,true,
12476757,0.236081365015017,1.3960470499453905,0.9306410476330534,3.0165013175251283e-9,3,true,true,
12476756,0.287391079308162,1.4018867145841094,1.3253004511818884,0.0015190439866844567,9,true,true,
12476594,0.12131916676106604,1.2588516229606461,1.5187670217776124,0.00027782552133904983,7,true,true,
12476595,-0.035482539929273596,0.9150271984055173,1.2302311199048108,3.247026295800716e-8,3,true,true,
12476593,-0.2120690358655622,1.0803520821201027,1.4927172676747364,0.0006428461242375667,7,true,true,
12476596,0.5184889524726997,1.9718357513787503,1.0007930114092918,0.00018490435011657075,5,true,true,
12476750,0.07065808492377271,1.2545875535087492,1.1682105305066166,0.0009904612005638004,5,true,true,
12476753,0.04967351442253902,1.889579269096575,1.013281630967465,3.0211907221708492e-5,4,true,true,
12476755,0.15192818716024806,1.238170838024605,1.0710862975371052,1.2947467978613426e-8,3,true,true,
12476752,0.14202352907030924,1.1956601396213513,1.4387172853982089,0.0013281523686280309,9,true,true,
12476751,0.29495549107940067,1.2431222813096792,1.0644917151567412,9.702157703272186e-9,3,true,true,
12476749,0.15684992121411162,1.3761399474535496,1.311064778914129,3.7797135813909925e-9,3,true,true,
12476748,-0.024168284795709476,1.3723762122195737,0.7878918742269697,2.0418608222149165e-9,3,true,true,
12476739,0.2913024456260312,1.460897886398592,0.8215833587259399,9.840391508309133e-9,3,true,true,
12476741,0.14095137294531193,1.2886507852735696,0.8522386114151643,5.4941457335855805e-9,3,true,true,
12476754,0.15115876433823466,1.5967172446120335,1.1132779226107596,4.7107627318947986e-9,4,true,true,
12476589,-0.2295620046541078,0.9796614046094936,1.5314752147691715,8.46290094394304e-8,5,true,true,
12476591,0.048990764056785326,1.2541093068150415,1.0113481716427866,3.641451415806469e-9,3,true,true,
12476590,0.31757915570316236,1.664608951928122,0.9628415089545668,0.0003887588146217229,5,true,true,
12476588,0.27219868797321484,1.3764750652617315,0.8118182732320802,3.361844535337405e-9,3,true,true,
12476746,0.025894855494791785,1.0875428495538169,1.3876150659957969,0.0013800412211929136,5,true,true,
12476747,0.06297114986323432,1.469898144090588,1.4517727876056552,0.00024111770579263175,5,true,true,
12476742,0.10668186207541216,1.2474897153556765,1.0863804474619099,0.0008530180705823466,5,true,true,
12476745,0.10835967238355637,1.3138878169478774,1.0028237732157779,5.661159674096962e-10,3,true,true,
12476743,-0.050636244371999005,1.206560248380684,1.469586020035591,0.0002468915800818393,5,true,true,
12476737,0.1994265017410793,1.5494188561702147,1.30260743017887,0.0005117986740881188,9,true,true,
12476735,0.21923578334665275,1.4989054653737883,1.0119084110727252,0.00034600397055232145,9,true,true,
12476744,0.11665022738740444,1.6034432015422648,1.0798338408707489,0.001146121066858097,5,true,true,
12476738,0.33554307962167285,1.3691648211589218,1.1291512648484674,0.0015298000629156607,9,true,true,
12476740,0.11246653592257042,1.2290051089829939,1.319072071405516,0.00010967303313744756,5,true,true,
12476586,-0.0868741267285535,0.8786049147863331,1.1741815923137464,1.2946111366940032e-9,3,true,true,
12476582,0.40542943866969094,1.7431061702662292,0.767329748226227,0.00028711537219014313,5,true,true,
12476585,0.16115315342067554,1.2850248188988749,0.928191149243225,6.4385102575639405e-9,3,true,true,
12476583,-0.12450561833374897,1.040101178963712,1.8691391356241647,0.0006435631412577388,11,true,true,
12476584,0.6756531822501466,2.087434137164259,0.7654736472151706,0.0002050282861023118,9,true,true,
12476581,-0.06999285318588953,1.3850846685802676,1.2020939107550115,0.00042623296465412207,5,true,true,
12476580,0.12047573707013068,1.3237358157636632,1.033730377084996,0.0008187469000404961,9,true,true,
12476574,-0.000786351834719108,0.9606307421586081,1.1523616109503363,1.0233275858368904e-10,3,true,true,
12476731,0.11095818253851897,1.4414166246247744,1.0813840003341952,0.0007471903301627663,5,true,true,
12476548,0.0771198679205947,1.369172974523101,1.237851123803345,0.0010368114945557719,7,true,true,
13179032,0.04867254697139937,1.2415063565190645,1.0276298172427043,5.73806501471233e-10,3,true,true,
13171689,0.06080141935411718,1.6004936759953226,1.3617999955995448,0.00023107730707522923,7,true,true,
12476727,-0.05290471501815157,1.029019964224665,1.1936429445290417,0.0012123103170916844,7,true,true,
12476729,-0.0038592911404444984,1.503120498550339,1.4130313745948613,0.001334203126926103,5,true,true,
12476724,0.2026659058217535,1.3869585508039413,1.0172783288802618,1.936979438877295e-9,5,true,true,
12476730,0.29525740018868946,1.5546680688212078,1.0496389738933884,0.001475514734975093,13,true,true,
12476728,0.13918280273359926,1.3034548125244638,1.217408714739491,2.0143452555218797e-9,3,true,true,
12476720,0.14422726370853609,1.3588498415490466,0.9844469580667642,0.002537919094252984,22,true,true,
12476722,0.18228348497534103,1.7557493045460246,1.4638092887026002,0.0005894137112873837,7,true,true,
12476721,0.2003699670932756,1.583892469379924,0.9977618738244215,0.0008224186226499337,5,true,true,
12476725,0.2762378554269073,1.5451170614697454,1.1995409200441873,3.793116473978289e-9,18,true,true,
12476723,-0.07416813109046679,0.9487629923915076,1.0289780007293152,6.735748220606273e-10,3,true,true,
13171688,0.2574409864746247,1.629204448582868,1.0116128558993251,3.530339988524332e-5,4,true,true,
12476562,0.3410927379046087,1.7546138955853425,1.0055636393734093,0.0006577374915332566,7,true,true,
12476564,-0.1750892484835429,1.1584797788159558,1.2282917199321512,0.0005148666448518504,5,true,true,
12476565,0.2734751945317029,1.376569583642042,0.8516098773776797,5.649459811185511e-10,3,true,true,
12476563,0.30280665855721894,1.6432895899401876,1.0204358746650135,1.7122410359087195e-5,4,true,true,
12476556,0.2664761574871659,1.4792180015828311,1.2259699001606985,0.00048282074374646813,5,true,true,
12476561,0.174651532421076,1.6050257126540808,1.081332016402727,0.0004268886560380905,5,true,true,
12476560,0.011142532510212733,0.9918016702935244,0.971010480154552,1.126726733414018e-9,3,true,true,
13179034,-0.03513317239233565,1.3414548543381675,1.5888229989840692,0.0027504655330690764,11,true,true,
12476726,0.15418595678035932,1.113742034669613,1.0803444832681115,0.0009630688656128718,5,true,true,
12476718,-0.057556304184975406,1.2561206488786993,1.6025806769330029,0.0020877211145388487,7,true,true,
12476716,0.11359594210787191,1.3443199622466369,1.2582123942417405,0.0005590123643695207,5,true,true,
12476719,0.160513974739937,1.391652169344714,1.2562840994621816,0.0012507903886131405,5,true,true,
12476717,0.026591334139751586,1.641311697961035,1.2282368529390972,0.0004118590864800597,5,true,true,
12476713,0.2447876552525154,1.6571656963092734,0.9057842398734961,0.0008019724364663,28,true,true,
12476715,-0.06032877823063517,1.5987080704039487,1.209608721680791,0.0019412868271436949,11,true,true,
12476714,0.3373894808512287,1.6803970557035839,1.0327131269312844,0.00104809945900159,26,true,true,
12476710,0.08802954500775867,1.645905416996303,1.0828652153091187,0.0010709482259927564,7,true,true,
12476712,0.12339313331146684,1.5308044349547079,1.5467088084920495,0.0013296450874954592,11,true,true,
13175771,-0.13439462379265604,1.1331088585269502,1.2248439659573722,0.0003053012269160154,7,true,true,
13159980,0.12533653102328798,1.8891566209495168,1.0155966037968815,0.0007003317225879936,6,true,true,
12476551,-0.10203882744084129,1.2819948624700033,1.5062932630123937,5.304737789459132e-5,7,true,true,
12476555,0.3170545229276222,1.6709209360829607,0.9610103057248399,0.0006234995217364891,7,true,true,
12476554,0.08126050251171657,1.4731651422864307,1.2378529535732892,0.0006438000608241923,5,true,true,
12476550,0.0847811093148654,1.3297272576632646,1.2216799069188784,9.562240865060747e-5,5,true,true,
12476549,-0.15391797821270722,1.343486958631667,1.5862880995293107,0.0005797904409125408,9,true,true,
12476552,0.08473949636100304,1.3434485810420753,1.3871248394666518,0.00013651144894016471,7,true,true,
12476553,0.20145966772252624,1.5920056459081098,1.0522432600596494,0.0004637347113931841,11,true,true,
12476711,0.3365906369560588,1.4691378663385082,0.9013058581217825,2.4063865447477953e-9,3,true,true,
12476708,0.2769911189753066,1.4845646327830393,0.7575271167274618,9.784001856977025e-9,3,true,true,
12476707,-0.01378898450611029,1.198803393231403,1.051062281735397,7.877644688291353e-8,5,true,true,
12476709,0.04684154763810094,1.5656735599478016,1.0154332228254441,1.5176209570616404e-8,6,true,true,
12476705,0.20099940072755593,1.4263601975637068,1.1338295283290833,0.0012670713696431636,11,true,true,
12476701,-0.026840901746343637,1.3157089778479618,1.2938272106998727,0.0007867651690812237,11,true,true,
12476539,-0.13660739131472427,1.2250881022519493,1.317634898669101,0.0004272901747449293,7,true,true,
12476545,0.1710076974938438,1.6348289742913757,1.2505062856230347,9.922459758509465e-5,9,true,true,
12476546,0.26472191909618414,1.53278147200995,0.910578003099647,0.0010973014165485608,11,true,true,
13217663,-0.26443282017424563,1.0500451404979616,1.4201469844903898,0.0003554569679797933,15,true,true,
12476541,0.35551210120173743,1.625826279242905,1.1442460023980254,0.0010354712657250364,7,true,true,
12476544,-0.3153507294505578,1.094028326658536,1.5800928778152252,0.0004111291722875614,13,true,true,
12476533,0.13679299755541324,1.524309184758123,1.0892280816575768,0.0012114262598351435,7,true,true,
13324922,-0.10481823848366098,0.881147454357691,1.6512908229153254,0.0001286419468892629,7,true,true,
13197505,-0.08517014844281612,1.0783673485900278,1.319283467883943,0.0010445048299079292,9,true,true,
12476697,-0.03499536660154171,1.1115203913118346,1.4228465628424356,0.0001794939223756577,5,true,true,
12476698,0.2532265295903902,1.1953826393190958,1.1028521957047284,1.6109258798080897e-9,3,true,true,
12476700,0.1485533077416955,1.1878937930868028,1.215292902658744,0.0019514169857840144,7,true,true,
12476696,0.11075883025780764,1.7126303828032312,1.0868171597042717,0.0003304179863528581,5,true,true,
13315347,0.3599843790634319,1.6945348085150227,0.8530438017939095,0.0008546094109535175,9,true,true,
12476531,0.33378183906139747,1.8055316971924926,1.0653874528240488,0.0003785434627433552,7,true,true,
12476529,0.48850424638502277,1.822351832024583,0.9658789254500413,0.0029778471709568373,9,true,true,
12476538,-0.06158418331362317,1.1830469603395941,1.4599207835819563,0.00037553309629528636,5,true,true,
12476523,0.5818131024152273,1.9790475892123616,0.8331817170672622,0.00023468895510700104,7,true,true,
12476522,0.017131493030465562,1.4275381609417612,1.2886815684646098,0.000405609941674365,7,true,true,
12476524,0.17834302339282498,1.3360944354612725,0.7214454818734937,7.605995666555292e-10,3,true,true,
12476693,0.37680241416679455,1.4720323152319121,1.0538347828477745,0.00149118807521216,5,true,true,
12476695,0.10174274919037236,1.390385036216315,1.2908555031340734,0.0006726787127741287,5,true,true,
12476691,-0.042909476281641996,1.223213571666511,1.0780994354405882,0.0006072342512930345,5,true,true,
12476692,0.26186123732367855,1.7416365743012474,1.00675372986041,0.0008922721452392452,5,true,true,
12476699,0.0864460028176866,1.6388253590334834,1.3953674712852346,0.0012144375248172548,7,true,true,
12476689,0.0581358469119898,1.2484761836078873,1.2150165326013587,0.001165597482350708,9,true,true,
12476685,0.07277387962828698,1.3414661682448994,1.1942028274805006,0.0003585471911949556,5,true,true,
12476686,0.26941692031615894,1.1611916053970082,1.275454400443746,0.002541812654178399,9,true,true,
12476690,0.09979792064462488,1.6403163542824082,1.2363864688532453,0.0012297346300937776,9,true,true,
13343736,0.11986451059032156,1.3217021058749934,1.1082066365350334,0.001490945546862977,11,true,true,
12476521,-0.008987915005686263,1.2101239838929736,1.48996483150036,0.0006061109782098522,5,true,true,
12476514,0.31108885497012806,1.3527801412002585,0.8112968748771474,3.0423419732492258e-9,3,true,true,
12476520,0.16477155666311474,1.3245737181597632,1.233897171083091,0.0007275760896787941,5,true,true,
12476515,-0.06255206743254652,1.1906521542808073,1.4819082497904694,0.0003746312150092366,5,true,true,
13255608,0.20683771142395913,1.584797491248452,1.0298595422794268,0.0001533861482857137,4,true,true,
12476516,0.44080475341390624,1.636759616720767,1.0129226029155463,0.0007095214198097038,7,true,true,
12476511,0.04305173220584845,1.3197286562488513,1.425657521561286,0.0002779890071230932,7,true,true,
12476517,0.0982175712403403,1.5656280624278096,1.1405931626550312,0.0013158869242456568,7,true,true,
12476513,-0.1340474331293555,0.9076874319606523,1.2108587714642012,4.071724966919892e-9,3,true,true,
13391276,0.3180359755006281,1.618733492059064,1.129232033167005,8.946787191144143e-5,22,true,true,
12476688,0.3105166744722351,1.8331651262805737,1.0734141163965374,0.0003332969566262538,5,true,true,
12476684,0.012514016560167908,1.4627410274752175,1.2049646462466197,0.0005965289513714212,7,true,true,
12476681,0.16179774736528438,1.4078100578701351,1.3127289123334902,0.0006252681004094181,7,true,true,
12476682,0.1442933360880299,1.5147180267565645,1.198914812661127,0.0008137251118921617,9,true,true,
12476679,-0.05396421800720864,1.0149523090231667,1.3509557728094086,0.0007840178133366664,7,true,true,
12476678,0.30412278653041125,2.054700057266415,1.2281695121620422,0.0004688556140603152,5,true,true,
12476675,0.12752725039593038,1.171816474974758,1.4663248478531574,0.0008156662708433569,9,true,true,
12476680,0.09021207561568165,1.3544248019904115,1.3322572037879745,0.0005097229202585044,5,true,true,
12476677,0.07202239478925691,1.101956768872805,1.3064111228577255,0.00162266151797579,9,true,true,
12476508,-0.02283546167306429,1.3518748228903235,1.2962351653821667,0.0004706247149406674,7,true,true,
12476506,0.3817813182774963,1.8508246255335215,0.887922117589243,0.0005421697747185472,7,true,true,
12476509,0.4470347242343001,1.6742889020726492,1.0738450066853584,0.002522067111030365,9,true,true,
12476507,0.0237134831880143,1.2016899588714858,1.361942187956881,0.00039347147172863716,7,true,true,
12476502,0.12506485355301927,1.4561842402833798,1.2306752660626652,0.001764910179428061,7,true,true,
12476500,0.42363877411057266,1.5379997549819626,1.217705271566375,0.0011827429705224936,11,true,true,
12476501,0.21492910405560392,1.3174574813497064,1.399119710961901,0.0013463386681368005,7,true,true,
12476505,0.06603551991438956,1.3394588632541697,1.0528735506594797,0.0006163778944597955,5,true,true,
13415294,0.2890159342414277,1.7415011846403357,1.0221964589629842,0.0006498055760338711,7,true,true,
12476674,-0.0032553448362851274,1.333350503280027,1.5485897171617118,0.00046915651651152456,9,true,true,
12476671,0.3471548412768118,1.959235923481614,1.0112883606595695,0.0005308129215201517,11,true,true,
12476670,0.49659398683382494,1.5933506666405581,0.7986163293514531,0.0005314490616100732,5,true,true,
12476672,-0.07508575387546394,1.2673232474929728,1.6582435359409433,0.00048495171836411143,7,true,true,
12476669,0.20386542359482734,1.6350877004422066,0.9231795371460964,0.001133525661102536,5,true,true,
13343733,-0.07374386798368705,0.9383753866078066,2.1003437798819435,0.0008086384546250602,28,true,true,
12476667,0.24215165984047413,1.6510247512225407,1.0790644573371504,0.0003055220002231466,7,true,true,
12476662,-0.16422229435253974,1.0453587545155008,1.751779109848406,0.0009811833158123522,9,true,true,
12476673,-0.0482480763999949,1.0856488347773714,1.70554075665702,0.00041139698523401434,7,true,true,
12476676,0.0036214789732920893,1.14763412911626,1.5759221916610473,0.0015729860204879412,7,true,true,
12476668,0.2672239516078411,1.2073637187579132,0.869045683598745,4.872038436632799e-10,5,true,true,
12476497,0.3083065801870621,1.8136117383532475,0.9847381526246631,0.00032224638011040175,5,true,true,
12476499,0.01769286905534897,1.6359565702727252,0.9757714199057028,0.0005674021030315491,5,true,true,
12476496,-0.18147946232540066,1.1425242507018614,1.713158196281508,0.00031249784207395707,5,true,true,
12476498,0.2682920246494782,1.340019912308518,1.1761673147022753,0.0007563269227124296,5,true,true,
13436762,0.06615419102095393,1.2478253861155502,1.247132004403359,0.0014531658082087267,5,true,true,
12476492,0.28291309024107547,1.3816561224346189,1.3564282059924966,0.0010748839454240964,9,true,true,
12476493,-0.10573975713893961,0.9887266936583944,1.6407070077190038,0.0013055648241702103,5,true,true,
12476491,0.16383601874142478,1.3263921583200742,1.0830218207585864,0.0016280299575829771,9,true,true,
13399583,-0.01246993921403787,1.1411840805248297,1.4474175820608897,0.0008030477048961271,23,true,true,
13480337,0.20630974411279762,1.3547697391478066,0.9329396039480491,0.0010847669425801355,9,true,true,
12476665,0.472171906048673,2.3599212869257618,0.763620802571476,3.934877582375899e-12,5,true,true,
12476661,-0.14102107041476777,1.120702177163734,1.4974852039874682,0.000807768745424833,9,true,true,
12476666,0.48540772883456706,1.975960504126587,0.8262526581793412,8.545067735885563e-5,5,true,true,
12476663,0.3220511123279064,1.5714334112285617,0.9242710885848796,0.000515217188116963,5,true,true,
12476660,0.20483911673725497,1.8112299877871056,1.0686969606739531,0.0001788690557323229,7,true,true,
12640468,-0.08396482578334698,0.9482643577581362,1.6475106811606557,0.0012210722521595972,24,true,true,
12476657,0.4050621835804384,1.711449026971947,0.977915804380691,0.0006320440521559463,7,true,true,
12476659,-0.007005474537223136,1.037226789856995,1.6401192447423543,0.0002947117939224095,7,true,true,
12476664,0.11602246408150432,1.5828910889943062,1.1374387822206973,0.00031175534332647363,11,true,true,
12476658,0.11223149932338153,1.6252368649193794,1.0610223775376328,0.0007894550673573164,5,true,true,
12476485,0.5571446789269978,1.6250940883636449,0.9469616620832181,1.8339801009680287e-9,3,true,true,
12476486,0.2146700271381026,1.3711397614973826,1.2672390185254394,0.0004270373739763433,7,true,true,
12476488,0.39708449458098327,1.653133604574921,0.6749806786464229,2.0201568556729097e-9,3,true,true,
12476494,0.18943200133380794,1.4723598478761781,1.1674231098899728,0.00011682699330674536,5,true,true,
12476483,-0.19461703461085936,1.1178972618302392,1.5148010339813387,0.0019118990716494263,30,true,true,
12476484,0.1327980240508944,1.4819502001888984,1.2462867935172504,0.0006915820486017468,9,true,true,
12476482,-0.2220476952568758,0.9758241894122269,1.6389504321105572,0.0005882080956795668,9,true,true,
12476481,-0.00974898418311311,1.0171663260421109,1.077219325898304,0.0014345961683907673,9,true,true,
12476656,0.21275417290961343,1.8788845811676789,1.1729056622958005,0.0006008716970350568,9,true,true,
12476654,0.17387209158060046,1.5765044979479594,1.1899354648858596,0.0015323187966823776,7,true,true,
12476652,-0.06530342196511842,1.1231740713979224,1.0572704671298512,6.319521449265793e-10,3,true,true,
12476651,0.41326541119684307,1.4593300951943051,0.979624142514079,0.0002346029952248555,5,true,true,
12476655,0.013095339934029926,1.3359507473588916,1.3045443189480834,0.00044543196546805916,7,true,true,
12476648,0.04047008945974017,1.4235183741089563,1.1866129837805914,0.000590132232298793,5,true,true,
12476649,-0.16529650327825304,1.0994558350662897,1.501987696107682,0.0010282355479941463,22,true,true,
12476653,-0.030713023907584628,1.083761333698716,1.615220634853706,5.2865334938958974e-9,23,true,true,
12476650,0.253548396131561,1.7183855013822125,1.1459953785541566,4.399531208209563e-5,5,true,true,
12476646,0.33947225453701546,1.7063796086688066,1.0327527427942997,0.0011490574176689302,5,true,true,
12476477,0.15538951343927127,1.2992283272993486,1.4413015708670558,0.000532789391048853,26,true,true,
12476479,0.073181465612098,1.4663057440808984,1.2065100720552633,0.0006419467433631676,5,true,true,
12476480,-0.033329659193971864,0.8620901122034974,1.0393263378166615,8.455412139294242e-10,21,true,true,
12476476,0.14537510774140386,1.2154489406116327,1.226724576732659,0.0007334817992652835,5,true,true,
12476469,0.45745066814710983,1.9080745678989404,0.7833090241687675,0.0007677392426823656,7,true,true,
12476475,0.05375229586746138,1.4974413210172655,1.2762819949598772,0.0004202144279815273,7,true,true,
12476471,0.2815139050171798,1.6748554762559034,0.9779916447116179,1.0233364697760873e-9,3,true,true,
12476473,0.1176672738497194,1.093969781006241,1.2132772340973281,0.0005910746006833716,5,true,true,
12476645,-0.06573526626492582,1.3321831660137737,1.7768263810579332,0.0001446717216426351,26,true,true,
12476642,0.4314192360441354,1.7970326924404232,0.7503457783892393,9.207600593496802e-5,5,true,true,
12476647,0.22598737124096402,1.8117477495481211,1.2529604017117901,0.0009259720983835677,7,true,true,
12476643,0.23745298444014998,1.606984908167299,0.9347991307885978,0.0014131461063744786,13,true,true,
12476644,0.31332037657014866,1.5741814682970385,0.969594689935044,0.0002722637375350028,5,true,true,
12476640,0.2566678339099834,1.7709601771743426,1.2677965180825843,0.0008111488842237867,7,true,true,
12476641,-0.21257573795910217,1.1808503199112335,1.4454968095708318,0.0022642928003810477,28,true,true,
12476637,-0.022278415980467033,1.107762274361745,1.3477799733426108,0.0006548387960861678,25,true,true,
