match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.019974327853492613,-0.019974327853492613,-1.0,0.458011784253483,0.3171679729944784
12477123,2024-08-03,1X2_draw,draw,3.497938357265112,0.0018049204247109851,0.004418408361482871,2.44797959011981,0.24944473169398595,0.2852145569901582
12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.005264010998794521,0.005550989607339296,1.0545170989594237,0.49739368400774736,0.4816867847909619
12477126,2024-08-03,1X2_home,home,4.155100640852063,0.026300452957500775,0.08132096446129203,3.0919986280350216,0.42253508741591406,0.2383213448924134
12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.005290212276157261,-0.005290212276157261,-1.0,0.2522007921695397,0.2821103500178704
12477128,2024-08-03,1X2_home,home,2.835031767441645,0.007031764648539074,0.01264544128101749,1.7983311320928124,0.41138739217098524,0.3527166847445295
12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.00720577667777082,-0.00720577667777082,-1.0,0.5061245835446707,0.4576122602738229
12477129,2024-08-03,1X2_home,home,7.137657359979854,0.003975555270345326,-0.003975555270345326,-1.0,0.19794565975379683,0.14010198999000736
12477129,2024-08-03,1X2_draw,draw,5.07565439799843,0.0014072839337499856,-0.0014072839337499856,-1.0,0.21405598016063973,0.19701893028696893
12477129,2024-08-03,O/U 2.5_under_25,under_25,2.552179576825943,0.00309077200119387,-0.00309077200119387,-1.0,0.43625034785797523,0.39182195840767015
12477131,2024-08-03,1X2_away,away,3.0722201408870693,0.0024236615892380643,0.004921913152715209,2.0307757380693277,0.33949108313266935,0.3254975080370579
12477131,2024-08-03,1X2_home,home,2.3138620680819786,0.0013891252509654038,-0.0013891252509654038,-1.0,0.4199875754495484,0.43217787861872264
12477131,2024-08-03,O/U 2.5_under_25,under_25,2.7686777657794246,0.008754438435204867,-0.008754438435204867,-1.0,0.4443322515413927,0.3611832378472851
12477132,2024-08-03,1X2_away,away,4.307789947823633,0.013387811378316456,-0.013387811378316456,-1.0,0.3321954336744519,0.23096760299088834
12477132,2024-08-03,1X2_draw,draw,3.9633916526138275,0.0025139776099855323,0.007300902259003403,2.904123819561551,0.2514807741304585,0.25103749657970326
12477132,2024-08-03,O/U 2.5_under_25,under_25,2.255421444455187,0.007599797751474502,0.009350130089308933,1.2303130155660833,0.4893520568656274,0.4422823514328366
12477133,2024-08-03,1X2_home,home,2.8671416766361872,0.0031751114846059747,-0.0031751114846059747,-1.0,0.39556597470022936,0.3487794161512202
12477134,2024-08-03,1X2_away,away,3.7968694104192666,0.0021465628468683405,-0.0021465628468683405,-1.0,0.3059444963530292,0.2621657767386023
12477134,2024-08-03,O/U 2.5_under_25,under_25,2.2420906723818654,0.001311948206571035,0.0015969674574293994,1.217248858934228,0.46573797348189133,0.44359702074250335
12477135,2024-08-03,1X2_away,away,3.4180258691789964,0.00585944046567705,-0.00585944046567705,-1.0,0.35570569136755126,0.2925665393633191
12477135,2024-08-03,O/U 2.5_under_25,under_25,2.337142857142857,0.005772125144068556,0.007563792788787436,1.3104,0.476527403701726,0.42787286063569685
12476632,2024-08-10,1X2_away,away,14.0,0.011332423593578377,-0.011332423593578377,-1.0,0.1748697806692674,0.07026259758694109
12476632,2024-08-10,1X2_draw,draw,6.6,0.007789191466784391,-0.007789191466784391,-1.0,0.20385462250981054,0.149041873669269
12476633,2024-08-10,1X2_away,away,3.7557421467495926,0.002134726016891675,0.005765099367381047,2.700627303814601,0.2980235217606726,0.26478650844563517
12476633,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.00471451796055533,0.005913891329720605,1.2543999999999997,0.49368344369108486,0.43842364532019706
12476635,2024-08-10,1X2_away,away,3.8007022463551037,0.0006406421456772753,-0.0006406421456772753,-1.0,0.2752474829277633,0.26270335620261337
12476635,2024-08-10,1X2_home,home,2.18,0.001093730034205911,0.0012647894115557154,1.1564,0.47711228783906934,0.45800790644233835
12476636,2024-08-10,1X2_away,away,4.379479502000953,0.01734359417704408,-0.01734359417704408,-1.0,0.3564346979552604,0.2227936429224027
12476636,2024-08-10,1X2_draw,draw,4.059750780991914,0.006323318221722691,-0.006323318221722691,-1.0,0.25433858759719735,0.24033992355471284
12476794,2024-08-10,1X2_away,away,4.056988019573348,0.006268336975296608,-0.006268336975296608,-1.0,0.3198980129029937,0.24496433485025887
12476794,2024-08-10,1X2_draw,draw,3.775,0.00011383841695161759,-0.00011383841695161759,-1.0,0.24496976608612533,0.26326287992324615
12476797,2024-08-10,1X2_away,away,3.224454979073816,0.006619968503094115,-0.006619968503094115,-1.0,0.38229569671314906,0.3101299309464191
12476797,2024-08-10,O/U 2.5_under_25,under_25,2.15,0.0048353383903200564,0.005449426365890703,1.127,0.5017733897509882,0.45843828715365237
12476798,2024-08-10,1X2_home,home,2.910181870662802,0.0225154183266793,-0.0225154183266793,-1.0,0.49560734096182574,0.3428428824951162
