match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
12473322,away,0.3003310410661932,0.2785869128041913,0.0,1X2,0.35714797160752926,0.3265433692913231,m01_poisson_time_decay
12473322,draw,0.24633526650441528,0.26392444370923385,0.0,1X2,0.28280766039690486,0.3064225075184747,m01_poisson_time_decay
12473322,home,0.45333339661691285,0.45748864348657486,1.0,1X2,0.7911274493240275,0.7820032175548205,m01_poisson_time_decay
12473328,away,0.35472110686110414,0.2542793970612376,0.0,1X2,0.43807266317764293,0.2934042758228285,m01_poisson_time_decay
12473328,draw,0.256912949159853,0.2728502061608147,0.0,1X2,0.29694207983496895,0.3186227788774221,m01_poisson_time_decay
12473328,home,0.3883658333376732,0.47287039677794784,1.0,1X2,0.9458075141540419,0.7489339306193903,m01_poisson_time_decay
12473330,away,0.3140729312004131,0.17587009631010161,0.0,1X2,0.3769839706111803,0.19342711138903795,m01_poisson_time_decay
12473330,draw,0.25083136332809497,0.20046878765699017,0.0,1X2,0.28879117171250496,0.2237297076415072,m01_poisson_time_decay
12473330,home,0.43509551713889116,0.6236611160329083,1.0,1X2,0.8321896923678965,0.47214814141644385,m01_poisson_time_decay
12473330,over_25,0.5208717176542089,0.5970873786407767,1.0,OU2.5,0.6522514908591656,0.5156918134171636,m01_poisson_time_decay
12473330,under_25,0.47912809401319045,0.40291262135922323,0.0,OU2.5,0.6522511292872848,0.5156918134171635,m01_poisson_time_decay
12473331,away,0.37339189180233023,0.4474001698859475,1.0,1X2,0.9851267626193028,0.8043018502079244,m01_poisson_time_decay
12473331,draw,0.2483389703812938,0.24129557175582192,0.0,1X2,0.2854698151402057,0.2761430000343711,m01_poisson_time_decay
12473331,home,0.378268925769628,0.3113042583582306,0.0,1X2,0.4752476362788072,0.3729556996337435,m01_poisson_time_decay
12473333,away,0.3327873879265384,0.4875956851219247,1.0,1X2,1.1002514676085409,0.7182687306309006,m01_poisson_time_decay
12473333,draw,0.25939724118572216,0.2558294244016332,0.0,1X2,0.3002908854025175,0.29548500214962564,m01_poisson_time_decay
12473333,home,0.4078152800860814,0.2565748904764422,0.0,1X2,0.5239366658867757,0.2964872450905885,m01_poisson_time_decay
12473333,over_25,0.4904771089748865,0.511221945137157,0.0,OU2.5,0.6742804989181795,0.7158467680760517,m01_poisson_time_decay
12473333,under_25,0.5095228002234555,0.48877805486284287,1.0,OU2.5,0.674280677127378,0.715846768076052,m01_poisson_time_decay
12473334,away,0.3005349626978633,0.23084610944813527,0.0,1X2,0.35743946853872044,0.2624642117446297,m01_poisson_time_decay
12473334,draw,0.24966551732025635,0.2633160753228534,1.0,1X2,1.3876331876672963,1.334400161085464,m01_poisson_time_decay
12473334,home,0.4497992573012133,0.5058378152290113,0.0,1X2,0.5974720806220056,0.7048915064228908,m01_poisson_time_decay
12473335,away,0.31806136424647163,0.20493905261217946,0.0,1X2,0.38281560208782384,0.22933650388538565,m01_poisson_time_decay
12473335,draw,0.2578088767443821,0.26648148713474396,0.0,1X2,0.2981484904707915,0.30990244263749717,m01_poisson_time_decay
12473335,home,0.4241296468879439,0.5285794602530766,1.0,1X2,0.8577160995264608,0.6375621344471905,m01_poisson_time_decay
12473335,over_25,0.49333558027645563,0.5087281795511222,0.0,OU2.5,0.6799063885759207,0.7107576985685806,m01_poisson_time_decay
12473335,under_25,0.5066643076023418,0.4912718204488778,1.0,OU2.5,0.6799066098687736,0.7107576985685807,m01_poisson_time_decay
12473336,away,0.27496615711358124,0.2010816582964621,0.0,1X2,0.3215369453735961,0.22449653906005604,m01_poisson_time_decay
12473336,draw,0.24773174474361917,0.2423700655766101,1.0,1X2,1.3954087926700243,1.4172895242583914,m01_poisson_time_decay
12473336,home,0.4773017852369988,0.5565482761269278,0.0,1X2,0.6487510086832865,0.8131663357547337,m01_poisson_time_decay
12473337,away,0.3721368864835138,0.5795146532965145,0.0,1X2,0.4654331083808168,0.8663456474926409,m01_poisson_time_decay
12473337,draw,0.25594781237995307,0.217947902218037,0.0,1X2,0.29564410195846536,0.24583391945136368,m01_poisson_time_decay
12473337,home,0.37191519214030067,0.20253744448544853,1.0,1X2,0.9890894288174231,1.5968304984902302,m01_poisson_time_decay
12473337,btts_no,0.4548679371851826,0.3971291866028708,0.0,BTTS,0.6067271965815294,0.506052345013333,m01_poisson_time_decay
12473337,btts_yes,0.5451319538185848,0.6028708133971292,1.0,BTTS,0.6067273965261867,0.506052345013333,m01_poisson_time_decay
12473337,over_25,0.5077293432698101,0.6090133982947624,1.0,OU2.5,0.6778067622250185,0.4959150110302366,m01_poisson_time_decay
12473337,under_25,0.49227054773395745,0.3909866017052375,0.0,OU2.5,0.6778065475511531,0.4959150110302364,m01_poisson_time_decay
12476452,away,0.2872262234424676,0.16735857285551084,0.0,1X2,0.3385911928435665,0.18315218910008563,m01_poisson_time_decay
12476452,draw,0.25081668181174915,0.2301234495099484,0.0,1X2,0.2887715748263413,0.26152510102657417,m01_poisson_time_decay
12476452,home,0.4619568561862074,0.6025179776345407,1.0,1X2,0.7722837771393763,0.5066377756649051,m01_poisson_time_decay
12476453,away,0.3619930021890498,0.32351713728140685,0.0,1X2,0.44940602734177787,0.3908481639632731,m01_poisson_time_decay
12476453,draw,0.25836854230673334,0.2767955358043338,0.0,1X2,0.2989028469498975,0.3240632970862944,m01_poisson_time_decay
12476453,home,0.3796383681793072,0.39968732691425934,1.0,1X2,0.9685361420661734,0.917072720261743,m01_poisson_time_decay
12476453,btts_no,0.46161592720280564,0.42439024390243907,0.0,BTTS,0.6191830835609676,0.5523253546727435,m01_poisson_time_decay
12476453,btts_yes,0.5383839854722845,0.5756097560975609,1.0,BTTS,0.619183245759148,0.5523253546727435,m01_poisson_time_decay
12476453,over_25,0.4985330798806502,0.5,1.0,OU2.5,0.6960853329440805,0.6931471805599453,m01_poisson_time_decay
