match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
14035744,away,0.30886528942135866,0.3501130497307352,1.0,1X2,1.1748500537062654,1.0494991774210272,m02_joint_gamma_poisson
14035744,draw,0.24859129058546361,0.2662393196658756,0.0,1X2,0.2858055549931046,0.30957235212413126,m02_joint_gamma_poisson
14035744,home,0.44254323516358,0.3836476306033892,0.0,1X2,0.5843703305180883,0.48393645075315467,m02_joint_gamma_poisson
14035744,btts_no,0.439707949650197,0.4222766217870257,0.0,BTTS,0.5792971127146518,0.5486601092744475,m02_joint_gamma_poisson
14035744,btts_yes,0.5602918655202054,0.5777233782129743,1.0,BTTS,0.5792974425955202,0.5486601092744475,m02_joint_gamma_poisson
14035745,away,0.30533282527292266,0.24858072506831078,0.0,1X2,0.36432243340430454,0.28579149414613736,m02_joint_gamma_poisson
14035745,draw,0.23208214679395034,0.24216586071997753,1.0,1X2,1.460663888979307,1.4181324127116102,m02_joint_gamma_poisson
14035745,home,0.46258440796035155,0.5092534142117117,0.0,1X2,0.6209835693778577,0.711827402980102,m02_joint_gamma_poisson
14035745,btts_no,0.38397511064239614,0.414043583535109,0.0,BTTS,0.4844679114635642,0.5345098668043465,m02_joint_gamma_poisson
14035745,btts_yes,0.6160242693848281,0.585956416464891,1.0,BTTS,0.48446891787271823,0.5345098668043463,m02_joint_gamma_poisson
14035746,away,0.3481952994889505,0.29871414088943,0.0,1X2,0.4280103010197614,0.35483968746607847,m02_joint_gamma_poisson
14035746,draw,0.24525631116941482,0.26815211821156304,1.0,1X2,1.4054514472513981,1.3162008542311934,m02_joint_gamma_poisson
14035746,home,0.4065481962499213,0.433133740899007,0.0,1X2,0.5217992750536603,0.5676318776785974,m02_joint_gamma_poisson
14035746,btts_no,0.4141252426515395,0.416256157635468,0.0,BTTS,0.5346492369088248,0.5382930184666015,m02_joint_gamma_poisson
14035746,btts_yes,0.5858745642567471,0.583743842364532,1.0,BTTS,0.5346495664873615,0.5382930184666015,m02_joint_gamma_poisson
14035746,over_25,0.5584303144484344,0.5614471848554394,1.0,OU2.5,0.5826254409551634,0.5772375700371815,m02_joint_gamma_poisson
14035746,under_25,0.4415694924598522,0.4385528151445606,0.0,OU2.5,0.5826250951793791,0.5772375700371815,m02_joint_gamma_poisson
14035748,btts_no,0.35407917015598017,0.39255702280912363,0.0,BTTS,0.4370783371309639,0.4984969728793771,m02_joint_gamma_poisson
14035748,btts_yes,0.6459200530376995,0.6074429771908764,1.0,BTTS,0.43707953976563907,0.4984969728793771,m02_joint_gamma_poisson
14035748,over_25,0.6381843861869324,0.58679706601467,1.0,OU2.5,0.4491280308291091,0.5330762327008104,m02_joint_gamma_poisson
14035748,under_25,0.36181483700674716,0.4132029339853301,0.0,OU2.5,0.44912681361686685,0.5330762327008104,m02_joint_gamma_poisson
14035749,away,0.3411553648857833,0.31373688466994926,0.0,1X2,0.41726753082706913,0.3764941747489615,m02_joint_gamma_poisson
14035749,draw,0.25512449485669253,0.24627349336485851,1.0,1X2,1.3660036378376552,1.401312598953317,m02_joint_gamma_poisson
14035749,home,0.40372002996746204,0.4399896219651923,0.0,1X2,0.5170449738372745,0.5797999632196476,m02_joint_gamma_poisson
14035749,btts_no,0.4506255086413477,0.38799884196623563,0.0,BTTS,0.5989749363976822,0.491021104259568,m02_joint_gamma_poisson
14035749,btts_yes,0.54937438106859,0.6120011580337644,1.0,BTTS,0.5989751371534052,0.49102110425956785,m02_joint_gamma_poisson
