match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.01817602310827155,-0.01817602310827155,-1.0,0.4464756262049707,0.3171679729944784
12477123,2024-08-03,1X2_draw,draw,3.497938357265112,0.0018755357840570435,0.004591273319910998,2.44797959011981,0.25758251120718095,0.2852145569901582
12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.007180396724164404,0.007571851122943596,1.0545170989594237,0.5124178932804058,0.4816867847909619
12477126,2024-08-03,1X2_home,home,4.155100640852063,0.019136639468830242,0.059170462982823954,3.0919986280350216,0.3793916993601951,0.2383213448924134
12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.003921175328081398,-0.003921175328081398,-1.0,0.2739131120380729,0.2821103500178704
12477126,2024-08-03,O/U 2.5_under_25,under_25,1.935,0.009638746775223929,-0.009638746775223929,-1.0,0.5630912591159621,0.5164345076438748
12477128,2024-08-03,1X2_home,home,2.835031767441645,0.011074287667108251,0.019915236277512252,1.7983311320928124,0.43026541443890975,0.3527166847445295
12477128,2024-08-03,1X2_draw,draw,3.7041536289331827,0.0005948852406171267,-0.0005948852406171267,-1.0,0.25837038838053317,0.2699572173105131
12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.008890188638736744,-0.008890188638736744,-1.0,0.5079617816429849,0.4576122602738229
12477129,2024-08-03,1X2_home,home,7.137657359979854,0.014125290482336404,-0.014125290482336404,-1.0,0.26250313362933597,0.14010198999000736
12477129,2024-08-03,1X2_draw,draw,5.07565439799843,0.006871115417486536,-0.006871115417486536,-1.0,0.22897063607480006,0.19701893028696893
12477131,2024-08-03,1X2_away,away,3.0722201408870693,0.00036224170560513705,0.0007356316670597644,2.0307757380693277,0.3489654925112141,0.3254975080370579
12477131,2024-08-03,O/U 2.5_under_25,under_25,2.7686777657794246,0.00045844199377953346,-0.00045844199377953346,-1.0,0.38941612282525545,0.3611832378472851
12477132,2024-08-03,1X2_away,away,4.307789947823633,0.016095838940504946,-0.016095838940504946,-1.0,0.3573451717214705,0.23096760299088834
12477132,2024-08-03,1X2_draw,draw,3.9633916526138275,0.004313721293053219,0.012527580758105707,2.904123819561551,0.24629156062980853,0.25103749657970326
