hier_optB_p_draw,flat_raw_p_away,hier_optB_p_home,raw_delta_p_home,score,flat_optB_p_draw,optB_delta_p_home,home,flat_raw_p_draw,hier_raw_p_home,hier_raw_p_draw,away,hier_optB_p_away,hier_raw_p_away,flat_optB_p_away,match_id,home_surface,flat_optB_p_home,flat_raw_p_home
0.25650450424721805,0.32468776579748765,0.4007834983651237,-0.0003825083940253715,1-1,0.2564529100834017,-0.00011675952302681036,queen-of-the-south,0.25566713973929617,0.4192625060918768,0.25578941416426815,east-fife,0.3427119431015613,0.32494799562104787,0.34264677767640306,16362440,grass,0.40090025788815054,0.4196450144859022
0.2347784703057031,0.32500926745655834,0.4963523224512227,0.002955223831110021,3-1,0.23568772187719808,0.002736889099008988,east-kilbride,0.2527201593259305,0.42522569411479527,0.251773203971476,peterhead,0.2688688143604999,0.32300098532950267,0.2706964822847555,16362438,turf,0.4936154333522137,0.42227047028368525
0.2504084977876639,0.3274547650593731,0.4661800974652044,0.002818499102032246,2-1,0.2507271614736156,0.0009084607505707165,montrose,0.2544981116798708,0.42086553553265377,0.2536550559580904,cove-rangers,0.2834112886311365,0.3254793100125728,0.2840010889123711,16362439,turf,0.4652716367146337,0.4180470364306215
0.2596261155155438,0.34073027397414357,0.41600613632914535,-0.0004977406271751139,1-0,0.25963209928973013,-0.0001544739566426423,airdrieonians,0.2563330293722041,0.4024388811385106,0.25628052819807384,alloa-athletic,0.32436770054153913,0.3412805126742685,0.32420724292486697,16362437,turf,0.416160610285788,0.40293662176568573
0.2421636328231837,0.33575582086620087,0.4929811124284913,-0.0021128128677407876,7-3,0.24158092724819064,-0.0014883070579743696,edinburgh-city-fc,0.2535914870172096,0.4085397890853502,0.2542889106550166,stirling-albion,0.264855026404681,0.33717121048907467,0.26394941792831017,16362612,turf,0.49446941948646567,0.410652601953091
0.23863810341343208,0.3190829500838719,0.47783526866971243,0.0004406780342246508,4-1,0.238560606709707,-0.00022784170427386785,clyde-fc,0.2552058655555878,0.42615177552879857,0.2551184977926977,kelty-hearts-fc,0.283526351094775,0.3187296359186934,0.2833760064175073,16362618,turf,0.4780631103739863,0.4257110974945739
0.242781451196647,0.31042751780969197,0.509355613945146,-0.002953655018036072,5-1,0.24160719676435435,-0.0030174632481683172,the-spartans-fc,0.2591543441859827,0.4274644127742531,0.26017277002267963,forfar-athletic,0.24786270461834162,0.3123627510109418,0.24601947870196064,16362609,turf,0.5123730771933143,0.4304180677922892
0.24522237246189083,0.3187499672566465,0.3967822794040328,0.002794233067055507,2-0,0.24536284778891648,0.0006586171876283853,annan-athletic,0.25249749156025436,0.43154666865660285,0.25168532187543546,elgin-city,0.3579952270971214,0.3167678887212497,0.3585133708002188,16362605,grass,0.39612366221640444,0.42875243558954734
0.23724220701019122,0.31630421216359084,0.5028629312331238,-0.0021789709324813167,3-1,0.23686157723739945,-0.0011773083294871478,stranraer,0.25218708659266836,0.4293296185517877,0.2526532491641799,dumbarton,0.2598945363372982,0.3180170215758715,0.2590978508432573,16362607,grass,0.5040402395626109,0.431508589484269
