model,fold,mean,sd,q05,q50,q95,p_positive,mean_in_band
m03_negbin_pxg_covariate,1,0.7804024573663553,0.11623711320733754,0.5932658208953965,0.7836558226381747,0.9614189190820208,1.0,true
m03_negbin_pxg_covariate,20,0.5517678944771717,0.13303262496848048,0.3359434110279569,0.5556213498774278,0.774570859266589,1.0,true
m03_negbin_pxg_covariate,40,0.6579083573713521,0.1429731547301095,0.4195110892754626,0.6568723715785874,0.8960024665114934,1.0,true
