model,config,rep,warmup,retained,delta,max_depth,n_chains,n_draws,n_params,wall_s,core_s,mean_concurrency,max_rhat,worst_rhat_param,min_ess_bulk,worst_bulk_param,min_ess_tail,worst_tail_param,min_ess,ess_per_wall_s,ess_per_core_s,ess_per_draw,n_divergent,n_transitions,divergence_rate,max_tree_depth,n_depth_capped,treedepth_rate,min_bfmi,mean_tree_depth,mean_leapfrog,total_leapfrog,step_size_min,step_size_max,mean_acceptance,gate_rhat,gate_ess400,gate_ess200,gate_div0,gate_bfmi,gate_depth,pass_strict,pass_production
m00_recombined_control,B,1,500,500,0.95,10,4,500,97,1631.768259048462,6330.883842229843,15.837205685455636,1.0087215857181366,raw_referee[30],941.4577416655229,sigma_regular_raw[1],889.6288493559565,sigma_referee_raw[1],889.6288493559565,0.5451931329236227,0.14052206161511477,0.44481442467797827,0,2000,0.0,6,0,0.0,0.7893857032675514,4.742,29.624,59248,0.1633095560000008,0.20401603009346206,0.9523918635296077,true,true,true,true,true,true,true,true
m00_recombined_control,B,2,500,500,0.95,10,4,500,97,1644.9595320224762,6465.8173842430115,15.728425568098341,1.0085477063970303,raw_referee[30],841.4623919857656,sigma_regular_raw[1],1026.7073311281717,sigma_referee_raw[1],841.4623919857656,0.5115398741458329,0.1301401419156041,0.42073119599288283,0,2000,0.0,5,0,0.0,0.687313699162762,4.956,30.648,61296,0.12960306255941587,0.18882542370245103,0.9655808252455881,true,true,true,true,true,true,true,true
m00_recombined_control,B,3,500,500,0.95,10,4,500,97,1640.2949521541595,6422.240747451782,15.801322450189131,1.007654254531564,raw_attack[17],999.8384018230721,sigma_regular_raw[1],889.1874008509603,raw_attack[14],889.1874008509603,0.5420899452767395,0.13845438622084857,0.4445937004254802,0,2000,0.0,5,0,0.0,0.7861008595596437,4.936,30.568,61136,0.12095346642887012,0.18582623375607574,0.962520739722047,true,true,true,true,true,true,true,true
m00_recombined_control,B,4,500,500,0.95,10,4,500,97,1617.6225111484528,6374.844074726105,15.858723046684737,1.0128983391408333,raw_referee[34],1004.9851278087243,sigma_regular_raw[1],849.1634139997423,raw_referee[3],849.1634139997423,0.5249453492068847,0.1332053622089928,0.42458170699987113,0,2000,0.0,6,0,0.0,0.7210228110813255,4.9615,30.784,61568,0.14286145670761666,0.18680679260346872,0.9675572023575338,true,true,true,true,true,true,true,true
