t_s,rss_bytes
0.0,2199396352
2.0,2231029760
4.0,2234712064
6.0,2329366528
8.0,2329366528
10.0,2329366528
12.0,2382766080
14.0,2382684160
16.0,2382684160
18.0,2417324032
20.0,2417324032
22.0,2435477504
24.0,2495098880
