fixture,lambda_h,lambda_a,r,mass,p_home,p_draw,p_away,d_home,d_over25,d_over35,d_btts,p_over25,p_btts
12477128,1.3989278492048123,1.1289823469019173,30.906923624540557,0.9999996663327719,0.4305844733903205,0.26290329295740045,0.30651189998506634,-0.0007670885894699997,-0.003058045644569296,0.0020775522881009423,-0.011017698681627164,0.4590810681460983,0.49389029660685213
12477134,1.7210572273686093,1.1882225625616756,30.906923624540557,0.9999966229023091,0.49494226187265405,0.2351774979301426,0.2698768630995171,-0.0023373732529951563,-0.005476670952008322,0.00025574602745792596,-0.012377339750986538,0.5473277573667561,0.5510229961577722
12477131,1.9528512938895717,1.567854473594118,30.906923624540557,0.9999876117334745,0.467590776833365,0.21322539602455015,0.31917143887554933,-0.0010238228318117937,-0.008469298019799676,-0.0035702332862952435,-0.014833683500112382,0.6685377598880623,0.6543706521814847
12477135,1.668290001605674,1.2399401708966233,30.906923624540557,0.9999972720651018,0.47165244264045536,0.23808730130688763,0.29025752811772965,-0.0016227847966779896,-0.005404165669858019,0.00025059832333229615,-0.012553330408063945,0.5468679768982464,0.5558216026802112
12477132,1.4454809457872517,1.2586395122726253,30.906923624540557,0.9999994129868088,0.41427122459488436,0.2538161914179865,0.33191199697393325,-0.00010515766346214095,-0.004117235283994769,0.0013406680178614239,-0.012036847001252071,0.5015394037458648,0.5303867264666269
12476800,1.65371820650671,1.4924537654327474,30.906923624540557,0.9999979439925542,0.4174788354776395,0.23183418081542556,0.35068492769945636,0.0004016990005999421,-0.006672644181095033,-0.0010360776995841925,-0.01403948459031723,0.5999035527920212,0.6081938655160443
