fixture,lambda_h,lambda_a,r,mass,p_home,p_draw,p_away,d_home,d_over15,d_over25,d_over35,d_over45,d_btts,p_over15,p_over25,p_btts
12477128,1.4819505411303024,1.2050246234917965,30.713215819005452,0.9999995428426596,0.43502345165577,0.25360498855561064,0.3113711026312644,-0.000694856701538793,-0.007416328841736042,-0.00405796619057075,0.0015222126023434757,0.0045252103486092266,-0.012047293509336865,0.740411927749769,0.4984972922241784,0.5270912018196451
12477134,1.4564119594740748,1.2993624020409753,30.713215819005452,0.9999994930269961,0.40889040253155945,0.2515820916517739,0.3395269988436791,0.00018009371308047584,-0.007497814334033515,-0.004441631870008345,0.0011628006624097575,0.004451524122064565,-0.012485783462866218,0.7517823085749173,0.5142991065716563,0.5424027452362468
12477131,1.7258636476397176,1.4561283380370806,30.713215819005452,0.9999975203326159,0.44086764453110044,0.22906566442413726,0.3300642113773759,-0.0003027146995890351,-0.00816383678096999,-0.006918037686338141,-0.0012223501891867605,0.0038439169936072826,-0.014197124266575933,0.8161352522317004,0.6075683287272378,0.6121534641559833
12477135,1.478546431037962,1.251866401762234,30.713215819005452,0.9999994596612028,0.424169104159436,0.2520127588942233,0.32381759660753606,-0.0003147634622329143,-0.007480427764239517,-0.004320145561937827,0.0012820369268084497,0.004479984107964158,-0.012309059708945358,0.747500374306276,0.5084154466762782,0.5360805336450226
12477132,1.6306145558977387,1.3764546214726503,30.713215819005452,0.9999987760575226,0.4350266413149647,0.23750265619063515,0.3274694785519326,-0.0002947740249203967,-0.007994410591530499,-0.005961974024408123,-0.00013558344856867688,0.004277657767550791,-0.013586976563927267,0.7926650394224927,0.571487743970566,0.5853947076196734
12476800,1.452612197958947,1.598000798519615,30.713215819005452,0.9999988568041496,0.3510226008611382,0.23675319650911042,0.41222305943387466,0.002327510058696025,-0.008012832523624613,-0.006179875655155431,-0.0003836111631079775,0.0041862200942987815,-0.01386561141067788,0.7991059789485524,0.5809630853691427,0.5951664521963601
