fixture,lambda_h,lambda_a,r,mass,p_home,p_draw,p_away,d_home,d_over25,d_over35,d_btts,p_over25,p_btts
12477128,1.4555012858993241,1.1342001626853757,30.72660892382262,0.9999995569285878,0.443738587803602,0.2580806122344864,0.29818035689050537,-0.0010854866989841172,-0.0034848508560136326,0.0018934188156854437,-0.011413529631029262,0.47446294465872907,0.5047976028453086
12477134,1.6540973700466288,1.2156135567405373,30.72660892382262,0.9999979255669874,0.4737726057945993,0.23979676321720256,0.28642855655518507,-0.0016868793456089048,-0.005215942943832652,0.0005144978787138266,-0.012517926763512266,0.538823459385441,0.5495377655036384
12477131,1.9667935790045157,1.486693015605167,30.72660892382262,0.9999882453384312,0.48637813130468527,0.21378636382100427,0.2998237502127531,-0.0017103609237876238,-0.008321171428676388,-0.00312951544563983,-0.01468033616745279,0.6574187772594637,0.6423413241340491
12477135,1.5903249058883817,1.3063457659534239,30.72660892382262,0.9999985360034748,0.44002064612047737,0.24149877360128744,0.31847911628168596,-0.00061455509104269,-0.005325357623699123,0.0003839383407187036,-0.012892131919385874,0.5453455115072584,0.5608066376826424
12477132,1.471122719642733,1.269812082061067,30.72660892382262,0.9999993824003858,0.4184272179285089,0.25154063122809156,0.3300315332437941,-0.00014486172406286135,-0.00436848368835574,0.0012207415693527568,-0.01234359902087434,0.5105799844328703,0.5376114911641022
12476800,1.5812779096225453,1.5563374508425514,30.72660892382262,0.9999982909342258,0.38868295552200505,0.23295693930357733,0.3783583961086315,0.0013208069819196644,-0.0066610883287726574,-0.0009635770900972007,-0.014197184898723014,0.5984437538490648,0.6085549717218041
