match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
12473322,away,0.29999631721633396,0.2785869128041913,0.0,1X2,0.3566696828330492,0.3265433692913231,m01_poisson_time_decay
12473322,draw,0.24545823381350432,0.26392444370923385,0.0,1X2,0.2816446461943375,0.3064225075184747,m01_poisson_time_decay
12473322,home,0.45454512771167666,0.45748864348657486,1.0,1X2,0.78845807939884,0.7820032175548205,m01_poisson_time_decay
12473328,away,0.35542905167264743,0.2542793970612376,0.0,1X2,0.43917037991934826,0.2934042758228285,m01_poisson_time_decay
12473328,draw,0.25737775238893956,0.2728502061608147,0.0,1X2,0.29756777861027484,0.3186227788774221,m01_poisson_time_decay
12473328,home,0.3871930946092083,0.47287039677794784,1.0,1X2,0.9488317579091788,0.7489339306193903,m01_poisson_time_decay
12473330,away,0.3161906386017484,0.17587009631010161,0.0,1X2,0.3800761116128936,0.19342711138903795,m01_poisson_time_decay
12473330,draw,0.25064012837494476,0.20046878765699017,0.0,1X2,0.2885359413940565,0.2237297076415072,m01_poisson_time_decay
12473330,home,0.43316903635999504,0.6236611160329083,1.0,1X2,0.8366272429565128,0.47214814141644385,m01_poisson_time_decay
12473330,over_25,0.5221424422597614,0.5970873786407767,1.0,OU2.5,0.6498148504316356,0.5156918134171636,m01_poisson_time_decay
12473330,under_25,0.47785736107692683,0.40291262135922323,0.0,OU2.5,0.6498144737848456,0.5156918134171635,m01_poisson_time_decay
12473331,away,0.37298099230259923,0.4474001698859475,1.0,1X2,0.9862278196110389,0.8043018502079244,m01_poisson_time_decay
12473331,draw,0.24881742328002052,0.24129557175582192,0.0,1X2,0.28610654528680707,0.2761430000343711,m01_poisson_time_decay
12473331,home,0.3782014152851415,0.3113042583582306,0.0,1X2,0.4751390574699831,0.3729556996337435,m01_poisson_time_decay
12473333,away,0.3377478912557178,0.4875956851219247,1.0,1X2,1.0854555456677066,0.7182687306309006,m01_poisson_time_decay
12473333,draw,0.25890927166182226,0.2558294244016332,0.0,1X2,0.29963222077886525,0.29548500214962564,m01_poisson_time_decay
12473333,home,0.4033427451359078,0.2565748904764422,0.0,1X2,0.5164124429106516,0.2964872450905885,m01_poisson_time_decay
12473333,over_25,0.49264542209010437,0.511221945137157,0.0,OU2.5,0.6785451551186948,0.7158467680760517,m01_poisson_time_decay
12473333,under_25,0.5073544859633433,0.48877805486284287,1.0,OU2.5,0.6785453363461137,0.715846768076052,m01_poisson_time_decay
12473334,away,0.30070968495275685,0.23084610944813527,0.0,1X2,0.35768929386451287,0.2624642117446297,m01_poisson_time_decay
12473334,draw,0.24985998428119108,0.2633160753228534,1.0,1X2,1.3868545808889214,1.334400161085464,m01_poisson_time_decay
12473334,home,0.44943006998900825,0.5058378152290113,0.0,1X2,0.5968013008943098,0.7048915064228908,m01_poisson_time_decay
12473335,away,0.32132111040389494,0.20493905261217946,0.0,1X2,0.3876071799316443,0.22933650388538565,m01_poisson_time_decay
12473335,draw,0.25761028167071953,0.26648148713474396,0.0,1X2,0.29788094683923677,0.30990244263749717,m01_poisson_time_decay
12473335,home,0.42106850582615807,0.5285794602530766,1.0,1X2,0.8649597368601567,0.6375621344471905,m01_poisson_time_decay
12473335,over_25,0.4951003084689662,0.5087281795511222,0.0,OU2.5,0.6833955000680701,0.7107576985685806,m01_poisson_time_decay
12473335,under_25,0.5048995894318064,0.4912718204488778,1.0,OU2.5,0.683395702284945,0.7107576985685807,m01_poisson_time_decay
12473336,away,0.28249838377525077,0.2010816582964621,0.0,1X2,0.3319800787728503,0.22449653906005604,m01_poisson_time_decay
12473336,draw,0.24857185626576364,0.2423700655766101,1.0,1X2,1.392023315220962,1.4172895242583914,m01_poisson_time_decay
12473336,home,0.4689294750919503,0.5565482761269278,0.0,1X2,0.6328604512899686,0.8131663357547337,m01_poisson_time_decay
12473337,away,0.3715073620463706,0.5795146532965145,0.0,1X2,0.46443096469803896,0.8663456474926409,m01_poisson_time_decay
12473337,draw,0.2545667959049537,0.217947902218037,0.0,1X2,0.29378974759095744,0.24583391945136368,m01_poisson_time_decay
