match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.010337480003172094,-0.010337480003172094,-1.0,0.42290070977554106,0.3171679729944784
12477123,2024-08-03,1X2_draw,draw,3.497938357265112,0.0002711319382293881,0.0006637254510151672,2.44797959011981,0.2593501677414556,0.2852145569901582
12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.005774388312763098,0.006089191211840143,1.0545170989594237,0.5177717113921774,0.4816867847909619
12477126,2024-08-03,1X2_home,home,4.155100640852063,0.008568832233772415,0.026494817510686577,3.0919986280350216,0.3455734594326494,0.2383213448924134
12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.0006478176302026935,-0.0006478176302026935,-1.0,0.25607181039650667,0.2821103500178704
12477126,2024-08-03,O/U 2.5_over_25,over_25,2.066526226720403,0.0003275758642779225,0.0003423808854831474,1.045195702185995,0.5015782487005286,0.4835654923561254
12477128,2024-08-03,1X2_home,home,2.835031767441645,0.010850162334455397,0.019512184714311966,1.7983311320928124,0.43166952441583184,0.3527166847445295
12477128,2024-08-03,1X2_draw,draw,3.7041536289331827,0.0005284018832187546,-0.0005284018832187546,-1.0,0.26334259497426343,0.2699572173105131
12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.012125291055871375,-0.012125291055871375,-1.0,0.533545135475489,0.4576122602738229
12477129,2024-08-03,1X2_home,home,7.137657359979854,0.022702325242464096,-0.022702325242464096,-1.0,0.31792680210503194,0.14010198999000736
12477129,2024-08-03,1X2_draw,draw,5.07565439799843,0.010192837884493862,-0.010192837884493862,-1.0,0.23699992511542634,0.19701893028696893
12477129,2024-08-03,O/U 2.5_under_25,under_25,2.552179576825943,0.0012195327391994414,-0.0012195327391994414,-1.0,0.42141904710435696,0.39182195840767015
12477131,2024-08-03,1X2_away,away,3.0722201408870693,0.00022525044176132972,0.00045743313211830646,2.0307757380693277,0.3601023424442367,0.3254975080370579
12477132,2024-08-03,1X2_away,away,4.307789947823633,0.014087857653860444,-0.014087857653860444,-1.0,0.343985288064505,0.23096760299088834
12477132,2024-08-03,1X2_draw,draw,3.9633916526138275,0.003435863778723574,0.009978173840559889,2.904123819561551,0.2539471805983647,0.25103749657970326
12477132,2024-08-03,O/U 2.5_under_25,under_25,2.255421444455187,0.005999940763845935,0.0073818052143851615,1.2303130155660833,0.4844176874007819,0.4422823514328366
12477133,2024-08-03,1X2_home,home,2.8671416766361872,0.002773991715456076,-0.002773991715456076,-1.0,0.40116431665728264,0.3487794161512202
12477135,2024-08-03,1X2_away,away,3.4180258691789964,0.0004580990058710181,-0.0004580990058710181,-1.0,0.29373777659411926,0.2925665393633191
12477135,2024-08-03,1X2_home,home,2.2653777293536703,0.0010830887381974626,-0.0010830887381974626,-1.0,0.4623965248243479,0.44142748780588914
12477135,2024-08-03,O/U 2.5_under_25,under_25,2.337142857142857,0.0011497039171111708,0.0015065720129824782,1.3104,0.46226328260830896,0.42787286063569685
12476632,2024-08-10,1X2_away,away,14.0,0.015860394261705813,-0.015860394261705813,-1.0,0.21742032219300367,0.07026259758694109
12476632,2024-08-10,1X2_draw,draw,6.6,0.009447756035922695,-0.009447756035922695,-1.0,0.2113629656774451,0.149041873669269
12476633,2024-08-10,1X2_away,away,3.7557421467495926,0.0004973450998294092,0.001343143756017701,2.700627303814601,0.28220817728148606,0.26478650844563517
12476633,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.002448281062647635,0.0030711237649851926,1.2543999999999997,0.5013632238537036,0.43842364532019706
12476635,2024-08-10,1X2_away,away,3.8007022463551037,0.000825356500297439,-0.000825356500297439,-1.0,0.2998147092437909,0.26270335620261337
12476636,2024-08-10,1X2_away,away,4.379479502000953,0.009174873534165512,-0.009174873534165512,-1.0,0.3184601689539947,0.2227936429224027
12476636,2024-08-10,1X2_draw,draw,4.059750780991914,0.0036917613809372,-0.0036917613809372,-1.0,0.256715775765698,0.24033992355471284
12476794,2024-08-10,1X2_away,away,4.056988019573348,0.0038466548500391477,-0.0038466548500391477,-1.0,0.3160379998070947,0.24496433485025887
12476797,2024-08-10,1X2_away,away,3.224454979073816,0.006492693596761315,-0.006492693596761315,-1.0,0.39472510659189725,0.3101299309464191
12476797,2024-08-10,O/U 2.5_under_25,under_25,2.15,0.006634308131908837,0.00747686526466126,1.127,0.5285348473085457,0.45843828715365237
12476798,2024-08-10,1X2_home,home,2.910181870662802,0.0026561940007331416,-0.0026561940007331416,-1.0,0.4083822575705185,0.3428428824951162
12476798,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.0009062068898230903,-0.0009062068898230903,-1.0,0.4530749832646724,0.43842364532019706
12476800,2024-08-10,1X2_home,home,2.594362346924865,0.001422165461473471,0.0022220981216129203,1.5624750999863677,0.42441064395190103,0.3854511692190239
12476623,2024-08-17,1X2_away,away,5.060995194239675,0.009802757205193587,-0.009802757205193587,-1.0,0.282829848914349,0.1974839279256179
12476623,2024-08-17,1X2_draw,draw,3.9064170692123628,0.002736460358665253,-0.002736460358665253,-1.0,0.2539796601252206,0.25585215107936365
12476629,2024-08-17,1X2_away,away,4.570148845656838,0.009347770797589574,-0.009347770797589574,-1.0,0.30620303477866584,0.21881125402520155
12476629,2024-08-17,1X2_draw,draw,3.787970940105405,0.0025268279947729703,-0.0025268279947729703,-1.0,0.2597461578571235,0.26399357751466107
12476634,2024-08-17,1X2_away,away,5.353504132128758,0.01816408135566147,0.07749585517343124,4.2664340494861825,0.3237009010864183,0.18679354219576588
12476634,2024-08-17,1X2_draw,draw,3.9784325487363694,0.006521852330530142,-0.006521852330530142,-1.0,0.2576806344235547,0.2513552731508846
12476634,2024-08-17,O/U 2.5_under_25,under_25,2.0,0.0002341677998192718,0.00022948444382288636,0.98,0.5096286544827994,0.5
12476790,2024-08-17,1X2_away,away,3.914204570788286,0.0031831944243095067,-0.0031831944243095067,-1.0,0.3090169721376636,0.25489345623156623
12476790,2024-08-17,1X2_draw,draw,3.95,3.8935158942842204e-5,-3.8935158942842204e-5,-1.0,0.25200568819197383,0.2525835775811697
12476790,2024-08-17,O/U 2.5_under_25,under_25,2.2555555555555555,0.003925027542757478,0.004829528334277368,1.2304444444444445,0.4928522033744817,0.4433497536945813
12476792,2024-08-17,1X2_away,away,2.8329495552517314,0.0006830164851159302,-0.0006830164851159302,-1.0,0.3394709682687392,0.3529889892130965
12476792,2024-08-17,1X2_home,home,2.7562132504692642,0.003029611204441283,0.00521423047418973,1.721088985459879,0.4143711703098578,0.3628166288765004
12476796,2024-08-17,1X2_away,away,3.8169079807403183,0.0009448382385560148,0.0026082919272031216,2.760569821125512,0.3117262089046001,0.2616190164063841
12476796,2024-08-17,1X2_draw,draw,3.825,5.527021006669318e-5,-5.527021006669318e-5,-1.0,0.25134612396724576,0.26106554552547967
12476796,2024-08-17,O/U 2.5_under_25,under_25,2.04,2.0365030533542656e-5,-2.0365030533542656e-5,-1.0,0.4923571599965067,0.48223350253807107
12476621,2024-08-24,1X2_home,home,2.4899726891554788,0.0022641939922549794,-0.0022641939922549794,-1.0,0.4242009438113961,0.3994597131248456
12476621,2024-08-24,O/U 2.5_under_25,under_25,2.22,0.0058421837862930774,0.006984914934892005,1.1956000000000002,0.5165167727719631,0.445
12476622,2024-08-24,1X2_home,home,2.932907058611918,0.004441986203817628,-0.004441986203817628,-1.0,0.40766962717384303,0.33962855207294057
12476622,2024-08-24,1X2_draw,draw,3.640128220709771,0.0001574392903690177,-0.0001574392903690177,-1.0,0.2552420092740947,0.27364392606111226
12476622,2024-08-24,O/U 2.5_under_25,under_25,2.018351124824413,0.0004233747142439537,-0.0004233747142439537,-1.0,0.4963799727797302,0.4954539315288836
12476625,2024-08-24,1X2_home,home,3.420163044345575,0.02156745715686455,0.05115282751611906,2.3717597834586632,0.42053748346122755,0.29238372177994904
12476625,2024-08-24,1X2_draw,draw,3.737834902257121,0.004346732691562084,-0.004346732691562084,-1.0,0.2617077091097336,0.2675345557387091
12476625,2024-08-24,O/U 2.5_under_25,under_25,2.13,0.011638903576371533,-0.011638903576371533,-1.0,0.5248300702554435,0.4648241206030151
12476627,2024-08-24,1X2_away,away,6.880676410538224,0.012659896398431156,0.07295977902790969,5.76306288232746,0.2527640920757203,0.14452925604114084
12476627,2024-08-24,1X2_draw,draw,4.892757918850324,0.0060224529068308216,-0.0060224529068308216,-1.0,0.23808643403535182,0.20325122541697094
12476627,2024-08-24,O/U 2.5_under_25,under_25,2.4,0.005057030960004083,-0.005057030960004083,-1.0,0.4692674241778312,0.41605839416058393
12476786,2024-08-24,1X2_home,home,2.537984562023013,0.004251437564504975,0.006407872433801101,1.5072248707825526,0.4621716576469035,0.3921679060895824
12476786,2024-08-24,O/U 2.5_under_25,under_25,2.150339025929171,0.0010075636596953528,-0.0010075636596953528,-1.0,0.4723385194546343,0.4617880955849348
12476787,2024-08-24,1X2_home,home,2.643528497361348,0.0010454811645823807,-0.0010454811645823807,-1.0,0.4198699903112492,0.37828228483186593
12476787,2024-08-24,O/U 2.5_over_25,over_25,1.81,0.0011364515845791797,-0.0011364515845791797,-1.0,0.58825654218084,0.5486284289276808
12476788,2024-08-24,1X2_away,away,3.126252549427679,9.816028770987239e-5,-9.816028770987239e-5,-1.0,0.3423916336402943,0.3171150028026314
12476788,2024-08-24,O/U 2.5_under_25,under_25,2.12,0.00013901966038000168,0.00015258797923308986,1.0976000000000001,0.49673239273716435,0.4493506493506493
12476791,2024-08-24,1X2_away,away,3.8516238953268234,0.0012422128709116788,-0.0012422128709116788,-1.0,0.30068757179277084,0.2590429522615099
12476791,2024-08-24,1X2_draw,draw,3.9768453960222945,0.00026859379307173146,0.0007835709523796336,2.9173084881018485,0.2501237103811227,0.25088629943834106
