match_id,selection,p_model,p_market,y,family,ll_model,ll_market,model
12473322,away,0.27136995228151284,0.2785869128041913,0.0,1X2,0.31658915490875106,0.3265433692913231,m03_poisson_momentum_grw
12473322,draw,0.22836365741416345,0.26392444370923385,0.0,1X2,0.25924189876706094,0.3064225075184747,m03_poisson_momentum_grw
12473322,home,0.5002644384961227,0.45748864348657486,1.0,1X2,0.692618443373845,0.7820032175548205,m03_poisson_momentum_grw
12473328,away,0.39234733947814776,0.2542793970612376,0.0,1X2,0.49815184229615506,0.2934042758228285,m03_poisson_momentum_grw
12473328,draw,0.2744712876649501,0.2728502061608147,0.0,1X2,0.32085463151398513,0.3186227788774221,m03_poisson_momentum_grw
12473328,home,0.3331812144842647,0.47287039677794784,1.0,1X2,1.099068749377656,0.7489339306193903,m03_poisson_momentum_grw
12473330,away,0.28901491746361696,0.17587009631010161,0.0,1X2,0.3411038303604862,0.19342711138903795,m03_poisson_momentum_grw
12473330,draw,0.23934990332914155,0.20046878765699017,0.0,1X2,0.2735818209832046,0.2237297076415072,m03_poisson_momentum_grw
12473330,home,0.47163411958467477,0.6236611160329083,1.0,1X2,0.7515517643679399,0.47214814141644385,m03_poisson_momentum_grw
12473330,over_25,0.5480884915977063,0.5970873786407767,1.0,OU2.5,0.6013185240530653,0.5156918134171636,m03_poisson_momentum_grw
12473330,under_25,0.45191044877972686,0.40291262135922323,0.0,OU2.5,0.6013165907493037,0.5156918134171635,m03_poisson_momentum_grw
12473331,away,0.4751598856118834,0.4474001698859475,1.0,1X2,0.7441039302968248,0.8043018502079244,m03_poisson_momentum_grw
12473331,draw,0.22178549436315326,0.24129557175582192,0.0,1X2,0.2507530786197383,0.2761430000343711,m03_poisson_momentum_grw
12473331,home,0.30305187823346447,0.3113042583582306,0.0,1X2,0.36104430174274404,0.3729556996337435,m03_poisson_momentum_grw
12473333,away,0.35209492134058074,0.4875956851219247,1.0,1X2,1.0438544768371674,0.7182687306309006,m03_poisson_momentum_grw
12473333,draw,0.27128691404088306,0.2558294244016332,0.0,1X2,0.31647519651583633,0.29548500214962564,m03_poisson_momentum_grw
