model,run_id,portfolio_id,slope,intercept,r2,n_inverted,n_inversion_refused,n_favourites,favourite_model,favourite_market,favourite_realized,crps_home,crps_away,crps_all,total_return_pct,sharpe_ann,max_drawdown_pct,flat_roi_pct,n_portfolio_fixtures,n_bets,capital_ge4,capital_le18,stake_fraction_sum
m01_poisson_time_decay,33d85b4a-e929-4738-8125-706e0dc26de1,4a0f91fb-bad4-47dd-b789-2631cb1feb25,0.2016982209954526,0.10844405781644269,0.51185107307294,623,87,18,0.4858916874798187,0.7625287930530411,0.7222222222222222,0.6404030862331904,0.6208670156416909,0.6306350509374408,139.7917024947434,1.2086378860485913,-22.83651954530983,12.97321054776281,622,1314,0.5518361371856234,0.0,7.960154286157097
m02_poisson_grw_1st_order,f8da493d-db2c-42d5-85e2-0f19d0107b1d,24473994-fa82-4949-b884-51b3fe50c374,0.3880111190153082,0.07056106801160197,0.4140837119192767,623,87,18,0.5500792421941204,0.7625287930530411,0.7222222222222222,0.6383823690807765,0.6154602531268081,0.6269213111037921,197.09833896990725,1.6531925863736492,-20.727528877036015,14.533497808578044,622,1331,0.38428315905349814,0.03778388081062608,8.40703455249907
m03_poisson_momentum_grw,3e06683b-de96-431f-843d-f98619d9fc13,beee109b-3947-4c19-ba15-80bb061e2d68,0.4338205659074308,0.06238283273585765,0.441472878489718,623,87,18,0.5643134559868684,0.7625287930530411,0.7222222222222222,0.6373072451489662,0.6163399420290958,0.626823593589031,172.41429148670474,1.5682204809721416,-20.211596799337215,13.95032193607162,622,1326,0.3721881297229692,0.04385731149746595,8.077591318902293
