match_id,tournament_id,match_date,bbc_home_shots,bbc_away_shots
10387907,56,2023-01-07,17,9
10387915,56,2023-01-07,14,5
10387914,56,2023-04-15,15,8
10387804,56,2023-01-14,12,4
10387808,56,2023-01-14,18,1
10387982,56,2023-01-14,6,5
10947859,56,2023-01-21,7,7
10387810,56,2023-01-14,11,7
10387811,56,2023-01-14,7,16
10387813,56,2023-01-28,5,14
10387814,56,2023-01-28,9,15
10387805,56,2023-01-28,10,11
10387806,56,2023-01-28,22,10
10387823,56,2023-01-28,5,18
10387818,56,2023-02-04,10,9
10387812,56,2023-02-04,14,10
10387815,56,2023-02-04,15,4
10387980,56,2023-02-04,9,2
10387824,56,2023-02-04,6,10
10955123,56,2023-02-07,8,4
10387809,56,2023-02-18,13,9
10387828,56,2023-02-18,12,8
11010439,56,2023-02-11,10,16
10387826,56,2023-02-18,14,10
10387834,56,2023-02-18,7,11
10387819,56,2023-02-18,16,17
10387825,56,2023-02-25,17,15
10387822,56,2023-02-25,7,8
10387821,56,2023-02-25,8,8
10387820,56,2023-02-25,20,11
10387976,56,2023-03-04,12,9
10387833,56,2023-03-04,7,13
10387839,56,2023-03-04,12,8
10387844,56,2023-03-04,20,1
10387850,56,2023-03-04,14,7
12476619,57,2024-08-31,9,4
11072680,56,2023-03-07,10,2
10387829,56,2023-03-11,18,8
10387843,56,2023-03-11,10,16
10387832,56,2023-03-11,3,10
10387838,56,2023-03-18,8,0
10387848,56,2023-03-18,14,10
10387846,56,2023-03-18,7,8
10387817,56,2023-02-25,9,4
10387861,56,2023-03-18,9,4
10387859,56,2023-03-18,20,1
10387868,56,2023-03-24,12,17
10387963,56,2023-03-24,13,5
10387867,56,2023-03-25,11,14
10387985,56,2023-03-24,11,10
10387869,56,2023-03-25,3,9
10387856,56,2023-04-01,12,1
10387857,56,2023-04-01,10,9
10387879,56,2023-04-01,14,5
10387862,56,2023-04-01,5,9
10387870,56,2023-04-01,12,15
10387981,56,2023-04-08,12,8
10387880,56,2023-04-08,13,7
10388162,56,2023-04-08,11,7
10387875,56,2023-04-08,14,6
10387883,56,2023-04-08,14,9
11180408,56,2023-04-11,6,9
10387881,56,2023-04-15,14,8
10387893,56,2023-04-15,9,7
10387901,56,2023-04-15,8,8
11180409,56,2023-04-11,8,14
10387884,56,2023-04-22,6,11
10387960,56,2023-04-18,15,9
10387878,56,2023-04-15,18,7
10387939,56,2023-04-22,16,3
10387890,56,2023-04-22,14,9
10387944,56,2023-04-29,9,4
10387885,56,2023-04-22,10,10
10387887,56,2023-04-22,5,11
10387978,56,2023-04-29,11,19
10387924,56,2023-04-29,16,12
10387966,56,2023-04-29,9,15
10387970,56,2023-05-06,7,13
10387922,56,2023-05-06,6,16
10388164,56,2023-05-06,7,10
9574033,56,2021-07-31,6,7
10387895,56,2023-05-06,11,5
10387906,56,2023-05-06,11,15
9574026,56,2021-07-31,14,6
9574035,56,2021-07-31,6,15
9574030,56,2021-07-31,6,9
9574009,56,2021-07-31,8,10
9574028,56,2021-08-07,13,5
9574021,56,2021-08-07,15,6
9574554,56,2021-08-07,6,15
9574176,56,2021-08-07,15,10
9574126,56,2021-08-07,9,15
9574039,56,2021-08-14,17,10
9574034,56,2021-08-14,15,7
9574366,56,2021-08-14,4,10
9574154,56,2021-08-14,16,6
9574144,56,2021-08-21,9,12
9574070,56,2021-08-21,5,7
9574029,56,2021-08-14,20,10
9574107,56,2021-08-21,15,1
9574148,56,2021-08-28,14,5
9574238,56,2021-08-21,11,16
9574046,56,2021-08-28,8,23
9574142,56,2021-08-28,10,6
9574208,56,2021-08-21,9,11
9574305,56,2021-08-28,7,10
9574050,56,2021-09-11,9,9
9574115,56,2021-09-11,8,5
9574047,56,2021-09-11,9,9
9574049,56,2021-09-11,15,11
9780717,56,2021-09-14,8,11
9574053,56,2021-09-11,12,10
9574052,56,2021-09-18,10,12
9574173,56,2021-09-18,9,13
9574203,56,2021-09-18,0,0
9574149,56,2021-09-18,16,8
9574292,56,2021-09-18,8,9
9574042,56,2021-09-25,12,6
9574323,56,2021-09-25,0,0
9574040,56,2021-09-25,13,5
9574041,56,2021-09-25,9,7
9574133,56,2021-10-02,3,11
9574044,56,2021-10-02,11,4
9574138,56,2021-10-03,10,7
9574139,56,2021-10-02,21,6
9574135,56,2021-09-25,19,8
9574043,56,2021-10-02,10,8
9574322,56,2021-10-16,7,12
9574311,56,2021-10-16,4,15
9574048,56,2021-10-16,6,14
9574051,56,2021-10-16,6,15
9574262,56,2021-10-16,2,13
9574186,56,2021-10-23,15,9
9574075,56,2021-10-23,12,5
9574061,56,2021-10-23,3,15
9574045,56,2021-10-23,15,10
9574159,56,2021-10-24,12,14
9574098,56,2021-10-30,7,17
9574165,56,2021-10-30,15,8
9574131,56,2021-10-30,9,5
9574158,56,2021-10-30,10,8
9574087,56,2021-10-30,9,8
9574122,56,2021-11-06,10,8
9574056,56,2021-11-06,12,10
9574175,56,2021-11-06,9,8
9574090,56,2021-11-06,14,12
9574060,56,2021-11-13,12,4
9574117,56,2021-11-13,23,3
9574071,56,2021-11-06,13,11
9574104,56,2021-11-13,13,8
9574278,56,2021-11-13,5,17
9574055,56,2021-11-13,9,20
9574188,56,2021-11-20,9,10
9574059,56,2021-11-20,8,9
9574054,56,2021-11-20,13,7
9574151,56,2021-11-20,10,8
9574234,56,2021-12-04,10,7
9574187,56,2021-11-20,8,11
9574421,56,2021-12-04,24,11
9574495,56,2021-12-04,14,9
9574503,56,2021-12-04,7,11
9574260,56,2021-12-07,11,11
9574437,56,2021-12-11,9,10
9574413,56,2021-12-11,15,7
9574279,56,2021-12-11,7,5
9574456,56,2021-12-11,2,7
9574334,56,2021-12-18,6,17
9574345,56,2021-12-18,6,2
9574293,56,2021-12-22,7,8
9574518,56,2021-12-18,0,0
9574343,56,2021-12-26,17,5
9574251,56,2021-12-26,15,9
9574494,56,2021-12-26,14,7
10040295,56,2021-12-29,9,3
9574359,56,2022-01-02,10,11
9574520,56,2022-01-02,9,17
9574395,56,2022-01-08,4,8
9574450,56,2022-01-08,10,10
9574431,56,2022-01-08,14,6
9574263,56,2022-01-02,7,6
9574381,56,2022-01-08,15,11
9574472,56,2022-01-15,14,7
9574491,56,2022-01-15,5,8
9574338,56,2022-01-15,12,15
9574273,56,2022-01-15,9,9
10032442,56,2022-01-22,13,10
9574244,56,2022-01-29,7,15
10061932,56,2022-01-25,6,19
9574310,56,2022-01-29,13,9
9574342,56,2022-01-29,10,9
9574457,56,2022-01-29,7,13
9574314,56,2022-02-05,11,10
10073442,56,2022-01-22,6,11
9574477,56,2022-02-05,4,3
9574393,56,2022-02-05,14,5
9574430,56,2022-02-05,12,11
10105529,56,2022-02-08,10,10
9574446,56,2022-02-05,10,6
10107290,56,2022-02-08,11,9
9573962,56,2022-02-12,13,2
9574529,56,2022-02-12,6,11
9574519,56,2022-02-12,5,9
9574442,56,2022-02-12,4,7
9574530,56,2022-02-19,20,8
9574533,56,2022-02-19,11,10
9574427,56,2022-02-19,14,8
9574534,56,2022-02-19,14,4
10115643,56,2022-02-22,8,15
9574439,56,2022-02-26,8,7
9574299,56,2022-02-19,13,15
9574280,56,2022-02-26,7,6
9574388,56,2022-02-26,21,7
9574404,56,2022-02-26,19,14
9574532,56,2022-02-26,17,9
9574543,56,2022-03-05,7,8
9574487,56,2022-03-05,13,9
10121601,56,2022-03-01,9,7
9574290,56,2022-03-05,11,12
9574422,56,2022-03-05,5,11
9573944,56,2022-03-12,9,9
9574455,56,2022-03-05,12,8
9574392,56,2022-03-12,13,9
9574294,56,2022-03-12,7,19
9574385,56,2022-03-12,4,5
9574246,56,2022-03-19,7,13
9574337,56,2022-03-19,11,9
9574268,56,2022-03-12,12,4
9574380,56,2022-03-19,2,14
9574383,56,2022-03-19,11,7
9574365,56,2022-03-19,12,5
9574287,56,2022-03-26,11,7
9574288,56,2022-03-26,11,16
9574325,56,2022-03-26,12,4
9573943,56,2022-03-26,6,8
9574447,56,2022-03-26,4,14
9573946,56,2022-04-02,10,18
9574006,56,2022-04-02,10,7
9574024,56,2022-04-02,11,18
9574015,56,2022-04-02,1,10
9574265,56,2022-04-03,12,10
9573979,56,2022-04-09,7,12
9574014,56,2022-04-09,19,1
9574001,56,2022-04-09,10,7
9574004,56,2022-04-09,15,20
9573968,56,2022-04-09,7,9
9574003,56,2022-04-16,11,10
9573957,56,2022-04-16,13,15
9573998,56,2022-04-16,0,0
9573977,56,2022-04-16,10,8
9573982,56,2022-04-16,8,11
9573958,56,2022-04-23,10,6
9573949,56,2022-04-23,17,8
9574027,56,2022-04-23,9,7
9573969,56,2022-04-30,10,9
9574019,56,2022-04-30,8,11
9573971,56,2022-04-23,9,11
9573947,56,2022-04-30,5,10
9574008,56,2022-04-30,11,7
9573956,56,2022-04-30,12,8
9574022,56,2022-04-23,13,6
12476485,57,2025-03-15,10,4
12476491,57,2025-03-08,1,15
12476487,57,2025-03-15,11,5
12476486,57,2025-03-15,12,13
13343735,57,2025-03-11,13,3
12476488,57,2025-03-15,9,7
12476494,57,2025-03-15,19,7
12476483,57,2025-03-22,9,9
12476484,57,2025-03-22,14,7
12476482,57,2025-03-22,5,15
12476478,57,2025-03-22,12,7
12476477,57,2025-03-29,4,15
12476474,57,2025-03-29,6,2
12476481,57,2025-03-22,4,13
12476479,57,2025-03-29,5,6
12476480,57,2025-03-29,5,3
12476476,57,2025-03-29,2,6
12476469,57,2025-04-05,14,4
12476454,57,2025-04-26,19,6
12476455,57,2025-04-26,5,14
12476458,57,2025-04-26,13,8
12476452,57,2025-05-03,13,6
12476567,57,2025-05-03,8,9
12476453,57,2025-05-03,13,5
12476575,57,2025-05-03,10,4
9424879,56,2021-04-06,9,10
9574458,56,2022-01-29,0,0
11395507,56,2024-04-13,10,7
12476475,57,2025-04-05,10,14
11395487,57,2023-08-05,9,13
11395485,57,2023-08-05,12,9
11395486,57,2023-08-05,10,6
11395484,57,2023-08-05,5,10
9424880,56,2021-04-06,10,14
9424882,56,2021-04-06,10,12
9434155,56,2021-04-08,7,8
9434156,56,2021-04-08,13,7
9424883,56,2021-04-06,2,18
9431708,56,2021-04-10,13,2
9431711,56,2021-04-10,18,9
9431709,56,2021-04-10,8,18
9431707,56,2021-04-10,3,14
9431712,56,2021-04-13,11,4
9431710,56,2021-04-10,9,14
9431718,56,2021-04-15,12,6
9431720,56,2021-04-13,19,10
9431721,56,2021-04-15,12,8
9431717,56,2021-04-17,10,10
9431719,56,2021-04-17,13,9
9431725,56,2021-04-20,15,4
9431723,56,2021-04-20,2,16
9431722,56,2021-04-20,15,9
9431724,56,2021-04-20,6,16
12477129,57,2024-08-03,9,17
12477126,57,2024-08-03,16,6
12477130,57,2024-08-03,6,4
12477123,57,2024-08-03,8,8
12477133,57,2024-08-03,8,6
12476632,57,2024-08-10,10,1
12476633,57,2024-08-10,10,11
12476630,57,2024-08-10,7,9
12476635,57,2024-08-10,6,7
12476636,57,2024-08-10,15,8
12476629,57,2024-08-17,5,2
12476634,57,2024-08-17,15,5
12476623,57,2024-08-17,6,5
8824212,56,2021-01-02,13,4
8824192,56,2021-01-02,11,10
9398848,56,2021-03-20,13,6
8824178,56,2021-01-02,22,8
9398852,56,2021-03-20,10,5
9398799,56,2021-03-20,3,6
9400352,56,2021-03-20,12,5
9398797,56,2021-03-20,9,9
9398853,56,2021-03-27,2,12
9398855,56,2021-03-27,7,6
9398854,56,2021-03-27,13,10
9398850,56,2021-03-27,11,20
9422573,56,2021-03-30,12,8
9398851,56,2021-03-27,5,7
9422574,56,2021-03-30,16,9
9422575,56,2021-03-30,14,7
9422570,56,2021-03-30,8,9
9422585,56,2021-03-30,7,4
9424878,56,2021-04-01,7,4
9424877,56,2021-04-01,2,7
9424881,56,2021-04-06,7,9
9431729,56,2021-04-20,8,10
12476624,57,2024-08-24,7,5
12476627,57,2024-08-24,9,9
12476625,57,2024-08-24,11,11
12476621,57,2024-08-24,7,12
12476620,57,2024-08-31,8,10
12476631,57,2024-08-17,10,12
12476622,57,2024-08-24,6,12
12476600,57,2024-10-05,12,5
12954858,57,2024-10-12,9,3
12476594,57,2024-10-19,13,7
12476592,57,2024-10-19,10,8
12476589,57,2024-11-02,5,13
12476595,57,2024-10-19,6,5
12476587,57,2024-11-02,17,5
12476593,57,2024-10-19,8,12
12476591,57,2024-11-02,13,6
12476586,57,2024-11-09,4,12
12476590,57,2024-11-02,11,9
12476582,57,2024-11-09,12,9
12476588,57,2024-11-02,5,8
12476579,57,2024-11-09,4,15
12476585,57,2024-11-09,9,4
12476583,57,2024-11-09,8,4
12476584,57,2024-11-16,16,6
12476581,57,2024-11-16,8,14
12476580,57,2024-11-16,9,8
12476574,57,2024-11-16,9,9
12476578,57,2024-11-16,8,6
12476548,57,2024-11-30,11,13
12476562,57,2024-12-07,8,11
12476564,57,2024-12-07,9,15
13171688,57,2024-12-03,10,5
12476565,57,2024-12-07,5,8
12476563,57,2024-12-14,7,7
12476556,57,2024-12-14,10,5
13175772,57,2024-12-10,8,8
12476558,57,2024-12-14,12,10
12476561,57,2024-12-14,9,10
13175771,57,2024-12-17,7,4
12476618,57,2024-08-31,8,7
12476626,57,2024-08-31,11,9
12476617,57,2024-08-31,4,6
12476611,57,2024-09-14,13,8
12476616,57,2024-09-14,13,11
12476614,57,2024-09-14,12,6
12476612,57,2024-09-14,10,10
12476615,57,2024-09-14,13,4
12476607,57,2024-09-21,5,8
12476613,57,2024-09-21,10,3
12811090,57,2024-09-17,10,10
12476606,57,2024-09-21,9,14
12476604,57,2024-09-28,10,10
12476609,57,2024-09-28,5,5
12476603,57,2024-09-21,13,7
12476610,57,2024-09-28,12,9
12476601,57,2024-09-28,5,9
12476598,57,2024-10-05,7,9
12476599,57,2024-10-05,14,5
12476597,57,2024-10-05,16,9
12476605,57,2024-09-28,3,6
12476602,57,2024-10-05,5,8
12476596,57,2024-10-19,12,7
12476471,57,2025-04-05,10,9
12476470,57,2025-04-05,11,8
12476473,57,2025-04-05,7,6
12476465,57,2025-04-12,3,11
12476472,57,2025-04-12,8,9
12476468,57,2025-04-12,12,11
12476464,57,2025-04-12,7,17
12476467,57,2025-04-12,8,2
12476463,57,2025-04-19,12,9
12476466,57,2025-04-19,9,5
12476461,57,2025-04-19,11,9
12476560,57,2024-12-14,13,5
13159980,57,2024-12-17,12,6
12476551,57,2024-12-21,13,9
12476555,57,2024-12-21,7,2
12476557,57,2024-12-21,10,6
12476554,57,2024-12-21,5,9
12476549,57,2024-12-28,20,12
12476547,57,2024-12-28,17,6
12476552,57,2024-12-28,13,6
12476550,57,2024-12-21,10,16
12476553,57,2024-12-28,14,6
12476539,57,2025-01-04,12,7
12476545,57,2025-01-04,14,5
12476546,57,2025-01-04,5,3
13217663,57,2025-01-08,8,15
12476541,57,2025-01-11,8,8
12476544,57,2025-01-11,6,12
12476533,57,2025-01-11,14,8
12476531,57,2025-01-17,6,10
13315347,57,2025-01-14,9,7
12476529,57,2025-01-18,16,10
12476538,57,2025-01-18,8,7
12476519,57,2025-01-25,3,16
13233442,57,2025-01-21,8,8
12476525,57,2025-01-25,12,12
12476523,57,2025-01-25,9,6
12476522,57,2025-01-25,20,7
12476524,57,2025-01-25,17,3
12476515,57,2025-02-01,18,6
12476460,57,2025-04-19,7,5
12476462,57,2025-04-19,8,13
12476459,57,2025-04-26,8,7
12476457,57,2025-04-26,8,8
12476570,57,2025-05-03,9,9
11395480,57,2023-08-12,3,2
11395483,57,2023-08-05,6,7
11395479,57,2023-08-12,9,8
11395477,57,2023-08-12,3,14
11395481,57,2023-08-12,11,7
11395482,57,2023-08-12,6,9
11395475,57,2023-08-19,14,6
11395476,57,2023-08-19,3,11
11395474,57,2023-08-19,6,6
11395478,57,2023-08-19,5,5
11395473,57,2023-08-19,11,8
11395468,57,2023-08-26,10,12
11395467,57,2023-08-26,15,9
11395469,57,2023-08-26,5,11
11395471,57,2023-08-26,8,10
11395464,57,2023-09-02,10,7
11395466,57,2023-09-02,7,7
11395463,57,2023-09-02,14,11
11395465,57,2023-09-02,13,11
11395462,57,2023-09-02,7,9
11395470,57,2023-08-26,9,8
11395459,57,2023-09-16,11,11
11395458,57,2023-09-16,10,8
11395460,57,2023-09-16,9,6
11395461,57,2023-09-16,7,12
11395452,57,2023-09-23,11,16
11395457,57,2023-09-16,10,3
11395448,57,2023-09-23,11,13
11395454,57,2023-09-23,9,11
11395451,57,2023-09-23,7,10
11395453,57,2023-09-23,8,11
11395449,57,2023-09-30,10,6
11395450,57,2023-09-30,13,4
11395447,57,2023-09-30,2,9
11395445,57,2023-09-30,7,9
11395446,57,2023-09-30,13,12
11395443,57,2023-10-07,10,11
11395434,57,2023-10-21,8,7
11395441,57,2023-10-07,10,14
11395438,57,2023-10-21,9,13
11395439,57,2023-10-21,12,0
11395440,57,2023-10-07,12,10
11751980,57,2023-10-24,11,11
11395430,57,2023-11-04,12,15
11395436,57,2023-11-04,8,6
11395429,57,2023-11-04,4,12
11395437,57,2023-11-04,10,7
11395431,57,2023-11-04,11,5
11395423,57,2023-11-11,9,8
11395426,57,2023-11-11,15,13
11395428,57,2023-11-11,5,6
11395432,57,2023-11-11,12,9
11395425,57,2023-11-11,12,9
11395419,57,2023-11-18,9,10
11395420,57,2023-11-18,8,7
11777615,57,2023-11-14,16,10
11395427,57,2023-11-18,7,10
11395422,57,2023-11-18,6,6
11395424,57,2023-11-18,6,8
11779160,57,2023-11-21,6,10
11813348,57,2023-11-21,15,5
11395415,57,2023-12-09,7,9
11395414,57,2023-12-02,12,7
11395410,57,2023-12-09,10,1
11395418,57,2023-12-02,16,4
11395413,57,2023-12-09,5,5
11395411,57,2023-12-09,5,7
11395412,57,2023-12-09,8,9
11395407,57,2023-12-16,8,12
11395409,57,2023-12-16,9,6
11395406,57,2023-12-16,9,10
11395408,57,2023-12-16,13,9
11395405,57,2023-12-16,11,11
11395401,57,2023-12-22,6,8
11395403,57,2023-12-23,11,14
11395402,57,2023-12-23,8,5
11395404,57,2023-12-23,14,9
11395399,57,2023-12-23,7,4
11395397,57,2023-12-30,7,6
11395395,57,2023-12-30,7,6
11395391,57,2024-01-06,4,4
11395394,57,2024-01-06,10,11
11395396,57,2023-12-30,11,13
11395393,57,2024-01-06,9,9
11395389,57,2024-01-06,7,4
11395392,57,2024-01-06,9,13
11883581,57,2024-01-09,16,6
11395390,57,2024-01-13,9,17
11395384,57,2024-01-13,8,8
11395388,57,2024-01-13,5,9
11395381,57,2024-01-20,7,9
11395387,57,2024-01-13,14,4
11395380,57,2024-01-20,7,9
11395386,57,2024-01-13,7,6
11395378,57,2024-01-27,12,6
11395376,57,2024-01-27,7,8
11395373,57,2024-01-27,6,8
11395377,57,2024-01-27,7,8
11887845,57,2024-01-30,11,7
11395370,57,2024-02-03,7,9
11395371,57,2024-02-03,12,4
11395379,57,2024-01-27,12,11
11395375,57,2024-02-03,11,8
11910838,57,2024-01-30,5,8
11395374,57,2024-02-03,7,5
11910835,57,2024-02-06,12,7
11395372,57,2024-02-03,9,9
11395369,57,2024-02-10,12,10
11395368,57,2024-02-10,4,6
11395365,57,2024-02-10,7,7
11395366,57,2024-02-10,9,7
11884143,57,2024-02-13,13,6
11395362,57,2024-02-17,12,9
11395360,57,2024-02-17,11,13
11395364,57,2024-02-17,15,9
12006622,57,2024-02-20,11,6
11395357,57,2024-02-17,4,4
12020077,57,2024-02-20,9,8
11395363,57,2024-02-17,14,8
11395358,57,2024-02-24,10,12
11395359,57,2024-02-24,8,10
11395356,57,2024-02-24,9,8
11395355,57,2024-02-24,16,14
11395361,57,2024-02-24,6,3
11395353,57,2024-03-02,14,6
11395352,57,2024-03-02,12,13
11395354,57,2024-03-02,6,15
11395348,57,2024-03-02,4,7
11395347,57,2024-03-02,9,8
11395316,57,2024-03-05,15,14
11970625,57,2024-03-05,12,15
11395349,57,2024-03-09,8,7
11395346,57,2024-03-09,5,6
11395344,57,2024-03-09,8,8
11395350,57,2024-03-09,11,10
11395351,57,2024-03-09,14,3
11395340,57,2024-03-16,5,15
11395345,57,2024-03-16,6,12
11395343,57,2024-03-16,11,14
11395342,57,2024-03-16,8,5
11395335,57,2024-03-23,9,6
11395339,57,2024-03-16,3,3
11395341,57,2024-03-23,12,5
11395338,57,2024-03-23,5,5
11395337,57,2024-03-23,8,2
11395336,57,2024-03-23,10,6
11395329,57,2024-03-30,10,7
11395333,57,2024-03-30,4,5
11395332,57,2024-03-30,13,9
11395323,57,2024-03-30,7,16
11395330,57,2024-03-30,10,6
11395324,57,2024-04-06,5,9
11395322,57,2024-04-06,9,4
11395328,57,2024-04-06,8,10
11395317,57,2024-04-13,15,9
11395331,57,2024-04-06,11,9
11395320,57,2024-04-13,9,6
11395327,57,2024-04-06,13,4
11395326,57,2024-04-13,7,9
11395319,57,2024-04-13,2,8
11395325,57,2024-04-20,12,15
11395334,57,2024-04-13,2,5
12253545,57,2024-04-20,6,4
11395314,57,2024-04-20,6,9
11395321,57,2024-04-20,10,10
11395318,57,2024-04-20,11,6
11395313,57,2024-04-27,8,10
11395310,57,2024-04-27,13,6
11395309,57,2024-04-27,8,14
11395311,57,2024-04-27,13,1
11395315,57,2024-04-27,14,7
11395307,57,2024-05-04,16,6
11395308,57,2024-05-04,9,7
11395455,57,2024-05-04,11,11
11395312,57,2024-05-04,3,7
11395456,57,2024-05-04,11,10
10388063,57,2022-07-30,8,9
10388051,57,2022-07-30,10,8
10388048,57,2022-07-30,14,7
10388044,57,2022-07-30,12,10
10387974,57,2022-07-30,12,4
10388058,57,2022-08-06,10,8
10387984,57,2022-08-06,11,8
10388070,57,2022-08-06,8,13
10388069,57,2022-08-06,5,6
10387979,57,2022-08-06,15,11
10388071,57,2022-08-13,11,16
10388068,57,2022-08-13,20,2
10388079,57,2022-08-13,21,5
10388054,57,2022-08-13,13,9
10388013,57,2022-08-20,4,18
10388074,57,2022-08-13,9,8
10388009,57,2022-08-20,6,8
10388076,57,2022-08-20,9,7
10388104,57,2022-08-20,5,12
10388122,57,2022-08-20,15,11
10388119,57,2022-08-27,8,11
10388131,57,2022-08-27,8,10
10388081,57,2022-08-27,17,10
10388096,57,2022-08-27,7,10
10388129,57,2022-08-27,10,10
10388088,57,2022-09-03,4,16
10388073,57,2022-09-03,16,5
10388146,57,2022-09-03,5,6
10388128,57,2022-09-17,12,3
10388123,57,2022-09-03,15,8
10388116,57,2022-09-03,13,11
10388098,57,2022-09-17,4,15
10388093,57,2022-09-17,8,7
10388107,57,2022-09-17,15,8
10387992,57,2022-09-17,19,6
10694352,57,2022-09-20,6,13
10694353,57,2022-09-20,8,5
10694351,57,2022-09-24,13,16
10388083,57,2022-10-01,15,9
10388110,57,2022-10-01,12,16
10388125,57,2022-10-01,11,9
10388103,57,2022-10-01,2,11
10388090,57,2022-10-01,12,11
10388134,57,2022-10-08,13,3
10388121,57,2022-10-08,26,10
10388132,57,2022-10-08,14,9
10388136,57,2022-10-08,13,8
10388153,57,2022-10-08,15,14
10698046,57,2022-10-11,7,12
10698040,57,2022-10-11,11,6
10387986,57,2022-10-15,7,7
10387987,57,2022-10-15,10,7
10388067,57,2022-10-15,7,12
10388087,57,2022-10-15,9,10
10388120,57,2022-10-15,7,10
10387994,57,2022-10-29,11,1
10388000,57,2022-10-29,5,4
10387991,57,2022-10-29,12,12
10388144,57,2022-10-29,11,8
10387910,57,2022-10-29,5,5
10387999,57,2022-11-05,11,19
10387989,57,2022-11-05,3,6
10387998,57,2022-11-05,6,22
10388005,57,2022-11-05,10,5
10387996,57,2022-11-05,10,14
10387993,57,2022-11-12,8,7
10387995,57,2022-11-12,4,7
10387920,57,2022-11-12,10,13
10387997,57,2022-11-12,12,9
10388001,57,2022-11-19,9,8
10388020,57,2022-11-12,11,9
10388017,57,2022-11-19,6,2
10388003,57,2022-11-19,8,12
10387951,57,2022-11-26,2,2
10388018,57,2022-11-19,14,10
10388143,57,2022-11-19,16,16
10388007,57,2022-12-03,9,3
10388019,57,2022-12-03,17,12
10388010,57,2022-12-03,7,5
10388014,57,2022-12-03,9,10
10388025,57,2022-12-03,15,6
10388015,57,2022-12-23,4,12
10388154,57,2022-12-10,10,11
10388012,57,2022-12-10,6,7
10388008,57,2022-12-23,11,9
10388004,57,2022-12-24,9,4
10388149,57,2022-12-23,9,6
10388026,57,2022-12-31,8,9
10388016,57,2022-12-31,12,3
10387929,57,2023-01-02,9,11
10388024,57,2023-01-07,10,13
10388033,57,2023-01-07,13,6
10388038,57,2023-01-14,10,13
10388027,57,2023-01-14,12,6
10388030,57,2023-01-07,5,11
10388077,57,2023-01-07,6,11
10388064,57,2023-01-14,7,7
10388043,57,2023-01-14,5,21
10947861,57,2023-01-21,10,10
10388031,57,2023-01-28,7,7
10947858,57,2023-01-21,10,1
10387959,57,2023-01-28,16,8
10388022,57,2023-01-28,10,13
10388029,57,2023-01-28,7,7
10388037,57,2023-02-04,7,10
10388095,57,2023-01-28,10,4
10388034,57,2023-02-04,6,5
10388059,57,2023-02-04,8,5
10388035,57,2023-02-04,5,8
10388036,57,2023-02-04,5,6
10388039,57,2023-02-11,5,9
10388142,57,2023-02-11,7,13
10388046,57,2023-02-11,11,12
11027765,57,2023-02-14,10,8
10388147,57,2023-02-11,10,13
10388050,57,2023-02-18,9,7
10388052,57,2023-02-18,13,5
10388045,57,2023-02-18,10,13
10388040,57,2023-02-18,3,9
11029510,57,2023-02-21,10,5
10388057,57,2023-02-25,7,14
10388056,57,2023-02-25,6,14
10388055,57,2023-02-25,8,7
10387975,57,2023-02-25,6,5
10388150,57,2023-02-25,7,6
11027687,57,2023-02-28,11,12
11075238,57,2023-02-28,6,7
10388065,57,2023-03-04,8,9
10388042,57,2023-03-04,9,11
10388061,57,2023-03-04,9,7
10388047,57,2023-03-04,8,7
10388066,57,2023-03-11,10,4
10388049,57,2023-03-04,9,4
10388114,57,2023-03-11,13,7
10388072,57,2023-03-18,6,13
10388111,57,2023-03-18,7,4
10388062,57,2023-03-11,5,6
10388141,57,2023-03-18,12,7
10388102,57,2023-03-18,2,8
11027763,57,2023-03-21,9,6
10388101,57,2023-03-24,15,4
10388089,57,2023-03-25,15,6
11132215,57,2023-03-21,15,5
10388109,57,2023-03-25,10,8
10388080,57,2023-03-25,10,9
9573972,57,2022-04-16,9,5
10388105,57,2023-03-25,12,9
10387988,57,2023-04-01,8,8
10388155,57,2023-04-01,3,8
10388091,57,2023-04-01,10,7
11142364,57,2023-03-29,11,10
10388084,57,2023-04-01,9,7
10388085,57,2023-04-01,9,14
11073886,57,2023-04-04,12,11
10388151,57,2023-04-08,11,8
10388097,57,2023-04-08,4,5
10388086,57,2023-04-08,18,6
10388130,57,2023-04-08,11,3
10388145,57,2023-04-08,12,5
11175196,57,2023-04-11,10,4
10388152,57,2023-04-15,9,14
10388092,57,2023-04-15,10,4
10388133,57,2023-04-15,8,7
10388099,57,2023-04-15,18,2
10388041,57,2023-04-15,5,9
11207837,57,2023-04-18,11,11
10388148,57,2023-04-22,6,3
10388094,57,2023-04-22,8,7
10388108,57,2023-04-22,12,5
10388138,57,2023-04-22,13,9
10388078,57,2023-04-29,7,16
10388106,57,2023-04-29,7,4
10388113,57,2023-04-29,6,9
10388126,57,2023-04-29,6,6
10388124,57,2023-05-06,8,16
10388112,57,2023-05-06,8,5
10388117,57,2023-05-06,11,4
10388023,57,2023-05-06,11,13
10388135,57,2023-05-06,14,4
9574031,57,2021-07-31,12,11
9574011,57,2021-07-31,10,7
9574312,57,2021-07-31,10,10
9574155,57,2021-07-31,12,8
9574037,57,2021-07-31,0,0
9574212,57,2021-08-07,12,6
9574036,57,2021-08-07,0,0
9574164,57,2021-08-07,13,10
9574023,57,2021-08-07,6,16
9574335,57,2021-08-13,12,16
9574032,57,2021-08-07,11,15
