match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
8824240,55,2021-02-06,False,0,,
8824260,55,2021-04-30,True,0,,
8824260,55,2021-04-30,False,0,,
8824266,55,2021-04-30,True,0,,
8824266,55,2021-04-30,False,0,,
8824273,55,2021-04-24,True,0,,
8824273,55,2021-04-24,False,0,,
8824274,55,2021-04-17,True,0,,
8824274,55,2021-04-17,False,0,,
8824276,55,2021-04-24,True,0,,
8824276,55,2021-04-24,False,0,,
8824277,55,2021-04-20,True,0,,
8824277,55,2021-04-20,False,0,,
8824284,55,2021-04-17,True,0,,
8824284,55,2021-04-17,False,0,,
8824288,55,2021-04-10,True,0,,
8824288,55,2021-04-10,False,0,,
8824294,55,2021-03-13,True,0,,
8824294,55,2021-03-13,False,0,,
8824295,55,2021-03-27,True,0,,
8824295,55,2021-03-27,False,0,,
8824299,55,2021-04-17,True,0,,
8824299,55,2021-04-17,False,0,,
8824302,55,2021-03-13,True,0,,
8824302,55,2021-03-13,False,0,,
8824311,55,2021-04-13,True,0,,
8824311,55,2021-04-13,False,0,,
8824317,55,2021-03-27,True,0,,
8824317,55,2021-03-27,False,0,,
8824324,55,2021-04-06,True,0,,
8824324,55,2021-04-06,False,0,,
8824325,55,2021-03-20,True,0,,
8824325,55,2021-03-20,False,0,,
8824326,55,2021-03-20,True,0,,
8824326,55,2021-03-20,False,0,,
8824327,55,2021-04-03,True,0,,
8824327,55,2021-04-03,False,0,,
8824339,55,2021-04-06,True,0,,
8824339,55,2021-04-06,False,0,,
8824341,55,2021-03-06,True,0,,
8824341,55,2021-03-06,False,0,,
8824344,55,2021-03-27,True,0,,
8824344,55,2021-03-27,False,0,,
8824346,55,2021-03-27,True,0,,
8824346,55,2021-03-27,False,0,,
8824348,55,2021-03-06,True,0,,
8824348,55,2021-03-06,False,0,,
8824354,55,2021-02-20,True,0,,
8824354,55,2021-02-20,False,0,,
8824355,55,2021-04-24,True,0,,
8824355,55,2021-04-24,False,0,,
8824360,55,2021-04-30,True,0,,
8824360,55,2021-04-30,False,0,,
8824361,55,2021-03-20,True,0,,
8824361,55,2021-03-20,False,0,,
8824364,55,2021-03-13,True,0,,
8824364,55,2021-03-13,False,0,,
8824365,55,2021-04-10,True,0,,
8824365,55,2021-04-10,False,0,,
8824370,55,2021-04-24,True,0,,
8824370,55,2021-04-24,False,0,,
8824372,55,2021-04-10,True,0,,
8824372,55,2021-04-10,False,0,,
8824374,55,2021-04-20,True,0,,
8824374,55,2021-04-20,False,0,,
8824375,55,2021-04-30,True,0,,
8824375,55,2021-04-30,False,0,,
8824381,55,2021-04-10,True,0,,
8824381,55,2021-04-10,False,0,,
8824386,55,2021-03-06,True,0,,
8824386,55,2021-03-06,False,0,,
8824387,55,2021-04-03,True,0,,
8824387,55,2021-04-03,False,0,,
8824388,55,2021-03-13,True,0,,
8824388,55,2021-03-13,False,0,,
8824394,55,2021-04-24,True,0,,
8824394,55,2021-04-24,False,0,,
8824406,55,2021-04-30,True,0,,
8824406,55,2021-04-30,False,0,,
8824408,55,2021-03-27,True,0,,
8824408,55,2021-03-27,False,0,,
8824409,55,2021-03-12,True,0,,
8824409,55,2021-03-12,False,0,,
8824411,55,2021-03-19,True,0,,
8824411,55,2021-03-19,False,0,,
8824416,55,2021-04-09,True,0,,
8824416,55,2021-04-09,False,0,,
8824417,55,2021-03-06,True,0,,
8824417,55,2021-03-06,False,0,,
8824425,55,2021-03-20,True,0,,
8824425,55,2021-03-20,False,0,,
9242026,54,2021-01-20,True,0,,
9242026,54,2021-01-20,False,0,,
9264416,54,2021-02-17,True,0,,
9264416,54,2021-02-17,False,0,,
9264468,54,2021-01-30,True,0,,
9264468,54,2021-01-30,False,0,,
9274711,54,2021-01-12,True,0,,
9274711,54,2021-01-12,False,0,,
9286184,55,2021-01-30,True,0,,
9286184,55,2021-01-30,False,0,,
9286187,55,2021-02-03,True,0,,
9286187,55,2021-02-03,False,0,,
9298784,54,2021-01-30,True,0,,
9298784,54,2021-01-30,False,0,,
9302175,55,2021-01-27,True,0,,
9302175,55,2021-01-27,False,0,,
