match_id,tournament_id,season,match_date,home_team,away_team,home_goals,away_goals,bbc_shot_events_raw,bbc_shot_events_unresolved_side,bbc_shot_events_home_resolved,bbc_shot_events_away_resolved,bbc_parsed_home_resolved,bbc_parsed_away_resolved,proxy_xg_home,proxy_xg_away,proxy_xg_available_home,proxy_xg_available_away,proxy_xg_available_both,proxy_minus_goals_home,proxy_minus_goals_away
9574424,55,21/22,2022-02-19,inverness-caledonian-thistle,ayr-united,1,2,0,0,0,0,0,0,,,0,0,0,,
9574427,56,21/22,2022-02-19,montrose,clyde-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9574436,55,21/22,2022-02-19,queen-of-the-south,arbroath,0,0,0,0,0,0,0,0,,,0,0,0,,
9574440,57,21/22,2022-02-19,stranraer,stenhousemuir,1,1,0,0,0,0,0,0,,,0,0,0,,
9574466,57,21/22,2022-02-19,forfar-athletic,kelty-hearts-fc,1,0,0,0,0,0,0,0,,,0,0,0,,
9574511,54,21/22,2022-02-19,livingston,st-mirren,1,1,0,0,0,0,0,0,,,0,0,0,,
9574522,54,21/22,2022-02-19,st-johnstone,heart-of-midlothian,2,1,0,0,0,0,0,0,,,0,0,0,,
9574530,56,21/22,2022-02-19,cove-rangers,falkirk-fc,2,0,0,0,0,0,0,0,,,0,0,0,,
9574533,56,21/22,2022-02-19,east-fife,queens-park-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9574534,56,21/22,2022-02-19,peterhead,airdrieonians,0,1,0,0,0,0,0,0,,,0,0,0,,
9574344,54,21/22,2022-02-20,celtic,dundee-fc,3,2,0,0,0,0,0,0,,,0,0,0,,
9574452,54,21/22,2022-02-20,dundee-united,rangers,1,1,0,0,0,0,0,0,,,0,0,0,,
10115643,56,21/22,2022-02-22,falkirk-fc,peterhead,1,1,0,0,0,0,0,0,,,0,0,0,,
10116334,55,21/22,2022-02-22,partick-thistle,greenock-morton,0,1,0,0,0,0,0,0,,,0,0,0,,
10116337,57,21/22,2022-02-22,kelty-hearts-fc,cowdenbeath,1,0,0,0,0,0,0,0,,,0,0,0,,
9574403,55,21/22,2022-02-25,hamilton-academical,inverness-caledonian-thistle,1,1,0,0,0,0,0,0,,,0,0,0,,
9574480,57,21/22,2022-02-25,edinburgh-city-fc,cowdenbeath,1,0,0,0,0,0,0,0,,,0,0,0,,
9573937,54,21/22,2022-02-26,dundee-fc,livingston,0,4,0,0,0,0,0,0,,,0,0,0,,
9574221,57,21/22,2022-02-26,stenhousemuir,forfar-athletic,2,0,0,0,0,0,0,0,,,0,0,0,,
9574261,57,21/22,2022-02-26,stranraer,albion-rovers,0,0,0,0,0,0,0,0,,,0,0,0,,
9574280,56,21/22,2022-02-26,queens-park-fc,montrose,0,1,0,0,0,0,0,0,,,0,0,0,,
9574295,55,21/22,2022-02-26,ayr-united,queen-of-the-south,0,1,0,0,0,0,0,0,,,0,0,0,,
9574304,54,21/22,2022-02-26,ross-county,st-johnstone,3,1,0,0,0,0,0,0,,,0,0,0,,
9574320,57,21/22,2022-02-26,kelty-hearts-fc,annan-athletic,3,1,0,0,0,0,0,0,,,0,0,0,,
9574374,54,21/22,2022-02-26,aberdeen,dundee-united,1,1,0,0,0,0,0,0,,,0,0,0,,
9574388,56,21/22,2022-02-26,airdrieonians,clyde-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9574404,56,21/22,2022-02-26,falkirk-fc,east-fife,3,1,0,0,0,0,0,0,,,0,0,0,,
9574439,56,21/22,2022-02-26,alloa-athletic,cove-rangers,2,2,0,0,0,0,0,0,,,0,0,0,,
9574490,55,21/22,2022-02-26,raith-rovers,partick-thistle,0,0,0,0,0,0,0,0,,,0,0,0,,
9574500,57,21/22,2022-02-26,elgin-city,stirling-albion,3,1,0,0,0,0,0,0,,,0,0,0,,
9574516,55,21/22,2022-02-26,greenock-morton,arbroath,0,0,0,0,0,0,0,0,,,0,0,0,,
9574525,55,21/22,2022-02-26,dunfermline-athletic,kilmarnock,0,0,0,0,0,0,0,0,,,0,0,0,,
9574532,56,21/22,2022-02-26,peterhead,dumbarton,4,3,0,0,0,0,0,0,,,0,0,0,,
9574545,54,21/22,2022-02-26,st-mirren,heart-of-midlothian,0,2,0,0,0,0,0,0,,,0,0,0,,
9573763,54,21/22,2022-02-27,hibernian,celtic,0,0,0,0,0,0,0,0,,,0,0,0,,
9573930,54,21/22,2022-02-27,rangers,motherwell,2,2,0,0,0,0,0,0,,,0,0,0,,
10116333,55,21/22,2022-03-01,arbroath,partick-thistle,1,1,0,0,0,0,0,0,,,0,0,0,,
10121601,56,21/22,2022-03-01,queens-park-fc,peterhead,2,1,0,0,0,0,0,0,,,0,0,0,,
9573934,54,21/22,2022-03-02,celtic,st-mirren,2,0,0,0,0,0,0,0,,,0,0,0,,
9574248,54,21/22,2022-03-02,heart-of-midlothian,aberdeen,2,0,0,0,0,0,0,0,,,0,0,0,,
9574420,54,21/22,2022-03-02,livingston,dundee-united,2,1,0,0,0,0,0,0,,,0,0,0,,
9574425,54,21/22,2022-03-02,dundee-fc,hibernian,0,0,0,0,0,0,0,0,,,0,0,0,,
9574453,54,21/22,2022-03-02,st-johnstone,rangers,0,1,0,0,0,0,0,0,,,0,0,0,,
9574465,54,21/22,2022-03-02,motherwell,ross-county,0,1,0,0,0,0,0,0,,,0,0,0,,
10115645,57,21/22,2022-03-02,albion-rovers,annan-athletic,1,4,0,0,0,0,0,0,,,0,0,0,,
10115646,57,21/22,2022-03-02,edinburgh-city-fc,stenhousemuir,1,1,0,0,0,0,0,0,,,0,0,0,,
9574473,55,21/22,2022-03-04,partick-thistle,inverness-caledonian-thistle,1,0,0,0,0,0,0,0,,,0,0,0,,
9573754,54,21/22,2022-03-05,rangers,aberdeen,1,0,0,0,0,0,0,0,,,0,0,0,,
9573755,54,21/22,2022-03-05,ross-county,st-mirren,1,0,0,0,0,0,0,0,,,0,0,0,,
9573762,54,21/22,2022-03-05,dundee-united,heart-of-midlothian,2,2,0,0,0,0,0,0,,,0,0,0,,
9573912,55,21/22,2022-03-05,kilmarnock,hamilton-academical,2,0,0,0,0,0,0,0,,,0,0,0,,
9573942,55,21/22,2022-03-05,arbroath,dunfermline-athletic,1,0,0,0,0,0,0,0,,,0,0,0,,
9574242,57,21/22,2022-03-05,cowdenbeath,kelty-hearts-fc,0,1,0,0,0,0,0,0,,,0,0,0,,
9574290,56,21/22,2022-03-05,clyde-fc,falkirk-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9574341,57,21/22,2022-03-05,albion-rovers,edinburgh-city-fc,0,1,0,0,0,0,0,0,,,0,0,0,,
9574373,57,21/22,2022-03-05,annan-athletic,stranraer,4,1,0,0,0,0,0,0,,,0,0,0,,
9574401,55,21/22,2022-03-05,raith-rovers,ayr-united,0,4,0,0,0,0,0,0,,,0,0,0,,
9574408,57,21/22,2022-03-05,stirling-albion,stenhousemuir,0,1,0,0,0,0,0,0,,,0,0,0,,
9574422,56,21/22,2022-03-05,alloa-athletic,airdrieonians,0,2,0,0,0,0,0,0,,,0,0,0,,
9574454,54,21/22,2022-03-05,hibernian,st-johnstone,0,0,0,0,0,0,0,0,,,0,0,0,,
9574455,56,21/22,2022-03-05,montrose,east-fife,0,0,0,0,0,0,0,0,,,0,0,0,,
9574468,55,21/22,2022-03-05,queen-of-the-south,greenock-morton,3,0,0,0,0,0,0,0,,,0,0,0,,
9574487,56,21/22,2022-03-05,cove-rangers,peterhead,5,2,0,0,0,0,0,0,,,0,0,0,,
9574506,57,21/22,2022-03-05,forfar-athletic,elgin-city,0,0,0,0,0,0,0,0,,,0,0,0,,
9574541,54,21/22,2022-03-05,motherwell,dundee-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9574543,56,21/22,2022-03-05,dumbarton,queens-park-fc,0,2,0,0,0,0,0,0,,,0,0,0,,
9573752,54,21/22,2022-03-06,livingston,celtic,1,3,0,0,0,0,0,0,,,0,0,0,,
9574328,57,21/22,2022-03-08,stenhousemuir,kelty-hearts-fc,0,1,0,0,0,0,0,0,,,0,0,0,,
10160953,55,21/22,2022-03-08,partick-thistle,queen-of-the-south,1,0,0,0,0,0,0,0,,,0,0,0,,
10160956,57,21/22,2022-03-08,stirling-albion,cowdenbeath,2,1,0,0,0,0,0,0,,,0,0,0,,
10160954,54,21/22,2022-03-09,dundee-fc,st-mirren,0,1,0,0,0,0,0,0,,,0,0,0,,
9574362,55,21/22,2022-03-11,ayr-united,kilmarnock,1,3,0,0,0,0,0,0,,,0,0,0,,
9573913,55,21/22,2022-03-12,greenock-morton,partick-thistle,2,1,0,0,0,0,0,0,,,0,0,0,,
9573922,55,21/22,2022-03-12,hamilton-academical,dunfermline-athletic,2,2,0,0,0,0,0,0,,,0,0,0,,
9573944,56,21/22,2022-03-12,cove-rangers,clyde-fc,4,1,0,0,0,0,0,0,,,0,0,0,,
9574268,56,21/22,2022-03-12,peterhead,montrose,0,1,0,0,0,0,0,0,,,0,0,0,,
9574289,55,21/22,2022-03-12,queen-of-the-south,raith-rovers,0,1,0,0,0,0,0,0,,,0,0,0,,
9574294,56,21/22,2022-03-12,falkirk-fc,airdrieonians,1,4,0,0,0,0,0,0,,,0,0,0,,
9574306,57,21/22,2022-03-12,stenhousemuir,edinburgh-city-fc,0,0,0,0,0,0,0,0,,,0,0,0,,
9574317,55,21/22,2022-03-12,inverness-caledonian-thistle,arbroath,3,0,0,0,0,0,0,0,,,0,0,0,,
9574377,57,21/22,2022-03-12,forfar-athletic,stirling-albion,0,1,0,0,0,0,0,0,,,0,0,0,,
9574385,56,21/22,2022-03-12,east-fife,dumbarton,2,0,0,0,0,0,0,0,,,0,0,0,,
9574392,56,21/22,2022-03-12,queens-park-fc,alloa-athletic,1,1,0,0,0,0,0,0,,,0,0,0,,
9574405,57,21/22,2022-03-12,kelty-hearts-fc,albion-rovers,3,1,0,0,0,0,0,0,,,0,0,0,,
9574463,57,21/22,2022-03-12,annan-athletic,elgin-city,2,1,0,0,0,0,0,0,,,0,0,0,,
9574499,57,21/22,2022-03-12,stranraer,cowdenbeath,3,0,0,0,0,0,0,0,,,0,0,0,,
10160957,57,21/22,2022-03-15,cowdenbeath,forfar-athletic,1,2,0,0,0,0,0,0,,,0,0,0,,
10121600,57,21/22,2022-03-16,albion-rovers,kelty-hearts-fc,0,0,0,0,0,0,0,0,,,0,0,0,,
9573919,55,21/22,2022-03-18,dunfermline-athletic,greenock-morton,1,1,0,0,0,0,0,0,,,0,0,0,,
9574538,57,21/22,2022-03-18,edinburgh-city-fc,stranraer,1,2,0,0,0,0,0,0,,,0,0,0,,
9573751,54,21/22,2022-03-19,heart-of-midlothian,livingston,2,0,0,0,0,0,0,0,,,0,0,0,,
9573759,54,21/22,2022-03-19,aberdeen,hibernian,3,1,0,0,0,0,0,0,,,0,0,0,,
9573760,54,21/22,2022-03-19,celtic,ross-county,4,0,0,0,0,0,0,0,,,0,0,0,,
9573766,54,21/22,2022-03-19,st-johnstone,motherwell,2,1,0,0,0,0,0,0,,,0,0,0,,
9573906,55,21/22,2022-03-19,kilmarnock,queen-of-the-south,2,1,0,0,0,0,0,0,,,0,0,0,,
9573908,55,21/22,2022-03-19,arbroath,ayr-united,1,0,0,0,0,0,0,0,,,0,0,0,,
9573925,55,21/22,2022-03-19,raith-rovers,inverness-caledonian-thistle,2,3,0,0,0,0,0,0,,,0,0,0,,
9574246,56,21/22,2022-03-19,montrose,cove-rangers,1,2,0,0,0,0,0,0,,,0,0,0,,
9574337,56,21/22,2022-03-19,airdrieonians,queens-park-fc,2,0,0,0,0,0,0,0,,,0,0,0,,
9574365,56,21/22,2022-03-19,alloa-athletic,peterhead,1,0,0,0,0,0,0,0,,,0,0,0,,
9574369,54,21/22,2022-03-19,st-mirren,dundee-united,1,2,0,0,0,0,0,0,,,0,0,0,,
9574380,56,21/22,2022-03-19,dumbarton,falkirk-fc,0,2,0,0,0,0,0,0,,,0,0,0,,
9574383,56,21/22,2022-03-19,clyde-fc,east-fife,2,0,0,0,0,0,0,0,,,0,0,0,,
9574406,57,21/22,2022-03-19,albion-rovers,forfar-athletic,0,0,0,0,0,0,0,0,,,0,0,0,,
9574428,55,21/22,2022-03-19,partick-thistle,hamilton-academical,0,4,0,0,0,0,0,0,,,0,0,0,,
9574432,57,21/22,2022-03-19,stirling-albion,annan-athletic,0,3,0,0,0,0,0,0,,,0,0,0,,
9574434,57,21/22,2022-03-19,cowdenbeath,stenhousemuir,1,1,0,0,0,0,0,0,,,0,0,0,,
9574521,57,21/22,2022-03-19,elgin-city,kelty-hearts-fc,0,0,0,0,0,0,0,0,,,0,0,0,,
9573753,54,21/22,2022-03-20,dundee-fc,rangers,1,2,0,0,0,0,0,0,,,0,0,0,,
10160952,55,21/22,2022-03-22,dunfermline-athletic,partick-thistle,4,1,0,0,0,0,0,0,,,0,0,0,,
10160959,57,21/22,2022-03-22,stirling-albion,albion-rovers,0,1,0,0,0,0,0,0,,,0,0,0,,
9573911,55,21/22,2022-03-26,inverness-caledonian-thistle,dunfermline-athletic,2,0,0,0,0,0,0,0,,,0,0,0,,
9573941,55,21/22,2022-03-26,arbroath,raith-rovers,3,3,0,0,0,0,0,0,,,0,0,0,,
9573943,56,21/22,2022-03-26,dumbarton,montrose,0,0,0,0,0,0,0,0,,,0,0,0,,
9574240,57,21/22,2022-03-26,annan-athletic,albion-rovers,2,4,0,0,0,0,0,0,,,0,0,0,,
9574285,55,21/22,2022-03-26,greenock-morton,ayr-united,1,1,0,0,0,0,0,0,,,0,0,0,,
9574287,56,21/22,2022-03-26,queens-park-fc,clyde-fc,1,0,0,0,0,0,0,0,,,0,0,0,,
9574288,56,21/22,2022-03-26,airdrieonians,cove-rangers,1,1,0,0,0,0,0,0,,,0,0,0,,
9574307,57,21/22,2022-03-26,stirling-albion,stranraer,1,0,0,0,0,0,0,0,,,0,0,0,,
9574325,56,21/22,2022-03-26,peterhead,falkirk-fc,1,0,0,0,0,0,0,0,,,0,0,0,,
9574416,57,21/22,2022-03-26,kelty-hearts-fc,stenhousemuir,1,0,0,0,0,0,0,0,,,0,0,0,,
9574444,57,21/22,2022-03-26,elgin-city,edinburgh-city-fc,2,0,0,0,0,0,0,0,,,0,0,0,,
9574447,56,21/22,2022-03-26,east-fife,alloa-athletic,0,3,0,0,0,0,0,0,,,0,0,0,,
9574481,55,21/22,2022-03-26,kilmarnock,partick-thistle,2,1,0,0,0,0,0,0,,,0,0,0,,
9574517,55,21/22,2022-03-26,hamilton-academical,queen-of-the-south,0,0,0,0,0,0,0,0,,,0,0,0,,
9574544,57,21/22,2022-03-26,forfar-athletic,cowdenbeath,1,1,0,0,0,0,0,0,,,0,0,0,,
9573803,55,21/22,2022-04-01,greenock-morton,kilmarnock,1,1,0,0,0,0,0,0,,,0,0,0,,
9573960,57,21/22,2022-04-01,edinburgh-city-fc,kelty-hearts-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9573963,55,21/22,2022-04-01,ayr-united,hamilton-academical,1,1,0,0,0,0,0,0,,,0,0,0,,
9573804,54,21/22,2022-04-02,st-johnstone,livingston,1,0,0,0,0,0,0,0,,,0,0,0,,
9573805,54,21/22,2022-04-02,hibernian,dundee-united,1,1,0,0,0,0,0,0,,,0,0,0,,
9573814,54,21/22,2022-04-02,ross-county,heart-of-midlothian,1,1,0,0,0,0,0,0,,,0,0,0,,
9573946,56,21/22,2022-04-02,falkirk-fc,montrose,0,3,0,0,0,0,0,0,,,0,0,0,,
9573967,57,21/22,2022-04-02,albion-rovers,elgin-city,0,0,0,0,0,0,0,0,,,0,0,0,,
9573990,57,21/22,2022-04-02,stranraer,forfar-athletic,0,2,0,0,0,0,0,0,,,0,0,0,,
9573991,55,21/22,2022-04-02,partick-thistle,arbroath,0,0,0,0,0,0,0,0,,,0,0,0,,
9573997,54,21/22,2022-04-02,motherwell,st-mirren,4,2,0,0,0,0,0,0,,,0,0,0,,
9574006,56,21/22,2022-04-02,alloa-athletic,dumbarton,2,3,0,0,0,0,0,0,,,0,0,0,,
9574010,57,21/22,2022-04-02,stenhousemuir,annan-athletic,0,1,0,0,0,0,0,0,,,0,0,0,,
9574013,54,21/22,2022-04-02,dundee-fc,aberdeen,2,2,0,0,0,0,0,0,,,0,0,0,,
9574015,56,21/22,2022-04-02,clyde-fc,peterhead,0,3,0,0,0,0,0,0,,,0,0,0,,
9574018,57,21/22,2022-04-02,cowdenbeath,stirling-albion,0,0,0,0,0,0,0,0,,,0,0,0,,
9574024,56,21/22,2022-04-02,east-fife,airdrieonians,0,2,0,0,0,0,0,0,,,0,0,0,,
9573976,54,21/22,2022-04-03,rangers,celtic,1,2,0,0,0,0,0,0,,,0,0,0,,
9574265,56,21/22,2022-04-03,queens-park-fc,cove-rangers,1,1,0,0,0,0,0,0,,,0,0,0,,
9574020,55,21/22,2022-04-06,dunfermline-athletic,raith-rovers,2,0,0,0,0,0,0,0,,,0,0,0,,
9573994,55,21/22,2022-04-08,queen-of-the-south,partick-thistle,0,1,0,0,0,0,0,0,,,0,0,0,,
9573807,54,21/22,2022-04-09,aberdeen,ross-county,0,1,0,0,0,0,0,0,,,0,0,0,,
9573948,54,21/22,2022-04-09,heart-of-midlothian,hibernian,3,1,0,0,0,0,0,0,,,0,0,0,,
9573950,54,21/22,2022-04-09,dundee-united,dundee-fc,2,2,0,0,0,0,0,0,,,0,0,0,,
9573959,55,21/22,2022-04-09,ayr-united,inverness-caledonian-thistle,2,2,0,0,0,0,0,0,,,0,0,0,,
9573968,56,21/22,2022-04-09,dumbarton,peterhead,1,1,0,0,0,0,0,0,,,0,0,0,,
9573973,54,21/22,2022-04-09,celtic,st-johnstone,7,0,0,0,0,0,0,0,,,0,0,0,,
9573974,57,21/22,2022-04-09,kelty-hearts-fc,stirling-albion,1,1,0,0,0,0,0,0,,,0,0,0,,
9573979,56,21/22,2022-04-09,falkirk-fc,cove-rangers,0,2,0,0,0,0,0,0,,,0,0,0,,
9573980,54,21/22,2022-04-09,livingston,motherwell,2,2,0,0,0,0,0,0,,,0,0,0,,
9573981,55,21/22,2022-04-09,kilmarnock,dunfermline-athletic,2,0,0,0,0,0,0,0,,,0,0,0,,
9573984,55,21/22,2022-04-09,raith-rovers,greenock-morton,0,1,0,0,0,0,0,0,,,0,0,0,,
9573996,57,21/22,2022-04-09,edinburgh-city-fc,forfar-athletic,2,0,0,0,0,0,0,0,,,0,0,0,,
9574000,55,21/22,2022-04-09,hamilton-academical,arbroath,0,1,0,0,0,0,0,0,,,0,0,0,,
9574001,56,21/22,2022-04-09,queens-park-fc,east-fife,1,0,0,0,0,0,0,0,,,0,0,0,,
9574004,56,21/22,2022-04-09,montrose,airdrieonians,2,2,0,0,0,0,0,0,,,0,0,0,,
9574007,57,21/22,2022-04-09,elgin-city,stenhousemuir,0,2,0,0,0,0,0,0,,,0,0,0,,
9574014,56,21/22,2022-04-09,alloa-athletic,clyde-fc,1,0,0,0,0,0,0,0,,,0,0,0,,
9574017,57,21/22,2022-04-09,albion-rovers,stranraer,0,5,0,0,0,0,0,0,,,0,0,0,,
9574546,57,21/22,2022-04-09,annan-athletic,cowdenbeath,2,3,0,0,0,0,0,0,,,0,0,0,,
9573806,54,21/22,2022-04-10,st-mirren,rangers,0,4,0,0,0,0,0,0,,,0,0,0,,
9573810,55,21/22,2022-04-15,inverness-caledonian-thistle,kilmarnock,2,1,0,0,0,0,0,0,,,0,0,0,,
9573951,55,21/22,2022-04-16,partick-thistle,raith-rovers,0,1,0,0,0,0,0,0,,,0,0,0,,
9573955,57,21/22,2022-04-16,stranraer,kelty-hearts-fc,0,3,0,0,0,0,0,0,,,0,0,0,,
9573957,56,21/22,2022-04-16,airdrieonians,dumbarton,3,2,0,0,0,0,0,0,,,0,0,0,,
9573964,55,21/22,2022-04-16,arbroath,queen-of-the-south,5,1,0,0,0,0,0,0,,,0,0,0,,
9573965,57,21/22,2022-04-16,stenhousemuir,albion-rovers,4,1,0,0,0,0,0,0,,,0,0,0,,
9573972,57,21/22,2022-04-16,stirling-albion,elgin-city,0,2,0,0,0,0,0,0,,,0,0,0,,
9573977,56,21/22,2022-04-16,east-fife,falkirk-fc,1,3,0,0,0,0,0,0,,,0,0,0,,
9573982,56,21/22,2022-04-16,clyde-fc,montrose,2,1,0,0,0,0,0,0,,,0,0,0,,
9573985,55,21/22,2022-04-16,dunfermline-athletic,ayr-united,2,1,0,0,0,0,0,0,,,0,0,0,,
9573988,57,21/22,2022-04-16,cowdenbeath,edinburgh-city-fc,0,0,0,0,0,0,0,0,,,0,0,0,,
9573998,56,21/22,2022-04-16,peterhead,queens-park-fc,2,1,0,0,0,0,0,0,,,0,0,0,,
9573999,57,21/22,2022-04-16,forfar-athletic,annan-athletic,5,1,0,0,0,0,0,0,,,0,0,0,,
9574002,55,21/22,2022-04-16,greenock-morton,hamilton-academical,0,1,0,0,0,0,0,0,,,0,0,0,,
9574003,56,21/22,2022-04-16,cove-rangers,alloa-athletic,3,0,0,0,0,0,0,0,,,0,0,0,,
9573993,55,21/22,2022-04-19,queen-of-the-south,inverness-caledonian-thistle,2,1,0,0,0,0,0,0,,,0,0,0,,
9573966,55,21/22,2022-04-22,kilmarnock,arbroath,2,1,0,0,0,0,0,0,,,0,0,0,,
9573970,57,21/22,2022-04-22,edinburgh-city-fc,annan-athletic,2,1,0,0,0,0,0,0,,,0,0,0,,
9573808,55,21/22,2022-04-23,partick-thistle,dunfermline-athletic,1,0,0,0,0,0,0,0,,,0,0,0,,
9573811,55,21/22,2022-04-23,queen-of-the-south,ayr-united,1,1,0,0,0,0,0,0,,,0,0,0,,
9573949,56,21/22,2022-04-23,peterhead,east-fife,1,0,0,0,0,0,0,0,,,0,0,0,,
9573952,57,21/22,2022-04-23,albion-rovers,stirling-albion,1,1,0,0,0,0,0,0,,,0,0,0,,
9573958,56,21/22,2022-04-23,montrose,queens-park-fc,2,1,0,0,0,0,0,0,,,0,0,0,,
9573961,55,21/22,2022-04-23,hamilton-academical,raith-rovers,0,2,0,0,0,0,0,0,,,0,0,0,,
9573971,56,21/22,2022-04-23,clyde-fc,airdrieonians,0,5,0,0,0,0,0,0,,,0,0,0,,
9573975,55,21/22,2022-04-23,greenock-morton,inverness-caledonian-thistle,0,1,0,0,0,0,0,0,,,0,0,0,,
9573983,57,21/22,2022-04-23,elgin-city,cowdenbeath,1,4,0,0,0,0,0,0,,,0,0,0,,
9573987,57,21/22,2022-04-23,kelty-hearts-fc,forfar-athletic,1,1,0,0,0,0,0,0,,,0,0,0,,
9573995,57,21/22,2022-04-23,stenhousemuir,stranraer,1,3,0,0,0,0,0,0,,,0,0,0,,
9574022,56,21/22,2022-04-23,cove-rangers,dumbarton,1,0,0,0,0,0,0,0,,,0,0,0,,
9574027,56,21/22,2022-04-23,falkirk-fc,alloa-athletic,1,2,0,0,0,0,0,0,,,0,0,0,,
9573802,55,21/22,2022-04-29,dunfermline-athletic,queen-of-the-south,1,0,0,0,0,0,0,0,,,0,0,0,,
9573809,55,21/22,2022-04-29,ayr-united,partick-thistle,2,0,0,0,0,0,0,0,,,0,0,0,,
9573978,55,21/22,2022-04-29,inverness-caledonian-thistle,hamilton-academical,4,0,0,0,0,0,0,0,,,0,0,0,,
9573986,55,21/22,2022-04-29,raith-rovers,kilmarnock,1,1,0,0,0,0,0,0,,,0,0,0,,
9573989,55,21/22,2022-04-29,arbroath,greenock-morton,3,0,0,0,0,0,0,0,,,0,0,0,,
9573947,56,21/22,2022-04-30,airdrieonians,peterhead,1,1,0,0,0,0,0,0,,,0,0,0,,
9573953,57,21/22,2022-04-30,annan-athletic,kelty-hearts-fc,1,2,0,0,0,0,0,0,,,0,0,0,,
9573956,56,21/22,2022-04-30,alloa-athletic,montrose,4,1,0,0,0,0,0,0,,,0,0,0,,
9573969,56,21/22,2022-04-30,queens-park-fc,falkirk-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
9573992,57,21/22,2022-04-30,forfar-athletic,stenhousemuir,0,0,0,0,0,0,0,0,,,0,0,0,,
9574008,56,21/22,2022-04-30,dumbarton,clyde-fc,2,1,0,0,0,0,0,0,,,0,0,0,,
9574019,56,21/22,2022-04-30,east-fife,cove-rangers,2,3,0,0,0,0,0,0,,,0,0,0,,
9574025,57,21/22,2022-04-30,stranraer,elgin-city,2,0,0,0,0,0,0,0,,,0,0,0,,
9574537,57,21/22,2022-04-30,stirling-albion,edinburgh-city-fc,5,0,0,0,0,0,0,0,,,0,0,0,,
9574551,57,21/22,2022-04-30,cowdenbeath,albion-rovers,0,1,0,0,0,0,0,0,,,0,0,0,,
10387373,54,22/23,2022-07-30,st-johnstone,hibernian,0,1,0,0,0,0,0,0,,,0,0,0,,
10387374,54,22/23,2022-07-30,heart-of-midlothian,ross-county,2,1,0,0,0,0,0,0,,,0,0,0,,
10387375,54,22/23,2022-07-30,kilmarnock,dundee-united,1,1,0,0,0,0,0,0,,,0,0,0,,
10387376,54,22/23,2022-07-30,livingston,rangers,1,2,0,0,0,0,0,0,,,0,0,0,,
10387724,55,22/23,2022-07-30,dundee-fc,partick-thistle,2,3,0,0,0,0,0,0,,,0,0,0,,
10387725,55,22/23,2022-07-30,hamilton-academical,greenock-morton,1,1,0,0,0,0,0,0,,,0,0,0,,
10387761,55,22/23,2022-07-30,inverness-caledonian-thistle,queens-park-fc,1,1,0,0,0,0,0,0,,,0,0,0,,
10387769,55,22/23,2022-07-30,cove-rangers,raith-rovers,2,0,0,0,0,0,0,0,,,0,0,0,,
10387785,55,22/23,2022-07-30,ayr-united,arbroath,0,0,0,0,0,0,0,0,,,0,0,0,,
10387816,56,22/23,2022-07-30,dunfermline-athletic,alloa-athletic,1,0,0,0,0,0,0,0,,,0,0,0,,
10387835,56,22/23,2022-07-30,queen-of-the-south,clyde-fc,1,4,0,0,0,0,0,0,,,0,0,0,,
10387836,56,22/23,2022-07-30,peterhead,airdrieonians,0,2,0,0,0,0,0,0,,,0,0,0,,
10387841,56,22/23,2022-07-30,kelty-hearts-fc,edinburgh-city-fc,0,2,0,0,0,0,0,0,,,0,0,0,,
10387974,57,22/23,2022-07-30,bonnyrigg-rose,forfar-athletic,2,0,0,0,0,0,0,0,,,0,0,0,,
10387977,56,22/23,2022-07-30,falkirk-fc,montrose,0,0,0,0,0,0,0,0,,,0,0,0,,
10388044,57,22/23,2022-07-30,stenhousemuir,albion-rovers,1,0,0,0,0,0,0,0,,,0,0,0,,
10388048,57,22/23,2022-07-30,elgin-city,east-fife,1,3,0,0,0,0,0,0,,,0,0,0,,
10388051,57,22/23,2022-07-30,stranraer,annan-athletic,1,0,0,0,0,0,0,0,,,0,0,0,,
10388063,57,22/23,2022-07-30,dumbarton,stirling-albion,2,0,0,0,0,0,0,0,,,0,0,0,,
10387371,54,22/23,2022-07-31,st-mirren,motherwell,0,1,0,0,0,0,0,0,,,0,0,0,,
10387372,54,22/23,2022-07-31,celtic,aberdeen,2,0,0,0,0,0,0,0,,,0,0,0,,
10387749,55,22/23,2022-08-05,queens-park-fc,ayr-united,2,3,0,0,0,0,0,0,,,0,0,0,,
10387402,54,22/23,2022-08-06,rangers,kilmarnock,2,0,0,0,0,0,0,0,,,0,0,0,,
10387403,54,22/23,2022-08-06,motherwell,st-johnstone,1,2,0,0,0,0,0,0,,,0,0,0,,
10387406,54,22/23,2022-08-06,aberdeen,st-mirren,4,1,0,0,0,0,0,0,,,0,0,0,,
10387418,54,22/23,2022-08-06,ross-county,celtic,1,3,0,0,0,0,0,0,,,0,0,0,,
10387728,55,22/23,2022-08-06,greenock-morton,cove-rangers,1,0,0,0,0,0,0,0,,,0,0,0,,
10387739,55,22/23,2022-08-06,arbroath,inverness-caledonian-thistle,0,0,0,0,0,0,0,0,,,0,0,0,,
