match_id,tournament_id,match_date,snapshot_unix_ms,minutes_to_kickoff,odds_home,odds_draw,odds_away,fair_p_home,fair_p_draw,fair_p_away,overround
9574164,57,2021-08-07,1628344153603,-10.773283333333334,2.44,3.9,2.98,0.40909282908353634,0.2559452571702125,0.3349619137462512,0.001816791782684568
9574335,57,2021-08-13,1628879827981,-7.866983333333334,2.2,3.6,3.75,0.455005055611729,0.27805864509605666,0.26693629929221435,-0.0010101010101010166
9574032,57,2021-08-07,1628344754463,-0.75895,2.7,3.9,2.7,0.37142857142857144,0.2571428571428572,0.37142857142857144,-0.002849002849002913
9574184,57,2021-08-14,1628946191640,-56.806,5.7,5.0,1.6,0.1753616834721613,0.1999123191582639,0.6247259973695747,0.00043859649122812705
9574220,57,2021-08-21,1629553089459,-21.84235,1.46,5.2,8.0,0.6834012353791563,0.19187803916414772,0.12472072545669603,0.00223919915700721
9574118,57,2021-08-21,1629550383490,-66.94183333333334,3.35,3.85,2.28,0.2994524707046241,0.2605625394442833,0.4399849898510925,-0.00315578634510294
10388137,57,2023-04-22,1682161540399,-174.32668333333334,2.46,3.6,3.2,0.4078164825828377,0.2786745964316058,0.3135089209855565,-0.0032181571815718124
9574235,57,2021-12-03,1638560638178,-1.0303666666666667,2.68,3.55,2.92,0.3741481866481866,0.28245553245553245,0.3433962808962809,-0.002709777372063127
9574333,57,2021-08-21,1629551530079,-47.83201666666667,2.28,3.65,3.45,0.4375358315526138,0.27331005368218064,0.28915411476520564,0.0024241664315642897
9574076,57,2021-08-21,1629545883285,-141.94525,2.84,3.85,2.62,0.35440485141487893,0.261431111173573,0.3841640374115481,-0.006467674890425101
9574189,57,2021-08-28,1630158219215,-16.346416666666666,8.0,5.1,1.48,0.12540705788529274,0.1967169535455573,0.67787598856915,-0.003245892951775353
9574202,57,2021-08-28,1630156413175,-46.44708333333333,1.58,4.7,6.6,0.6346932929574006,0.21336497933461554,0.1519417277079838,-0.0028074986329766904
9574064,57,2021-08-28,1630158401335,-13.311083333333332,2.16,3.8,3.65,0.46291969828449364,0.2631333021827648,0.2739469995327415,9.346043953106786e-05
9574152,57,2021-08-28,1630159179358,-0.34403333333333336,1.74,4.3,5.4,0.5790812509352087,0.234325901541224,0.18659284752356725,-0.007544031601770196
9574102,57,2021-09-11,1631368700614,-1.6564333333333334,2.3,3.8,3.4,0.43826322930800543,0.2652645861601085,0.296472184531886,-0.007941849508682153
9574062,57,2021-09-11,1631365671926,-52.134566666666665,2.8,4.0,2.54,0.35684180949704974,0.2497892666479348,0.39336892385501543,0.0008436445444319762
9574170,57,2021-09-11,1631368577048,-3.715866666666667,2.44,3.6,3.15,0.4077669902912622,0.2763754045307444,0.31585760517799355,0.0050741608118656245
9749919,57,2021-08-31,1630413894023,-360.0996166666667,2.26,3.6,3.55,0.44161857700680746,0.277238328898718,0.2811430940944746,0.0019457947290428823
9574181,57,2021-09-11,1631368639171,-2.6804833333333336,2.68,3.65,2.88,0.3752623838014593,0.2755351201610715,0.3492024960374691,-0.005670846679842856
9574105,57,2021-09-17,1631888026075,-271.2320833333333,2.92,3.75,2.56,0.342548848893139,0.2667313703381243,0.3907197807687367,-0.0002425799086758218
9574200,57,2021-09-18,1631971503408,-34.9432,8.4,5.1,1.47,0.11959798994974874,0.19698492462311562,0.6834170854271356,-0.004601840736294549
9574196,57,2021-09-18,1631971382478,-36.9587,3.55,3.75,2.18,0.27971190529143075,0.2647939370092211,0.4554941576993482,0.007072403842012243
9574269,57,2021-09-18,1631973414079,-3.0986833333333332,2.36,3.8,3.1,0.41975484606613456,0.2606898517673888,0.3195553021664766,0.00946735345745453
9574177,57,2021-09-25,1632577456351,-15.727483333333334,1.96,4.1,4.1,0.511221945137157,0.24438902743142144,0.24438902743142144,-0.0019910403185663395
9574194,57,2021-09-25,1632577216240,-19.729333333333333,1.39,5.6,10.0,0.7208691622470522,0.17893002420060758,0.10020081355234024,-0.0020041109969166637
