match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476673,1.0831358577253265,1.7164207143584558,0.000597220479619558,9,true,true,
12476674,1.3317001412638325,1.524229381376581,0.000503246317566423,11,true,true,
12476675,1.1791563687482602,1.467958199491024,0.000825486464876227,13,true,true,
12476676,1.152853596974293,1.57388870712813,0.0019278308565614335,9,true,true,
12476677,1.0851018226744087,1.3243052186958255,0.0013924844369037467,11,true,true,
12476678,2.045867674255356,1.2140477819590152,0.0006793511607797734,13,true,true,
12476679,1.0189281067262477,1.342888532518068,0.0003120318422790332,11,true,true,
12476680,1.352980602657057,1.3697587055956595,0.0008405059452520242,11,true,true,
12476681,1.424632660928113,1.3283708628136703,0.002192460738150435,13,true,true,
12476682,1.514372161798715,1.2040043202416237,0.0007090886692388092,11,true,true,
12476684,1.4524708163937248,1.2377020456735774,0.000573034099451455,9,true,true,
12476685,1.3552214028504106,1.1883112797036939,0.0003036901440818714,5,true,true,
12476686,1.147181001464223,1.2684428221743018,0.0009999997776008092,11,true,true,
12476688,1.862125436839338,1.0612864012319065,0.000978170686892175,9,true,true,
12476689,1.2309286039353908,1.2112096920566158,0.0008933206070922428,9,true,true,
12476690,1.660735126641453,1.2188547638557314,0.0008884739009833785,11,true,true,
12476691,1.2383145463308145,1.1047837820336377,0.0007795979377875405,7,true,true,
12476692,1.7457328495241626,1.0135459648023903,0.0006569249563012313,9,true,true,
12476693,1.506530823174556,1.0874739651957641,0.0027448164224265696,9,true,true,
12476695,1.3848003610638921,1.28689146039175,0.0007214173192276122,9,true,true,
12476696,1.7218827171560365,1.0535400303516496,0.0001724358707009282,7,true,true,
12476697,1.1131499289439932,1.4390401985465167,9.443859451367675e-5,5,true,true,
12476698,1.3765838516709006,1.238624434119075,0.0005585101999659683,5,true,true,
12476699,1.6559681350401914,1.3824611844034311,0.0009750145963233692,9,true,true,
12476700,1.2941428461804307,1.2114466658813106,0.005201300804275317,11,true,false,residual SSE 5.201e-03 exceeds 5.000e-03
12476701,1.3350321857191865,1.3128792034336996,0.0006912725269970703,15,true,true,
12476705,1.4102906411596354,1.1366327421083295,0.0009858318139344684,11,true,true,
12476706,1.738427736326944,0.9783914382089438,0.0010679019038472074,7,true,true,
12476707,1.3909507631096094,1.2254484387491367,0.0009129102602119847,7,true,true,
12476708,1.7321639588328481,0.9365311665089253,0.0007748253296015614,13,true,true,
12476709,1.3443342249299062,1.240181275443794,0.0031548964871234916,13,true,true,
12476710,1.6258064545779825,1.1205469264776755,0.0013884778487655953,11,true,true,
12476711,1.7112862468051795,1.1128892402761104,0.001094410217665771,11,true,true,
12476712,1.5681014131771742,1.4846267643082298,0.001686111650409298,11,true,true,
12476713,1.6378941654985848,0.9147603250966796,0.001866490773111449,15,true,true,
12476714,1.6694308447652209,1.0313418123378357,0.0016030619629719542,11,true,true,
12476715,1.5921666591686767,1.2108917890902098,0.0019654526420690203,13,true,true,
12476716,1.446106435881788,1.3707217704210946,0.0018178049766376745,7,true,true,
12476717,1.607661139489076,1.2727296829765467,0.000786657981063005,7,true,true,
12476718,1.2194830476992053,1.5318678857771704,0.004006373135032905,9,true,true,
12476719,1.3739128668325364,1.2611687089889452,0.0016836664654306757,9,true,true,
12476720,1.3918357643587556,0.9204830282777497,0.0033350136109399813,7,true,true,
12476721,1.6299490588514804,1.0551014732166664,0.0006627185662988933,7,true,true,
12476722,1.7506993635720614,1.4433348332162932,0.001628480214930067,7,true,true,
12476723,1.1970827019641586,1.286855767343902,0.0035595740629782097,5,true,true,
12476724,1.5736235984329996,1.19134245730071,0.0007837625777624696,7,true,true,
12476725,1.7306301327166218,1.3208126052882163,0.001750004665659102,7,true,true,
12476726,1.2163668931466356,1.1826291359206804,0.001887127444479813,7,true,true,
12476727,1.0514964949455325,1.2101714510951909,0.0025696599248089826,9,true,true,
12476728,1.4377741430929576,1.3437767255277544,0.001016906368848625,7,true,true,
12476729,1.4723258497573926,1.3919995432748413,0.0013133463434384512,9,true,true,
12476730,1.5530911070449114,1.0731653142724684,0.002988380300599619,17,true,true,
12476731,1.4282365492333189,1.0766295864715898,0.0005588819259011251,5,true,true,
12476735,1.5632918209037523,0.9757450487651725,0.0008903955538947134,11,true,true,
