match_id,market_id,market_type,symbol,ts,kickoff,bid_prices,bid_volumes,ask_prices,ask_volumes,market_matched
16362433,1.261702946,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16400, 15300, 10100]","Union{Missing, Int64}[12600, 71600, 30000]","Union{Missing, Int64}[]","Union{Missing, Int64}[]",0
16362433,1.261702946,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16600, 16500, 16400]","Union{Missing, Int64}[44100, 384600, 12600]","Union{Missing, Int64}[18800]","Union{Missing, Int64}[68000]",0
16362433,1.261702946,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16400, 15300, 10100]","Union{Missing, Int64}[12600, 71600, 30000]","Union{Missing, Int64}[]","Union{Missing, Int64}[]",0
16362433,1.261702946,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16600, 16400, 15300]","Union{Missing, Int64}[44100, 12600, 71600]","Union{Missing, Int64}[]","Union{Missing, Int64}[]",0
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[32500, 32000, 31500]","Union{Missing, Int64}[100800, 80000, 111700]","Union{Missing, Int64}[34000, 34500, 35500]","Union{Missing, Int64}[130000, 1221000, 60000]",4253100
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[32500, 32000, 31500]","Union{Missing, Int64}[100800, 80000, 111700]","Union{Missing, Int64}[34000, 35000, 35500]","Union{Missing, Int64}[260000, 1300700, 60000]",4274400
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[32500, 32000, 31500]","Union{Missing, Int64}[100800, 80000, 111700]","Union{Missing, Int64}[34000, 35000, 35500]","Union{Missing, Int64}[260000, 1300700, 60000]",4862600
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[30000, 29800, 29600]","Union{Missing, Int64}[40000, 40000, 40000]","Union{Missing, Int64}[32500, 33000, 33500]","Union{Missing, Int64}[80000, 1640500, 70000]",5242200
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[30500, 30000, 29800]","Union{Missing, Int64}[132800, 40000, 40000]","Union{Missing, Int64}[32000, 33000, 33500]","Union{Missing, Int64}[450000, 1640500, 70000]",5307600
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[30500, 30000, 29800]","Union{Missing, Int64}[132800, 40000, 40000]","Union{Missing, Int64}[32000, 33000, 33500]","Union{Missing, Int64}[580000, 1640500, 70000]",5307600
16362433,1.261702947,MATCH_ODDS,away,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[30000, 29800, 29600]","Union{Missing, Int64}[40000, 40000, 40000]","Union{Missing, Int64}[31500, 32500, 33000]","Union{Missing, Int64}[221000, 70000, 1640500]",5307600
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 33500, 32500]","Union{Missing, Int64}[831100, 15200, 86400]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[217800, 77400, 50000]",4253100
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 33500, 32500]","Union{Missing, Int64}[820500, 15200, 86400]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[217800, 77400, 50000]",4274400
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 33500, 32500]","Union{Missing, Int64}[526400, 15200, 86400]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[217800, 77400, 50000]",4862600
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 32500, 32000]","Union{Missing, Int64}[526400, 117200, 80000]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[355600, 77400, 50000]",5242200
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 32500, 32000]","Union{Missing, Int64}[523100, 86400, 80000]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[595600, 77400, 50000]",5307600
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34500, 34000, 32500]","Union{Missing, Int64}[406100, 523100, 86400]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[595600, 77400, 50000]",5307600
16362433,1.261702947,MATCH_ODDS,draw,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[34000, 32500, 32000]","Union{Missing, Int64}[493700, 86400, 80000]","Union{Missing, Int64}[36000, 36500, 37000]","Union{Missing, Int64}[567800, 77400, 50000]",5307600
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[24000, 23800, 23200]","Union{Missing, Int64}[150000, 82000, 125100]","Union{Missing, Int64}[24600, 24800, 25000]","Union{Missing, Int64}[60000, 60000, 70000]",4253100
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[24000, 23800, 23200]","Union{Missing, Int64}[191700, 42000, 125100]","Union{Missing, Int64}[24600, 24800, 25000]","Union{Missing, Int64}[60000, 60000, 70000]",4274400
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[24000, 23800, 23200]","Union{Missing, Int64}[261700, 42000, 125100]","Union{Missing, Int64}[24600, 24800, 25000]","Union{Missing, Int64}[60000, 60000, 70000]",4862600
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[25000, 24800, 24600]","Union{Missing, Int64}[150000, 100300, 60000]","Union{Missing, Int64}[26400, 26600, 26800]","Union{Missing, Int64}[23000, 60000, 68600]",5242200
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[25200, 25000, 24800]","Union{Missing, Int64}[369700, 40000, 40300]","Union{Missing, Int64}[26000, 26200, 26400]","Union{Missing, Int64}[1457600, 60000, 50000]",5307600
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[25200, 25000, 24800]","Union{Missing, Int64}[409700, 40000, 40300]","Union{Missing, Int64}[25800, 26000, 26200]","Union{Missing, Int64}[44400, 1457600, 60000]",5307600
16362433,1.261702947,MATCH_ODDS,home,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[25200, 25000, 24800]","Union{Missing, Int64}[409700, 110000, 110300]","Union{Missing, Int64}[26600, 26800, 27000]","Union{Missing, Int64}[60000, 60000, 50000]",5307600
16362433,1.261702957,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[18600, 18500, 18400]","Union{Missing, Int64}[10000, 120000, 80000]","Union{Missing, Int64}[19300, 19400, 19500]","Union{Missing, Int64}[30000, 50000, 30000]",134900
16362433,1.261702957,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[18600, 18500, 18400]","Union{Missing, Int64}[10000, 120000, 80000]","Union{Missing, Int64}[19300, 19400, 19500]","Union{Missing, Int64}[30000, 50000, 30000]",234900
16362433,1.261702957,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[18600, 18500, 18400]","Union{Missing, Int64}[10000, 120000, 80000]","Union{Missing, Int64}[19300, 19400, 19500]","Union{Missing, Int64}[30000, 50000, 30000]",234900
16362433,1.261702957,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[18600, 18500, 18400]","Union{Missing, Int64}[10000, 30000, 80000]","Union{Missing, Int64}[19200, 19300, 19400]","Union{Missing, Int64}[80000, 30000, 50000]",234900
16362433,1.261702957,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[20800, 20600, 20400]","Union{Missing, Int64}[50000, 60000, 120000]","Union{Missing, Int64}[21800, 22000, 22200]","Union{Missing, Int64}[110000, 90000, 90000]",134900
16362433,1.261702957,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[20600, 20400, 20200]","Union{Missing, Int64}[60000, 120000, 130000]","Union{Missing, Int64}[21600, 21800, 22000]","Union{Missing, Int64}[30000, 110000, 90000]",234900
16362433,1.261702957,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[20800, 20600, 20400]","Union{Missing, Int64}[120000, 60000, 120000]","Union{Missing, Int64}[21600, 21800, 22000]","Union{Missing, Int64}[30000, 110000, 90000]",234900
16362433,1.261702957,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[20800, 20600, 20400]","Union{Missing, Int64}[120000, 60000, 120000]","Union{Missing, Int64}[21600, 22000, 22200]","Union{Missing, Int64}[30000, 90000, 90000]",234900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 21600, 11100]","Union{Missing, Int64}[2985100, 2182800, 179800]","Union{Missing, Int64}[24800, 9700000]","Union{Missing, Int64}[401599, 500]",1580700
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 21600, 11100]","Union{Missing, Int64}[2985100, 2182800, 179800]","Union{Missing, Int64}[24800, 9700000]","Union{Missing, Int64}[351400, 500]",1681100
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 22000, 21600]","Union{Missing, Int64}[2985100, 30000, 2152800]","Union{Missing, Int64}[24800, 9700000]","Union{Missing, Int64}[361800, 500]",1681100
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 22200, 21600]","Union{Missing, Int64}[2985100, 30000, 2152800]","Union{Missing, Int64}[24800, 26600, 9700000]","Union{Missing, Int64}[362400, 20000, 500]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 22400, 21600]","Union{Missing, Int64}[2985100, 30000, 2152800]","Union{Missing, Int64}[24800, 26600, 9700000]","Union{Missing, Int64}[362400, 20000, 500]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 22599, 21600]","Union{Missing, Int64}[2985100, 30000, 2152800]","Union{Missing, Int64}[24800, 26600, 9700000]","Union{Missing, Int64}[362400, 20000, 500]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23400, 22599, 21600]","Union{Missing, Int64}[2985100, 30000, 2152800]","Union{Missing, Int64}[24800, 26600, 9700000]","Union{Missing, Int64}[362400, 20000, 500]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[15100, 11100, 10100]","Union{Missing, Int64}[7843000, 209000, 820000]","Union{Missing, Int64}[17100, 9700000]","Union{Missing, Int64}[30000, 500]",1580700
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[15100, 11100, 10100]","Union{Missing, Int64}[7843000, 209000, 820000]","Union{Missing, Int64}[17100, 9700000]","Union{Missing, Int64}[30000, 500]",1681100
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16700, 16299, 15800]","Union{Missing, Int64}[10500, 396800, 30000]","Union{Missing, Int64}[17400, 17500, 17800]","Union{Missing, Int64}[72000, 3997799, 30000]",1681100
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16700, 16400, 16299]","Union{Missing, Int64}[10500, 42699, 396800]","Union{Missing, Int64}[17400, 17500, 17700]","Union{Missing, Int64}[72000, 3997799, 30000]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16700, 16000, 15100]","Union{Missing, Int64}[10500, 30000, 7843000]","Union{Missing, Int64}[17500, 17800, 9700000]","Union{Missing, Int64}[3997799, 30000, 500]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16700, 16400, 16299]","Union{Missing, Int64}[10500, 42699, 99200]","Union{Missing, Int64}[17400, 17500, 17800]","Union{Missing, Int64}[18000, 3997799, 30000]",1739900
16362435,1.261703056,BOTH_TEAMS_TO_SCORE,Yes,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[16700, 16299, 16200]","Union{Missing, Int64}[10500, 42900, 30000]","Union{Missing, Int64}[17500, 17800, 9700000]","Union{Missing, Int64}[3997799, 30000, 500]",1739900
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[24600, 24400, 24200]","Union{Missing, Int64}[70000, 1676699, 40000]","Union{Missing, Int64}[25800, 26000, 26200]","Union{Missing, Int64}[188000, 60000, 30000]",39511800
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[24600, 24400, 24200]","Union{Missing, Int64}[70000, 1676699, 40000]","Union{Missing, Int64}[25800, 26000, 26200]","Union{Missing, Int64}[188000, 60000, 30000]",39540400
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23200, 23000, 22799]","Union{Missing, Int64}[322500, 419600, 90000]","Union{Missing, Int64}[23800, 24000, 24200]","Union{Missing, Int64}[850000, 1989600, 70000]",47277700
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23000, 22799, 22599]","Union{Missing, Int64}[419600, 90000, 90000]","Union{Missing, Int64}[23800, 24000, 24200]","Union{Missing, Int64}[1881100, 1989600, 70000]",47620500
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[23000, 22200, 22000]","Union{Missing, Int64}[259600, 100000, 100000]","Union{Missing, Int64}[23600, 23800, 24000]","Union{Missing, Int64}[1509900, 1452400, 161700]",50905700
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22000, 21800, 21600]","Union{Missing, Int64}[139700, 110000, 100000]","Union{Missing, Int64}[23000, 23200, 23400]","Union{Missing, Int64}[177800, 1588600, 1132700]",52678500
16362435,1.261703057,MATCH_ODDS,away,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22200, 22000, 21800]","Union{Missing, Int64}[80000, 150000, 110000]","Union{Missing, Int64}[23000, 23200, 23400]","Union{Missing, Int64}[1013300, 1678600, 122700]",53167500
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39000, 38500, 38000]","Union{Missing, Int64}[138700, 34600, 100000]","Union{Missing, Int64}[40000, 42000, 43000]","Union{Missing, Int64}[12900, 30000, 50000]",39511800
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39500, 39000, 38500]","Union{Missing, Int64}[25299, 10800, 24600]","Union{Missing, Int64}[41000, 42000, 43000]","Union{Missing, Int64}[1031900, 604600, 130000]",39540400
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39000, 38500, 38000]","Union{Missing, Int64}[172300, 108100, 967099]","Union{Missing, Int64}[40000, 41000, 42000]","Union{Missing, Int64}[134500, 279500, 141300]",47277700
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39000, 38500, 38000]","Union{Missing, Int64}[172300, 108100, 76300]","Union{Missing, Int64}[40000, 41000, 42000]","Union{Missing, Int64}[299500, 63900, 141300]",47620500
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39000, 38500, 38000]","Union{Missing, Int64}[25000, 44100, 46300]","Union{Missing, Int64}[40000, 41000, 42000]","Union{Missing, Int64}[365000, 39500, 141300]",50905700
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[39000, 38500, 38000]","Union{Missing, Int64}[25000, 44100, 46300]","Union{Missing, Int64}[40000, 41000, 42000]","Union{Missing, Int64}[442800, 39500, 211300]",52678500
16362435,1.261703057,MATCH_ODDS,draw,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[38500, 38000, 37500]","Union{Missing, Int64}[38100, 46300, 46700]","Union{Missing, Int64}[40000, 41000, 42000]","Union{Missing, Int64}[460400, 79500, 211300]",53167500
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[27599, 27400, 27200]","Union{Missing, Int64}[140400, 90000, 30000]","Union{Missing, Int64}[28800, 29000, 29200]","Union{Missing, Int64}[130700, 40000, 60000]",39511800
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[28200, 28000, 27799]","Union{Missing, Int64}[40000, 161300, 40000]","Union{Missing, Int64}[29200, 29400, 29600]","Union{Missing, Int64}[20000, 20000, 149000]",39540400
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[31000, 30500, 30000]","Union{Missing, Int64}[490000, 1064900, 40000]","Union{Missing, Int64}[32000, 32500, 33000]","Union{Missing, Int64}[80000, 70000, 110000]",47277700
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[31000, 30500, 30000]","Union{Missing, Int64}[950000, 1064900, 40000]","Union{Missing, Int64}[32000, 32500, 33000]","Union{Missing, Int64}[80000, 70000, 110000]",47620500
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[31000, 30500, 30000]","Union{Missing, Int64}[2461400, 180000, 80000]","Union{Missing, Int64}[33000, 33500, 34000]","Union{Missing, Int64}[110000, 70000, 70000]",50905700
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[32500, 32000, 31500]","Union{Missing, Int64}[20000, 90000, 800000]","Union{Missing, Int64}[34000, 34500, 35000]","Union{Missing, Int64}[51800, 110000, 70000]",52678500
16362435,1.261703057,MATCH_ODDS,home,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[33000, 32500, 32000]","Union{Missing, Int64}[240000, 60000, 110000]","Union{Missing, Int64}[34500, 35000, 35500]","Union{Missing, Int64}[118800, 110000, 90000]",53167500
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[34100, 114000, 1499100]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[34100, 114000, 1499100]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[34100, 114000, 72900]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[34100, 114000, 101900]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[39400, 143000, 72900]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Over 2.5 Goals,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[17200, 17100, 17000]","Union{Missing, Int64}[72400, 114000, 72900]","Union{Missing, Int64}[17900, 18000, 18100]","Union{Missing, Int64}[40000, 40000, 60000]",130500
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22599, 22400, 22200]","Union{Missing, Int64}[40000, 40000, 40000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[70000, 80000, 30000]",75800
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22599, 22400, 22200]","Union{Missing, Int64}[40000, 40000, 40000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[70000, 80000, 30000]",75800
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22799, 22599, 22400]","Union{Missing, Int64}[90000, 40000, 40000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[70000, 80000, 30000]",75800
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22799, 22599, 22400]","Union{Missing, Int64}[90000, 40000, 40000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[73700, 80000, 60000]",75800
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22799, 22599, 22400]","Union{Missing, Int64}[90000, 40000, 40000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[73700, 110000, 30000]",75800
16362435,1.261703067,OVER_UNDER_25,Under 2.5 Goals,2026-09-05T13:53:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22799, 22599, 22400]","Union{Missing, Int64}[90000, 40000, 40000]","Union{Missing, Int64}[23800, 24000, 24200]","Union{Missing, Int64}[30000, 73700, 80000]",130500
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:35:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22400, 20600, 20400]","Union{Missing, Int64}[10000, 30000, 3843700]","Union{Missing, Int64}[24200, 24400, 24600]","Union{Missing, Int64}[120200, 578300, 2736200]",64200
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:38:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22400, 22000, 20600]","Union{Missing, Int64}[10000, 2671700, 30000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[2539600, 120000, 578300]",64200
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:41:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22400, 22000, 11100]","Union{Missing, Int64}[10000, 2671700, 172000]","Union{Missing, Int64}[24000, 24200, 24400]","Union{Missing, Int64}[2539600, 120000, 578300]",64200
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:44:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22400, 11100, 10100]","Union{Missing, Int64}[10000, 172000, 287900]","Union{Missing, Int64}[24200, 24400, 26200]","Union{Missing, Int64}[150200, 578300, 20000]",64200
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:47:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22400, 20400, 11100]","Union{Missing, Int64}[2695200, 30000, 172000]","Union{Missing, Int64}[24200, 24400, 26200]","Union{Missing, Int64}[150200, 578300, 20000]",64200
16362436,1.261703166,BOTH_TEAMS_TO_SCORE,No,2026-09-05T13:50:00.000+00:00,2026-09-05T14:00:00.0,"Union{Missing, Int64}[22599, 22400, 11100]","Union{Missing, Int64}[31000, 2695200, 172000]","Union{Missing, Int64}[24200, 24400, 26200]","Union{Missing, Int64}[180200, 578300, 20000]",64200
