environment,variant,model,level,group,n_bets,win_rate_pct,roi_pct,stake_share_pct,edge_mean_pp,odds_mean,capture_ratio
t25,t25_inv,m05_joint_grw_supremacy_w040,family,O/U 1.5_over_15,41,90.2439024390244,24.11643576798871,5.720566048233112,1.8860836773605099,1.321005738356774,2.016927462402156
t25,t25_inv,m05_joint_grw_supremacy_w040,family,O/U 2.5_under_25,150,54.666666666666664,20.370646366241356,25.13584349036532,3.279001212420723,2.1483248855031616,1.1128563884000835
t25,raw,m05_joint_grw_smile_supremacy_w020,market,1X2,974,27.618069815195074,15.366425417931925,90.06596698919547,3.9473240442362676,4.095255409659377,1.0577663156590578
t25,raw,m05_joint_grw_smile_supremacy_w020,market,totals,145,54.48275862068965,16.151089513848007,9.934033010804498,3.2228480259780734,2.1628414325211467,0.8717887605199872
t25,raw,m05_joint_grw_smile_supremacy_w020,family,1X2_away,294,25.170068027210885,22.016289739516555,29.971105139273348,5.649484253486361,4.713841371592862,1.034293590333588
t25,raw,m05_joint_grw_smile_supremacy_w020,family,1X2_draw,459,25.70806100217865,2.879524408004,26.50975614281356,1.956448348509435,3.988526314259961,1.0173855513382535
t25,raw,m05_joint_grw_smile_supremacy_w020,family,1X2_home,221,34.841628959276015,19.288429390682406,33.58510570710856,5.817807495906347,3.4940082692968764,0.983079294854787
t25,raw,m05_joint_grw_smile_supremacy_w020,family,O/U 1.5_over_15,26,84.61538461538461,2.391653956149746,1.580552125117135,0.8396379447234174,1.3807796007064363,0.7901829741760336
t25,raw,m05_joint_grw_smile_supremacy_w020,family,O/U 2.5_under_25,119,47.89915966386555,18.754495855316247,8.353480885687365,3.7435493882690074,2.333712084850413,1.0697288579120188
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,market,1X2,840,27.142857142857142,18.245736748108364,87.50972540842628,2.09536448446527,4.2130217469141975,1.0209353557444212
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,market,totals,113,55.75221238938053,21.627290763197742,12.490274591573726,1.4448660185942683,2.1342711984098193,0.8075042874486856
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,family,1X2_away,258,23.25581395348837,26.989380511161492,25.436724756161812,2.1922619447598235,4.937207336593964,1.1725656193540381
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,family,1X2_draw,392,25.510204081632654,1.8521659561428232,36.60366713710813,2.0805879384824912,4.025296615846119,0.9698600262071305
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,family,1X2_home,190,35.78947368421053,33.07357464446626,25.469333515156332,1.9942742806192397,3.6169605323947587,0.9743229478993698
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,family,O/U 1.5_over_15,22,81.81818181818183,3.937221698277429,2.9317715126001005,-0.5592842813776886,1.3454125744157672,-3.8989749490500794
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w020,family,O/U 2.5_under_25,91,49.45054945054945,27.053165517012296,9.558503078973628,1.929385871334741,2.324984272342448,1.2160503942637984
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,market,1X2,790,29.746835443037973,22.2223345009523,84.36030646562334,2.127001978289604,3.9421705434309735,1.0059009951273705
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,market,totals,165,56.36363636363636,19.3860604395825,15.639693534376631,1.5840756447246886,2.102903816360719,0.964272762790161
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,1X2_away,365,26.84931506849315,19.412450170067984,36.44039053311962,2.5588269103306844,4.353946586524516,0.9642044012472422
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,1X2_draw,131,22.137404580152673,24.423440210644582,7.489059575879528,0.5488065238366145,4.4329705544074365,0.9471613291375465
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,1X2_home,294,36.734693877551024,24.347173752929844,40.43085635662423,2.294102333181942,3.212262185719892,0.9669947727917002
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,O/U 1.5_over_15,31,87.09677419354838,8.20171946070529,3.071044050100357,1.222183869467646,1.3677549288569621,0.5585209566397075
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,O/U 2.5_under_25,134,49.25373134328358,22.118860320782506,12.568649484276266,1.667796876314005,2.272975573917558,1.092772585639613
t25,raw,m05_joint_grw_smile_supremacy_w040,market,1X2,962,27.13097713097713,15.291730810071574,89.11427404484125,3.6886822330194664,4.086753520230272,1.0919333104386082
t25,raw,m05_joint_grw_smile_supremacy_w040,market,totals,150,56.00000000000001,13.93104110522014,10.885725955158756,3.0764092615253227,2.145263291538551,0.8345630849593995
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_away,288,24.305555555555554,21.7412812474897,29.884810866649566,5.293992272561767,4.732136407347569,1.1048508540630524
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,448,25.669642857142854,2.5064341291153314,26.498986054237815,1.942510832237866,3.9969121458905024,0.9683076178705472
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_home,226,33.6283185840708,19.754049000474698,32.73047712395381,5.104414516922003,3.4424113264888287,1.0813697738141401
t25,raw,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,27,85.18518518518519,7.909613150885056,1.7036352141926325,0.6035845823524254,1.3762004620559336,2.0932702561717442
t25,raw,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,123,49.59349593495935,15.048250354412309,9.182090740966128,3.6192244350023017,2.314081961424981,1.0169221943777114
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,market,1X2,829,27.503015681544028,18.98799925176611,86.62833627150454,1.9354844860678881,4.191329044160594,1.0466335064688728
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,market,totals,117,57.26495726495726,19.14070549219209,13.37166372849546,1.3604126952020281,2.1272635819837107,0.8519355546319689
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_away,256,23.828125,29.28903992613782,24.95175108371002,1.964038770612525,4.880346111610478,1.14597355383672
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,389,26.221079691516707,0.6557721143730597,37.267651159547306,2.0223393125895823,4.020305653429459,0.9681681617307829
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_home,184,35.32608695652174,36.44759181859708,24.408934028247227,1.7121343536745894,3.594262357895602,1.1562628226577376
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,23,78.26086956521739,3.782236624268636,3.2495118723530525,-0.7497172270093895,1.3399598537889947,NaN
