arm,fill_model,slate,as_of,match_id,home_team,away_team,fold_idx,market_group,market_line,selection,venue_selection,side,leverage,venue_odds,effective_odds,p_model,p_market,edge,bankroll_before,stake_fraction,risk_requested,venue_stake_requested,depth_touch,depth_book,venue_stake_filled,risk_filled,fill_pct,fill_vwap,levels_used,slippage_vs_touch,home_goals,away_goals,outcome,gross_return,commission,net_pnl,entry_prob,close_prob,clv,beat_close,has_close
m00_baseline_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,OverUnder,2.5,under_25,under_25,back,1.0,2.02,2.02,0.49764155218614786,0.48807959451849076,0.009561957667657106,500.0,0.006236672389990149,3.1183361949950745,3.1183361949950745,2.7,10.7,2.7,2.7,0.8658463459884462,2.02,1,0.0,1,0,WIN,5.454000000000001,0.05508000000000001,2.6989200000000007,0.49504950495049505,0.48194271481942713,-0.013106790131067914,false,true
m00_baseline_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,1X2,0.0,away,away,back,1.0,2.98,2.98,0.3526230454403163,0.3291910313370937,0.023432014103222598,500.0,0.003240636783303797,1.6203183916518986,1.6203183916518986,2.0,6.0,1.6203183916518986,1.6203183916518986,1.0,2.9799999999999995,1,1.4902322478190021e-16,2,0,LOSE,0.0,0.0,-1.6203183916518986,0.3355704697986578,0.32868042614535353,-0.006890043653304256,false,true
m00_baseline_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,OverUnder,1.5,over_15,over_15,back,1.0,1.27,1.27,0.8184025284110487,0.7798960138648179,0.038506514546230775,500.0,0.007747550875545753,3.8737754377728764,3.8737754377728764,3.0,242.71,3.0,3.0,0.7744382833210306,1.27,1,0.0,2,0,WIN,3.81,0.016200000000000003,0.7938000000000001,0.7874015748031495,0.782312925170068,-0.005088649633081532,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362401,alloa-athletic,east-fife,41,1X2,0.0,home,home,back,1.0,2.22,2.22,0.46875222265641453,0.44771349100772245,0.021038731648692077,500.0,0.0070608902012085735,3.5304451006042865,3.5304451006042865,143.8,178.8,3.5304451006042865,3.5304451006042865,1.0,2.22,1,0.0,0,0,LOSE,0.0,0.0,-3.5304451006042865,0.4504504504504504,0.4494315239621982,-0.001018926488252192,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362405,montrose,hamilton-academical,41,1X2,0.0,home,home,back,1.0,3.05,3.05,0.35566415082420044,0.3219879572865693,0.03367619353763113,500.0,0.00827703941530638,4.13851970765319,4.13851970765319,86.23,90.23,4.13851970765319,4.13851970765319,1.0,3.05,1,0.0,0,5,LOSE,0.0,0.0,-4.13851970765319,0.3278688524590164,0.3131977498918217,-0.014671102567194727,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362581,clyde-fc,stranraer,41,1X2,0.0,home,home,back,1.0,2.0,2.0,0.5220106581775806,0.4887218045112782,0.03328885366630241,500.0,0.008043942856620773,4.021971428310386,4.021971428310386,7.74,20.740000000000002,4.021971428310386,4.021971428310386,1.0,2.0,1,0.0,3,1,WIN,8.043942856620772,0.08043942856620773,3.9415319997441784,0.5,0.5021834061135371,0.0021834061135370675,true,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,away,away,back,1.0,3.25,3.25,0.40278615856549266,0.3008279668813248,0.10195819168416786,500.0,0.024994562235755642,12.49728111787782,12.49728111787782,6.22,21.66,6.22,6.22,0.49770825680651937,3.25,1,0.0,0,5,WIN,20.215,0.2799,13.7151,0.3076923076923077,0.3101871239565103,0.002494816264202615,true,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,draw,draw,back,1.0,3.9,3.9,0.24712641501055224,0.250689972401104,-0.0035635573905517803,500.0,0.005283514761242861,2.6417573806214305,2.6417573806214305,13.0,32.5,2.6417573806214305,2.6417573806214305,1.0,3.9000000000000004,1,-1.1386902816668274e-16,0,5,LOSE,0.0,0.0,-2.6417573806214305,0.2564102564102564,0.25486712732732375,-0.0015431290829326372,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362583,annan-athletic,the-spartans-fc,41,1X2,0.0,away,away,back,1.0,2.3,2.3,0.44479901858073306,0.4281881595421213,0.01661085903861176,500.0,0.003321161385928106,1.660580692964053,1.660580692964053,8.0,215.45,1.660580692964053,1.660580692964053,1.0,2.3,1,0.0,2,4,WIN,3.8193355938173212,0.04317509801706537,2.115579802836203,0.4347826086956522,0.4306917137903239,-0.004090894905328324,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362583,annan-athletic,the-spartans-fc,41,OverUnder,2.5,under_25,over_25,lay,1.0101010101010102,1.99,2.01010101010101,0.5599096514358572,0.488537061786779,0.07137258964907822,500.0,0.013287964757925702,6.643982378962852,6.711093312083689,2.0,10.0,2.0,1.98,0.29801403541787913,1.9900000000000002,1,0.0,2,4,LOSE,0.0,0.0,-1.98,0.4974874371859297,0.4831460674157303,-0.014341369770199397,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,draw,draw,back,1.0,3.75,3.75,0.2525593605596431,0.2591195409962627,-0.0065601804366196,500.0,0.013882721742414294,6.941360871207147,6.941360871207147,8.0,35.069900000000004,6.941360871207147,6.941360871207147,1.0,3.75,1,0.0,1,0,LOSE,0.0,0.0,-6.941360871207147,0.26666666666666666,0.2613002580537751,-0.00536640861289156,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,home,home,back,1.0,3.55,3.55,0.47803960484744507,0.2737178249960522,0.20432177985139288,500.0,0.07237401709751491,36.187008548757454,36.187008548757454,8.53,21.18,8.53,8.53,0.23571995426222908,3.55,1,0.0,1,0,WIN,30.281499999999994,0.4350299999999999,21.316469999999995,0.28169014084507044,0.2738283526179972,-0.00786178822707323,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,OverUnder,2.5,under_25,under_25,back,1.0,2.02,2.02,0.506543212690107,0.48807959451849076,0.01846361817161629,500.0,0.00856588684144874,4.28294342072437,4.28294342072437,2.7,10.7,2.7,2.7,0.6304075806687522,2.02,1,0.0,1,0,WIN,5.454000000000001,0.05508000000000001,2.6989200000000007,0.49504950495049505,0.48194271481942713,-0.013106790131067914,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,1X2,0.0,away,away,back,1.0,2.98,2.98,0.4121935452022377,0.3291910313370937,0.08300251386514401,500.0,0.018420592220500888,9.210296110250445,9.210296110250445,2.0,6.0,2.0,2.0,0.21714828449154133,2.98,1,0.0,2,0,LOSE,0.0,0.0,-2.0,0.33557046979865773,0.32868042614535353,-0.006890043653304201,false,true
m05_joint_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,OverUnder,1.5,over_15,over_15,back,1.0,1.27,1.27,0.8165416558379545,0.7798960138648179,0.03664564197313658,500.0,0.007237825523206848,3.6189127616034242,3.6189127616034242,3.0,242.71,3.0,3.0,0.8289782588378274,1.27,1,0.0,2,0,WIN,3.81,0.016200000000000003,0.7938000000000001,0.7874015748031495,0.782312925170068,-0.005088649633081532,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362401,alloa-athletic,east-fife,41,1X2,0.0,away,away,back,1.0,3.55,3.55,0.2900646846574204,0.27997857747525184,0.010086107182168569,500.0,0.003014072879084532,1.5070364395422662,1.5070364395422662,97.79,115.53,1.5070364395422662,1.5070364395422662,1.0,3.55,1,0.0,0,0,LOSE,0.0,0.0,-1.5070364395422662,0.28169014084507044,0.2790812619915753,-0.0026088788534951446,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362401,alloa-athletic,east-fife,41,1X2,0.0,home,home,back,1.0,2.22,2.22,0.46398625035650753,0.44771349100772245,0.016272759348785082,500.0,0.006691181326254796,3.345590663127398,3.345590663127398,143.8,178.8,3.345590663127398,3.345590663127398,1.0,2.22,1,0.0,0,0,LOSE,0.0,0.0,-3.345590663127398,0.4504504504504504,0.4494315239621982,-0.001018926488252192,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362404,east-kilbride,queen-of-the-south,41,OverUnder,2.5,under_25,over_25,lay,1.3888888888888888,1.72,2.388888888888889,0.450943491798135,0.4128891316220645,0.0380543601760705,500.0,0.007532606380580141,3.7663031902900705,5.230976653180654,6.0,76.5,5.230976653180654,3.7663031902900705,1.0,1.72,1,0.0,5,1,LOSE,0.0,0.0,-3.7663031902900705,0.4186046511627907,0.40047961630695444,-0.018125034855836275,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362405,montrose,hamilton-academical,41,1X2,0.0,home,home,back,1.0,3.05,3.05,0.37764941464765117,0.3219879572865693,0.055661457361081856,500.0,0.015678854251997828,7.839427125998914,7.839427125998914,86.23,90.23,7.839427125998914,7.839427125998914,1.0,3.05,1,0.0,0,5,LOSE,0.0,0.0,-7.839427125998914,0.3278688524590164,0.3131977498918217,-0.014671102567194727,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,away,away,back,1.0,3.25,3.25,0.39624895972640656,0.3008279668813248,0.09542099284508176,500.0,0.02276922809027886,11.384614045139429,11.384614045139429,6.22,21.66,6.22,6.22,0.5463514156332405,3.25,1,0.0,0,5,WIN,20.215,0.2799,13.7151,0.3076923076923077,0.3101871239565103,0.002494816264202615,true,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,draw,draw,back,1.0,3.9,3.9,0.24862907013013136,0.250689972401104,-0.0020609022709726643,500.0,0.00514456502853798,2.57228251426899,2.57228251426899,13.0,32.5,2.57228251426899,2.57228251426899,1.0,3.9,1,0.0,0,5,LOSE,0.0,0.0,-2.57228251426899,0.25641025641025644,0.25486712732732375,-0.0015431290829326927,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362583,annan-athletic,the-spartans-fc,41,OverUnder,2.5,under_25,over_25,lay,1.0101010101010102,1.99,2.01010101010101,0.5216951534341798,0.488537061786779,0.0331580916474008,500.0,0.004510101792862804,2.2550508964314018,2.2778291883145476,2.0,10.0,2.0,1.98,0.8780289629530457,1.9900000000000002,1,0.0,2,4,LOSE,0.0,0.0,-1.98,0.4974874371859297,0.4831460674157303,-0.014341369770199397,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,draw,draw,back,1.0,3.75,3.75,0.25482395613357706,0.2591195409962627,-0.004295584862685664,500.0,0.013016109416766486,6.508054708383243,6.508054708383243,8.0,35.069900000000004,6.508054708383243,6.508054708383243,1.0,3.75,1,0.0,1,0,LOSE,0.0,0.0,-6.508054708383243,0.26666666666666666,0.2613002580537751,-0.00536640861289156,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,home,home,back,1.0,3.55,3.55,0.4685211585691668,0.2737178249960522,0.19480333357311463,500.0,0.06752980372893674,33.76490186446837,33.76490186446837,8.53,21.18,8.53,8.53,0.2526291956730467,3.55,1,0.0,1,0,WIN,30.281499999999994,0.4350299999999999,21.316469999999995,0.28169014084507044,0.2738283526179972,-0.00786178822707323,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,OverUnder,2.5,under_25,under_25,back,1.0,2.02,2.02,0.5103576771356287,0.48807959451849076,0.022278082617137984,500.0,0.00936985091392625,4.684925456963125,4.684925456963125,2.7,10.7,2.7,2.7,0.5763165337000263,2.02,1,0.0,1,0,WIN,5.454000000000001,0.05508000000000001,2.6989200000000007,0.49504950495049505,0.48194271481942713,-0.013106790131067914,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,1X2,0.0,away,away,back,1.0,2.98,2.98,0.4005747744623075,0.3291910313370937,0.07138374312521378,500.0,0.015223193927180132,7.611596963590066,7.611596963590066,2.0,6.0,2.0,2.0,0.26275694963448054,2.98,1,0.0,2,0,LOSE,0.0,0.0,-2.0,0.33557046979865773,0.32868042614535353,-0.006890043653304201,false,true
m05_joint_td_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,OverUnder,1.5,over_15,over_15,back,1.0,1.27,1.27,0.8027313536028245,0.7798960138648179,0.022835339738006666,500.0,0.0025696497740929206,1.2848248870464603,1.2848248870464603,3.0,242.71,1.2848248870464603,1.2848248870464603,1.0,1.27,1,0.0,2,0,WIN,1.6317276065490045,0.0069380543900508865,0.3399646651124934,0.7874015748031495,0.782312925170068,-0.005088649633081532,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362401,alloa-athletic,east-fife,41,1X2,0.0,home,home,back,1.0,2.22,2.22,0.4695900006759859,0.44771349100772245,0.021876509668263433,500.0,0.007431434323512757,3.7157171617563787,3.7157171617563787,143.8,178.8,3.7157171617563787,3.7157171617563787,1.0,2.22,1,0.0,0,0,LOSE,0.0,0.0,-3.7157171617563787,0.4504504504504504,0.4494315239621982,-0.001018926488252192,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362405,montrose,hamilton-academical,41,1X2,0.0,home,home,back,1.0,3.05,3.05,0.35432053951876,0.3219879572865693,0.03233258223219071,500.0,0.007799404751647048,3.899702375823524,3.899702375823524,86.23,90.23,3.899702375823524,3.899702375823524,1.0,3.05,1,0.0,0,5,LOSE,0.0,0.0,-3.899702375823524,0.3278688524590164,0.3131977498918217,-0.014671102567194727,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362581,clyde-fc,stranraer,41,1X2,0.0,home,home,back,1.0,2.0,2.0,0.5211722533860814,0.4887218045112782,0.032450448874803195,500.0,0.007640427117679533,3.8202135588397663,3.8202135588397663,7.74,20.740000000000002,3.8202135588397663,3.8202135588397663,1.0,2.0,1,0.0,3,1,WIN,7.640427117679533,0.07640427117679532,3.743809287662971,0.5,0.5021834061135371,0.0021834061135370675,true,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,away,away,back,1.0,3.25,3.25,0.4024947734479085,0.3008279668813248,0.10166680656658372,500.0,0.024914298418016238,12.457149209008119,12.457149209008119,6.22,21.66,6.22,6.22,0.4993116720077609,3.25,1,0.0,0,5,WIN,20.215,0.2799,13.7151,0.3076923076923077,0.3101871239565103,0.002494816264202615,true,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,draw,draw,back,1.0,3.9,3.9,0.2473433780266893,0.250689972401104,-0.0033465943744147297,500.0,0.0053414592038797705,2.670729601939885,2.670729601939885,13.0,32.5,2.670729601939885,2.670729601939885,1.0,3.9,1,0.0,0,5,LOSE,0.0,0.0,-2.670729601939885,0.25641025641025644,0.25486712732732375,-0.0015431290829326927,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362583,annan-athletic,the-spartans-fc,41,1X2,0.0,away,away,back,1.0,2.3,2.3,0.44442747500642155,0.4281881595421213,0.01623931546430024,500.0,0.0030826389719521624,1.5413194859760813,1.5413194859760813,8.0,215.45,1.5413194859760813,1.5413194859760813,1.0,2.3,1,0.0,2,4,WIN,3.5450348177449866,0.04007430663537811,1.9636410251335272,0.4347826086956522,0.4306917137903239,-0.004090894905328324,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362583,annan-athletic,the-spartans-fc,41,OverUnder,2.5,under_25,over_25,lay,1.0101010101010102,1.99,2.01010101010101,0.5585066878402642,0.488537061786779,0.06996962605348522,500.0,0.013120298371873694,6.560149185936847,6.626413319128129,2.0,10.0,2.0,1.98,0.30182240432040397,1.9900000000000002,1,0.0,2,4,LOSE,0.0,0.0,-1.98,0.4974874371859297,0.4831460674157303,-0.014341369770199397,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,draw,draw,back,1.0,3.75,3.75,0.2529994676445838,0.2591195409962627,-0.006120073351678912,500.0,0.013841880179238123,6.920940089619061,6.920940089619061,8.0,35.069900000000004,6.920940089619061,6.920940089619061,1.0,3.75,1,0.0,1,0,LOSE,0.0,0.0,-6.920940089619061,0.26666666666666666,0.2613002580537751,-0.00536640861289156,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,1X2,0.0,home,home,back,1.0,3.55,3.55,0.4777868550019,0.2737178249960522,0.2040690300058478,500.0,0.07228115805947351,36.140579029736756,36.140579029736756,8.53,21.18,8.53,8.53,0.23602278184257777,3.55,1,0.0,1,0,WIN,30.281499999999994,0.4350299999999999,21.316469999999995,0.28169014084507044,0.2738283526179972,-0.00786178822707323,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362584,forfar-athletic,kelty-hearts-fc,41,OverUnder,2.5,under_25,under_25,back,1.0,2.02,2.02,0.5082017573060479,0.48807959451849076,0.02012216278755713,500.0,0.009184360221990687,4.5921801109953435,4.5921801109953435,2.7,10.7,2.7,2.7,0.5879560328078643,2.02,1,0.0,1,0,WIN,5.454000000000001,0.05508000000000001,2.6989200000000007,0.49504950495049505,0.48194271481942713,-0.013106790131067914,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,1X2,0.0,away,away,back,1.0,2.98,2.98,0.41029469269419194,0.3291910313370937,0.08110366135709823,500.0,0.01791628717779202,8.95814358889601,8.95814358889601,2.0,6.0,2.0,2.0,0.22326054278467725,2.98,1,0.0,2,0,LOSE,0.0,0.0,-2.0,0.33557046979865773,0.32868042614535353,-0.006890043653304201,false,true
m05_wealth_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362792,stirling-albion,dumbarton,41,OverUnder,1.5,over_15,over_15,back,1.0,1.27,1.27,0.8164720658205328,0.7798960138648179,0.036576051955714894,500.0,0.0074755117940507945,3.7377558970253975,3.7377558970253975,3.0,242.71,3.0,3.0,0.8026206319111094,1.27,1,0.0,2,0,WIN,3.81,0.016200000000000003,0.7938000000000001,0.7874015748031495,0.782312925170068,-0.005088649633081532,false,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362401,alloa-athletic,east-fife,41,1X2,0.0,home,home,back,1.0,2.22,2.22,0.5428266901949185,0.44771349100772245,0.09511319918719602,500.0,0.04029499766678991,20.147498833394952,20.147498833394952,143.8,178.8,20.147498833394952,20.147498833394952,1.0,2.22,1,0.0,0,0,LOSE,0.0,0.0,-20.147498833394952,0.4504504504504504,0.4494315239621982,-0.001018926488252192,false,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362404,east-kilbride,queen-of-the-south,41,OverUnder,2.5,under_25,over_25,lay,1.3888888888888888,1.72,2.388888888888889,0.4716735944883534,0.4128891316220645,0.05878446286628891,500.0,0.01139572063456216,5.69786031728108,7.913694885112611,6.0,76.5,6.0,4.32,0.7581793444282658,1.72,1,0.0,5,1,LOSE,0.0,0.0,-4.32,0.4186046511627907,0.40047961630695444,-0.018125034855836275,false,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362581,clyde-fc,stranraer,41,1X2,0.0,home,home,back,1.0,2.0,2.0,0.5065593582578226,0.4887218045112782,0.017837553746544388,500.0,0.002493985056628461,1.2469925283142305,1.2469925283142305,7.74,20.740000000000002,1.2469925283142305,1.2469925283142305,1.0,2.0,1,0.0,3,1,WIN,2.493985056628461,0.02493985056628461,1.222052677747946,0.5,0.5021834061135371,0.0021834061135370675,true,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362581,clyde-fc,stranraer,41,OverUnder,2.5,under_25,under_25,back,1.0,2.04,2.04,0.5588921807203965,0.47959183673469385,0.07930034398570263,500.0,0.01283957552043336,6.41978776021668,6.41978776021668,13.0,86.74,6.41978776021668,6.41978776021668,1.0,2.04,1,0.0,3,1,LOSE,0.0,0.0,-6.41978776021668,0.49019607843137253,0.480649188514357,-0.009546889917015522,false,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,away,away,back,1.0,3.25,3.25,0.447926314736496,0.3008279668813248,0.14709834785517123,500.0,0.036439349762477084,18.219674881238543,18.219674881238543,6.22,21.66,6.22,6.22,0.3413891872683721,3.25,1,0.0,0,5,WIN,20.215,0.2799,13.7151,0.3076923076923077,0.3101871239565103,0.002494816264202615,true,true
m10_lineup_grw_raw,touch_only,2026-08-01,2026-08-01T13:35:00.0,16362582,edinburgh-city-fc,elgin-city,41,1X2,0.0,draw,draw,back,1.0,3.9,3.9,0.2335731218922273,0.250689972401104,-0.017116850508876735,500.0,0.005324865094159586,2.662432547079793,2.662432547079793,13.0,32.5,2.662432547079793,2.662432547079793,1.0,3.9000000000000004,1,-1.1386902816668274e-16,0,5,LOSE,0.0,0.0,-2.662432547079793,0.2564102564102564,0.25486712732732375,-0.0015431290829326372,false,true
