environment,model,policy,family,n_bets,mean_p_model,mean_p_market,realised_win_rate,model_minus_realised,roi_pct
close,m05_joint_grw_smile_spine_w040,+U0.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.27153596183814
close,m05_joint_grw_smile_spine_w040,+U0.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.98728826154365
close,m05_joint_grw_smile_spine_w040,+U1.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,20.848287328261687
close,m05_joint_grw_smile_spine_w040,+U1.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.365759496266595
close,m05_joint_grw_smile_spine_w040,+U1.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,16.978126086749196
close,m05_joint_grw_smile_spine_w040,+U1.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.26949775552301
close,m05_joint_grw_smile_spine_w040,+U1.5,O/U 1.5_under_15,208,0.2707523565404653,0.22790727068414304,0.21634615384615385,0.054406202694311456,-6.308252538580802
close,m05_joint_grw_smile_spine_w040,+U1.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.669029301540046
close,m05_joint_grw_smile_spine_w040,+U3.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,21.034478380793587
close,m05_joint_grw_smile_spine_w040,+U3.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,6.144731880073775
close,m05_joint_grw_smile_spine_w040,+U3.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,17.014564245091968
close,m05_joint_grw_smile_spine_w040,+U3.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.26977384513604
close,m05_joint_grw_smile_spine_w040,+U3.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.945961658821324
close,m05_joint_grw_smile_spine_w040,+U3.5,O/U 3.5_under_35,29,0.6518410862917318,0.6208664939292446,0.7586206896551724,-0.10677960336344061,22.270771689425754
close,m05_joint_grw_smile_spine_w040,+U4.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,20.83539531934795
close,m05_joint_grw_smile_spine_w040,+U4.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,6.0848963562882705
close,m05_joint_grw_smile_spine_w040,+U4.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,16.960222336603145
close,m05_joint_grw_smile_spine_w040,+U4.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.2774884506499
close,m05_joint_grw_smile_spine_w040,+U4.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,6.099013013458658
close,m05_joint_grw_smile_spine_w040,+O2.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,21.123297320135812
close,m05_joint_grw_smile_spine_w040,+O2.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.622306386922525
close,m05_joint_grw_smile_spine_w040,+O2.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,16.86749241404653
close,m05_joint_grw_smile_spine_w040,+O2.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.276982666539475
close,m05_joint_grw_smile_spine_w040,+O2.5,O/U 2.5_over_25,49,0.49921662488599944,0.476019049084946,0.5102040816326531,-0.010987456746653634,16.46571692622791
close,m05_joint_grw_smile_spine_w040,+O2.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,6.030702443882616
close,m05_joint_grw_smile_spine_w040,+O3.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,18.826697423761434
close,m05_joint_grw_smile_spine_w040,+O3.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.466690742760516
close,m05_joint_grw_smile_spine_w040,+O3.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,18.3457587977961
close,m05_joint_grw_smile_spine_w040,+O3.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.26997017854798
close,m05_joint_grw_smile_spine_w040,+O3.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.724562395066422
close,m05_joint_grw_smile_spine_w040,+O3.5,O/U 3.5_over_35,206,0.3241668246513425,0.302725899834641,0.3058252427184466,0.018341581932895923,-1.802156953405036
close,m05_joint_grw_smile_spine_w040,+O4.5,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,20.650392888074155
close,m05_joint_grw_smile_spine_w040,+O4.5,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.649767924591187
close,m05_joint_grw_smile_spine_w040,+O4.5,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,16.974712234827503
close,m05_joint_grw_smile_spine_w040,+O4.5,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.27534761547858
close,m05_joint_grw_smile_spine_w040,+O4.5,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.09299779736755
close,m05_joint_grw_smile_spine_w040,+O4.5,O/U 4.5_over_45,95,0.19799145693367676,0.16099927447317028,0.09473684210526316,0.1032546148284136,2.3656940208196056
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,21.2149486795891
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,4.906989856659485
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,17.01727702399113
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,BTTS_btts_yes,52,0.538438412732301,0.5395906680420485,0.5769230769230769,-0.0384846641907759,9.58161409746447
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.27553186162291
close,m05_joint_grw_smile_spine_w040,+BTTS_yes,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,6.220734494801625
close,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,20.931473228507137
close,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.719736795978737
close,m05_joint_grw_smile_spine_w040,+BTTS_no,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,17.13722937250579
close,m05_joint_grw_smile_spine_w040,+BTTS_no,BTTS_btts_no,65,0.4679682850459748,0.43277621510332787,0.4,0.0679682850459748,-0.48248231339483655
close,m05_joint_grw_smile_spine_w040,+BTTS_no,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.2774884506499
close,m05_joint_grw_smile_spine_w040,+BTTS_no,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,6.244929027120134
close,m05_joint_grw_smile_spine_w040,+all_unders,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,21.17250674138287
close,m05_joint_grw_smile_spine_w040,+all_unders,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,5.055606173847611
close,m05_joint_grw_smile_spine_w040,+all_unders,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,16.490903111680954
close,m05_joint_grw_smile_spine_w040,+all_unders,O/U 0.5_under_05,145,0.08947341797681951,0.06744080666009034,0.034482758620689655,0.05499065935612986,-63.455264696078004
close,m05_joint_grw_smile_spine_w040,+all_unders,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.258327303725444
close,m05_joint_grw_smile_spine_w040,+all_unders,O/U 1.5_under_15,208,0.2707523565404653,0.22790727068414304,0.21634615384615385,0.054406202694311456,-6.558066212029773
close,m05_joint_grw_smile_spine_w040,+all_unders,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.738393882713314
close,m05_joint_grw_smile_spine_w040,+all_unders,O/U 3.5_under_35,29,0.6518410862917318,0.6208664939292446,0.7586206896551724,-0.10677960336344061,23.217788738807798
close,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_away,362,0.3086971668531366,0.25722170345143136,0.2513812154696133,0.0573159513835233,19.61234601722929
close,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_draw,340,0.2567391645791632,0.24807366035838532,0.25588235294117645,0.0008568116379867319,1.3974762364445026
close,m05_joint_grw_smile_spine_w040,+all_fringe,1X2_home,297,0.38632306035537833,0.33790456164134686,0.3872053872053872,-0.0008823268500088854,15.914708108827423
close,m05_joint_grw_smile_spine_w040,+all_fringe,BTTS_btts_no,65,0.4679682850459748,0.43277621510332787,0.4,0.0679682850459748,0.9648113516686744
close,m05_joint_grw_smile_spine_w040,+all_fringe,BTTS_btts_yes,52,0.538438412732301,0.5395906680420485,0.5769230769230769,-0.0384846641907759,11.7535311382005
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 0.5_under_05,145,0.08947341797681951,0.06744080666009034,0.034482758620689655,0.05499065935612986,-66.16545524095034
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 1.5_over_15,2,0.706037152834766,0.6959806260391818,1.0,-0.293962847165234,41.24828163243463
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 1.5_under_15,208,0.2707523565404653,0.22790727068414304,0.21634615384615385,0.054406202694311456,-5.715493482301554
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 2.5_over_25,49,0.49921662488599944,0.476019049084946,0.5102040816326531,-0.010987456746653634,12.710448234645877
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 2.5_under_25,246,0.4888439665614927,0.4519523218048641,0.4878048780487805,0.0010390885127122274,5.0406984708860705
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 3.5_over_35,206,0.3241668246513425,0.302725899834641,0.3058252427184466,0.018341581932895923,-4.375552959238491
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 3.5_under_35,29,0.6518410862917318,0.6208664939292446,0.7586206896551724,-0.10677960336344061,25.505925046154303
close,m05_joint_grw_smile_spine_w040,+all_fringe,O/U 4.5_over_45,95,0.19799145693367676,0.16099927447317028,0.09473684210526316,0.1032546148284136,11.149753262803268
t25,m05_joint_grw_baseline,P0 Option B,1X2_away,363,0.3285147320853302,0.2722849467362864,0.2644628099173554,0.06405192216797484,8.444221845071766
t25,m05_joint_grw_baseline,P0 Option B,1X2_draw,252,0.2503899891916388,0.24673770991763813,0.23809523809523808,0.012294751096400713,0.8565192464157301
t25,m05_joint_grw_baseline,P0 Option B,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,20.756687435446928
t25,m05_joint_grw_baseline,P0 Option B,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.60293568407918
t25,m05_joint_grw_baseline,P0 Option B,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.81178537485714
t25,m05_joint_grw_baseline,+U0.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.058694447012726
t25,m05_joint_grw_baseline,+U0.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.20100926216369563
t25,m05_joint_grw_baseline,+U0.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.00940624137954
t25,m05_joint_grw_baseline,+U0.5,O/U 0.5_under_05,37,0.0890386012144132,0.06634052963375042,0.02702702702702703,0.062011574187386176,-89.52587442345471
t25,m05_joint_grw_baseline,+U0.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.465443665664647
t25,m05_joint_grw_baseline,+U0.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.45977124567088
t25,m05_joint_grw_baseline,+U1.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.253507193597738
t25,m05_joint_grw_baseline,+U1.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.27736667085752903
t25,m05_joint_grw_baseline,+U1.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.231350238255292
t25,m05_joint_grw_baseline,+U1.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.340742525501994
t25,m05_joint_grw_baseline,+U1.5,O/U 1.5_under_15,76,0.28135123231291637,0.2327842753142617,0.23684210526315788,0.044509127049758485,3.895722035165348
t25,m05_joint_grw_baseline,+U1.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.57068440100126
t25,m05_joint_grw_baseline,+U3.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.682978452241048
t25,m05_joint_grw_baseline,+U3.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.7898474507181149
t25,m05_joint_grw_baseline,+U3.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.610107666164055
t25,m05_joint_grw_baseline,+U3.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.50844148836047
t25,m05_joint_grw_baseline,+U3.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.068790584158386
t25,m05_joint_grw_baseline,+U3.5,O/U 3.5_under_35,67,0.7260178854380318,0.6659570876496936,0.5671641791044776,0.15885370633355422,-14.999703333957727
t25,m05_joint_grw_baseline,+U4.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,7.833085389180438
t25,m05_joint_grw_baseline,+U4.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,0.39587460715206907
t25,m05_joint_grw_baseline,+U4.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.0563851935751
t25,m05_joint_grw_baseline,+U4.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.671970634044772
t25,m05_joint_grw_baseline,+U4.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,16.743706068156524
t25,m05_joint_grw_baseline,+U4.5,O/U 4.5_under_45,23,0.8725647449976701,0.8242050004292806,0.9565217391304348,-0.0839569941327647,10.434601219105641
t25,m05_joint_grw_baseline,+O2.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.046670796026575
t25,m05_joint_grw_baseline,+O2.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.9292052995650428
t25,m05_joint_grw_baseline,+O2.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,20.424338430285587
t25,m05_joint_grw_baseline,+O2.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,17.904331124066463
t25,m05_joint_grw_baseline,+O2.5,O/U 2.5_over_25,116,0.5787238145224689,0.5213260147373691,0.5862068965517241,-0.007483082029255184,10.770823088340583
t25,m05_joint_grw_baseline,+O2.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,18.559190814281312
t25,m05_joint_grw_baseline,+O3.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.597021192238579
t25,m05_joint_grw_baseline,+O3.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.4660615150725154
t25,m05_joint_grw_baseline,+O3.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.082153147070006
t25,m05_joint_grw_baseline,+O3.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,17.86013528711229
t25,m05_joint_grw_baseline,+O3.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.955432468766
t25,m05_joint_grw_baseline,+O3.5,O/U 3.5_over_35,75,0.3746351209352146,0.32470576497013715,0.26666666666666666,0.10796845426854795,-23.69549110733659
t25,m05_joint_grw_baseline,+O4.5,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.207182920023111
t25,m05_joint_grw_baseline,+O4.5,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.24707080730791803
t25,m05_joint_grw_baseline,+O4.5,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.090730001558082
t25,m05_joint_grw_baseline,+O4.5,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.40035442953416
t25,m05_joint_grw_baseline,+O4.5,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.53345781541724
t25,m05_joint_grw_baseline,+O4.5,O/U 4.5_over_45,21,0.19037684502564461,0.15800464219904442,0.047619047619047616,0.142757797406597,-9.287641162165814
t25,m05_joint_grw_baseline,+BTTS_yes,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.760363646569218
t25,m05_joint_grw_baseline,+BTTS_yes,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-1.0486417914794202
t25,m05_joint_grw_baseline,+BTTS_yes,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.26025370593672
t25,m05_joint_grw_baseline,+BTTS_yes,BTTS_btts_yes,73,0.5945347498421076,0.5637854861617545,0.6027397260273972,-0.008204976185289592,-12.369534665829818
t25,m05_joint_grw_baseline,+BTTS_yes,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.53173368698592
t25,m05_joint_grw_baseline,+BTTS_yes,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,17.104573490462172
t25,m05_joint_grw_baseline,+BTTS_no,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.99242889910929
t25,m05_joint_grw_baseline,+BTTS_no,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.8062201131192192
t25,m05_joint_grw_baseline,+BTTS_no,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.4918105916856
t25,m05_joint_grw_baseline,+BTTS_no,BTTS_btts_no,82,0.4802071771600766,0.44028552149423067,0.5,-0.019792822839923396,13.024483155205747
t25,m05_joint_grw_baseline,+BTTS_no,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.211044970560355
t25,m05_joint_grw_baseline,+BTTS_no,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,18.14646983028675
t25,m05_joint_grw_baseline,+all_unders,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,8.594496936430494
t25,m05_joint_grw_baseline,+all_unders,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-0.762251212101089
t25,m05_joint_grw_baseline,+all_unders,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,21.845731225323295
t25,m05_joint_grw_baseline,+all_unders,O/U 0.5_under_05,37,0.0890386012144132,0.06634052963375042,0.02702702702702703,0.062011574187386176,-89.53028397907981
t25,m05_joint_grw_baseline,+all_unders,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.739736266435074
t25,m05_joint_grw_baseline,+all_unders,O/U 1.5_under_15,76,0.28135123231291637,0.2327842753142617,0.23684210526315788,0.044509127049758485,1.3279640598941194
t25,m05_joint_grw_baseline,+all_unders,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,16.42223510602857
t25,m05_joint_grw_baseline,+all_unders,O/U 3.5_under_35,67,0.7260178854380318,0.6659570876496936,0.5671641791044776,0.15885370633355422,-16.130369105908848
t25,m05_joint_grw_baseline,+all_unders,O/U 4.5_under_45,23,0.8725647449976701,0.8242050004292806,0.9565217391304348,-0.0839569941327647,9.816255836808073
t25,m05_joint_grw_baseline,+all_fringe,1X2_away,361,0.3275905465951384,0.27112103991385944,0.26038781163434904,0.06720273496078938,11.11342970542812
t25,m05_joint_grw_baseline,+all_fringe,1X2_draw,253,0.25034610070558266,0.24682965572824037,0.23715415019762845,0.013191950507954214,-3.897366522185288
t25,m05_joint_grw_baseline,+all_fringe,1X2_home,281,0.3968264670431282,0.34787440931399216,0.3665480427046263,0.030278424338501864,20.85198162413561
t25,m05_joint_grw_baseline,+all_fringe,BTTS_btts_no,82,0.4802071771600766,0.44028552149423067,0.5,-0.019792822839923396,14.010142243208627
t25,m05_joint_grw_baseline,+all_fringe,BTTS_btts_yes,73,0.5945347498421076,0.5637854861617545,0.6027397260273972,-0.008204976185289592,-12.942987056557046
t25,m05_joint_grw_baseline,+all_fringe,O/U 0.5_under_05,37,0.0890386012144132,0.06634052963375042,0.02702702702702703,0.062011574187386176,-90.04874504980567
t25,m05_joint_grw_baseline,+all_fringe,O/U 1.5_over_15,58,0.7912908169556165,0.7527208215953299,0.8448275862068966,-0.053536769251280036,18.50817399455382
t25,m05_joint_grw_baseline,+all_fringe,O/U 1.5_under_15,76,0.28135123231291637,0.2327842753142617,0.23684210526315788,0.044509127049758485,2.4141661445501232
t25,m05_joint_grw_baseline,+all_fringe,O/U 2.5_over_25,116,0.5787238145224689,0.5213260147373691,0.5862068965517241,-0.007483082029255184,10.253407646313715
t25,m05_joint_grw_baseline,+all_fringe,O/U 2.5_under_25,170,0.5256271857360983,0.47085919135615123,0.5294117647058824,-0.0037845789697840138,18.462690835018524
t25,m05_joint_grw_baseline,+all_fringe,O/U 3.5_over_35,75,0.3746351209352146,0.32470576497013715,0.26666666666666666,0.10796845426854795,-20.391002123194387
t25,m05_joint_grw_baseline,+all_fringe,O/U 3.5_under_35,67,0.7260178854380318,0.6659570876496936,0.5671641791044776,0.15885370633355422,-16.233081023700024
t25,m05_joint_grw_baseline,+all_fringe,O/U 4.5_over_45,21,0.19037684502564461,0.15800464219904442,0.047619047619047616,0.142757797406597,1.1333199759729555
t25,m05_joint_grw_baseline,+all_fringe,O/U 4.5_under_45,23,0.8725647449976701,0.8242050004292806,0.9565217391304348,-0.0839569941327647,8.813668601901595
t25,m05_joint_grw_smile_supremacy_w040,P0 Option B,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.7412812474897
t25,m05_joint_grw_smile_supremacy_w040,P0 Option B,1X2_draw,448,0.27386565891320586,0.2544405505908275,0.25669642857142855,0.01716923034177731,2.5064341291153314
t25,m05_joint_grw_smile_supremacy_w040,P0 Option B,1X2_home,226,0.3705782415071132,0.31953409633789337,0.336283185840708,0.03429505566640523,19.754049000474698
t25,m05_joint_grw_smile_supremacy_w040,P0 Option B,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.909613150885056
t25,m05_joint_grw_smile_supremacy_w040,P0 Option B,O/U 2.5_under_25,123,0.4731547727969725,0.4369625284469495,0.4959349593495935,-0.022780186552620985,15.048250354412309
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.666995392782532
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.5806498348754925
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.42965427457186
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,O/U 0.5_under_05,75,0.10175895555464196,0.06765644375047762,0.06666666666666667,0.03509228888797529,-42.154432433318
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.185904188537804
t25,m05_joint_grw_smile_supremacy_w040,+U0.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,15.47934557721065
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,22.009869973877635
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.494700035331363
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.699794825086194
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,O/U 1.5_over_15,27,0.7336873479328723,0.727651502109348,0.8518518518518519,-0.11816450391897959,7.8494678530706565
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,O/U 1.5_under_15,99,0.24608364814549766,0.21955628690111792,0.1414141414141414,0.10466950673135625,-6.796909984156818
t25,m05_joint_grw_smile_supremacy_w040,+U1.5,O/U 2.5_under_25,127,0.4742989752780944,0.4392501704074753,0.5039370078740157,-0.02963803259592135,15.211842061887745
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,1X2_away,288,0.3014702866260341,0.2485303639004164,0.24305555555555555,0.05841473107047854,21.553391315113796
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,1X2_draw,450,0.273760893467451,0.2543780444788536,0.2577777777777778,0.015983115689673255,2.381363710447628
t25,m05_joint_grw_smile_supremacy_w040,+U3.5,1X2_home,225,0.3711027499533124,0.31974233313819106,0.3377777777777778,0.033324972175534595,19.913553229758577
