model,config,reps,pass_strict,pass_production,wall_s_median,wall_s_max,core_s_median,max_rhat_worst,min_ess_bulk_median,min_ess_bulk_worst,min_ess_tail_median,min_ess_tail_worst,ess_per_wall_s_median,ess_per_wall_s_min,ess_per_wall_s_max,ess_per_core_s_median,divergences,transitions,depth_capped,max_tree_depth,mean_tree_depth,mean_leapfrog,min_bfmi,mean_concurrency,core_s_vs_A,ess_per_wall_vs_A
m00_recombined_control,T,4,0,0,562.0239464044571,578.3755660057068,2133.4244879484177,1.1167847435801235,89.8661866289711,87.42031316175272,56.942756282017285,40.28197381671697,0.1029646144295676,0.07340616411307177,0.11687658939350119,0.02671227986371391,0,800,0,8,7.09375,140.6,0.5835151818336463,15.61807754212922,NaN,NaN
