tag,gc_threads,heap_size_hint_gib,queue_wall_s,n_chains,mutator_threads,mutator_cpu_s,mutator_utilisation,other_threads_active,other_cpu_s,other_cpu_share,gc_time_s,gc_wall_share,gc_pauses,gc_full_sweeps,allocated_gib,allocation_gib_per_s,time_to_safepoint_s,mark_time_s,sweep_time_s,max_pause_ms_lifetime,rss_peak_queue_gib,rss_mean_queue_gib,maxrss_process_gib
gcT1_default_20260910,16,0.0,578.454962015152,16,17,4254.429999999999,0.45967602053871737,15,2696.02,0.38789143149004746,299.249792935,0.5173260021705225,26191,1738,4247.1342399045825,7.342203834001054,3.598099279,132.708852983,166.50816734,96.979752,2.738189697265625,2.4103464591629513,2.881420135498047
