environment,variant,model,level,group,n_bets,win_rate_pct,roi_pct,stake_share_pct,edge_mean_pp,odds_mean,capture_ratio
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w020,family,O/U 2.5_under_25,134,49.25373134328358,22.118860320782506,12.568649484276266,1.667796876314005,2.272975573917558,1.092772585639613
t25,raw,m05_joint_grw_smile_supremacy_w040,market,1X2,883,28.87882219705549,17.012703850309094,84.85965827906799,3.88255332040821,3.9940029947442883,1.0265578430228108
t25,raw,m05_joint_grw_smile_supremacy_w040,market,totals,204,57.35294117647059,15.630588549797311,15.140341720932009,2.5496904996956617,2.063573825569289,0.8211305894955149
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_away,341,25.513196480938415,18.40069624237291,34.42213769067893,5.510178141354792,4.4671007608202284,1.0172290585625376
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,259,25.482625482625483,9.785356683563766,11.32806760774355,0.2652824834112637,4.189168329756894,-0.05520330754237922
t25,raw,m05_joint_grw_smile_supremacy_w040,family,1X2_home,283,36.042402826855124,17.884467822900646,39.109452980645514,5.231857500052819,3.2453310512808202,0.9732208334675423
t25,raw,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,49,79.59183673469387,9.69511344340858,2.741789154222171,0.7499172055354745,1.371308833250363,0.6743618529958119
t25,raw,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,155,50.32258064516129,16.943146704008615,12.39855256670983,3.11865108946243,2.282418887657207,1.025805245300678
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,market,1X2,782,30.69053708439898,22.779605967500707,83.80597912378796,1.9843728235667073,3.9165860134972115,0.9757758774869327
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,market,totals,165,56.96969696969697,18.583501731289992,16.194020876212047,1.322943877150549,2.1123656429136872,0.7484930873386776
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_away,364,26.923076923076923,19.637469988379628,36.73233643503222,2.3934070653665267,4.344725034199441,0.9711848727317623
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,121,26.446280991735538,24.682654739616723,6.63066663370328,0.5047007707503502,4.458836671443276,0.5666868224491588
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,1X2_home,297,37.03703703703704,25.321444475482483,40.44297605505244,2.085894218770901,3.170946507951472,0.9919404765957575
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,29,86.20689655172413,8.642058757218896,3.2164104182752733,-0.10862051684152005,1.3697290318965727,-0.3532076873834735
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,136,50.73529411764706,21.04741917265041,12.97761045793677,1.6282039317517993,2.2707219790864546,1.037935423983662
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,market,1X2,782,30.69053708439898,22.779605967500707,83.80597912378796,1.9843728235667073,3.9165860134972115,0.9757758774869327
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,market,totals,165,56.96969696969697,18.583501731289992,16.194020876212047,1.526237377049094,2.1123656429136872,0.9375046807426208
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_away,364,26.923076923076923,19.637469988379628,36.73233643503222,2.3934070653665267,4.344725034199441,0.9711848727317623
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_draw,121,26.446280991735538,24.682654739616723,6.63066663370328,0.5047007707503502,4.458836671443276,0.5666868224491588
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,1X2_home,297,37.03703703703704,25.321444475482483,40.44297605505244,2.085894218770901,3.170946507951472,0.9919404765957575
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_over_15,29,86.20689655172413,8.642058757218896,3.2164104182752733,1.169870608141228,1.3697290318965727,0.5607065375415583
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_under_25,136,50.73529411764706,21.04741917265041,12.97761045793677,1.6022273498309179,2.2707219790864546,1.0473359006017586
t25,raw,m05_joint_grw_smile_supremacy_w070,market,1X2,885,29.039548022598872,16.013153860249,83.60335967924152,3.570524082021205,3.970456770055316,1.0289182295731034
t25,raw,m05_joint_grw_smile_supremacy_w070,market,totals,209,55.50239234449761,14.598197115339286,16.396640320758475,2.556885961771653,2.0682974300413206,0.8995234418529239
t25,raw,m05_joint_grw_smile_supremacy_w070,family,1X2_away,349,25.501432664756447,15.32502485884139,34.67375546882117,5.043449472022727,4.409457252843919,1.0034985648839736
t25,raw,m05_joint_grw_smile_supremacy_w070,family,1X2_draw,251,25.49800796812749,11.48101603353653,10.277642716764516,0.16055560614346664,4.197308230665629,-0.5429359376388498
t25,raw,m05_joint_grw_smile_supremacy_w070,family,1X2_home,285,36.49122807017544,17.835563573232296,38.651961493655826,4.770001718283593,3.233085243366147,0.998031371795457
t25,raw,m05_joint_grw_smile_supremacy_w070,family,O/U 1.5_over_15,46,78.26086956521739,10.26710986369779,2.800902327150837,0.7969581617488792,1.3715164967821338,0.8386059958686918
t25,raw,m05_joint_grw_smile_supremacy_w070,family,O/U 2.5_under_25,163,49.079754601226995,15.490458526078415,13.595737993607642,3.0535527028823743,2.2649349940285752,1.0900935022869684
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,market,1X2,767,30.899608865710558,21.13078850752143,82.80607039558723,1.8791428591223074,3.863222218027666,0.9666342542396039
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,market,totals,173,58.95953757225434,16.68419805931638,17.19392960441275,1.23725709697615,2.1094203555322397,0.7175558269212148
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,family,1X2_away,365,27.397260273972602,18.385438652169462,36.739886521149664,2.2381742324139697,4.3010701336150525,0.9343879723670573
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,family,1X2_draw,99,26.262626262626267,17.944356703352707,5.657432795133299,0.533631721220223,4.537346238736196,0.6266259073587704
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,family,1X2_home,303,36.633663366336634,24.07299440993887,40.408751079304245,1.8862687713363322,3.1155233162470064,1.0228484495019337
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,family,O/U 1.5_over_15,30,86.66666666666667,8.164731772268278,3.4938021042634624,-0.18277561927453298,1.361763380622383,NaN
t25,t25_inv_pooltot,m05_joint_grw_smile_supremacy_w070,family,O/U 2.5_under_25,143,53.14685314685315,18.856829608954573,13.700127500149293,1.5351660584273423,2.2662714691496926,0.9543620889123949
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,market,1X2,767,30.899608865710558,21.13078850752143,82.80607039558723,1.8791428591223074,3.863222218027666,0.9666342542396039
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,market,totals,173,58.95953757225434,16.68419805931638,17.19392960441275,1.458972223096153,2.1094203555322397,0.9030435433673888
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,family,1X2_away,365,27.397260273972602,18.385438652169462,36.739886521149664,2.2381742324139697,4.3010701336150525,0.9343879723670573
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,family,1X2_draw,99,26.262626262626267,17.944356703352707,5.657432795133299,0.533631721220223,4.537346238736196,0.6266259073587704
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,family,1X2_home,303,36.633663366336634,24.07299440993887,40.408751079304245,1.8862687713363322,3.1155233162470064,1.0228484495019337
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,family,O/U 1.5_over_15,30,86.66666666666667,8.164731772268278,3.4938021042634624,1.0841199419125385,1.361763380622383,0.8342433301433392
t25,t25_inv_grid,m05_joint_grw_smile_supremacy_w070,family,O/U 2.5_under_25,143,53.14685314685315,18.856829608954573,13.700127500149293,1.5376125618060024,2.2662714691496926,0.9679777879966565
