model,config,rep,warmup,retained,delta,max_depth,n_chains,n_draws,n_params,wall_s,core_s,mean_concurrency,max_rhat,worst_rhat_param,min_ess_bulk,worst_bulk_param,min_ess_tail,worst_tail_param,min_ess,ess_per_wall_s,ess_per_core_s,ess_per_draw,n_divergent,n_transitions,divergence_rate,max_tree_depth,n_depth_capped,treedepth_rate,min_bfmi,mean_tree_depth,mean_leapfrog,total_leapfrog,step_size_min,step_size_max,mean_acceptance,gate_rhat,gate_ess400,gate_ess200,gate_div0,gate_bfmi,gate_depth,pass_strict,pass_production
m00_recombined_control,T,1,50,50,0.95,10,4,50,97,745.3933119773865,2831.3547217845917,15.399314121002291,1.0760835628863412,raw_attack[12],157.29830861682862,sigma_referee_raw[1],59.56432649790098,raw_defence[13],59.56432649790098,0.07990992881313647,0.021037394586983373,0.2978216324895049,0,200,0.0,8,0,0.0,0.7269881330608257,7.215,157.72,31544,0.018478666432708898,0.02916852511773128,0.9651351814433058,false,false,false,true,true,true,false,false
m00_recombined_control,T,2,50,50,0.95,10,4,50,97,745.933376789093,2826.9151816368103,15.43026104972458,1.0726904696793411,raw_attack[18],91.21196721932753,raw_referee[31],67.23831224640719,raw_referee[18],67.23831224640719,0.09013983599425168,0.023785047631841427,0.336191561232036,0,200,0.0,8,0,0.0,0.6614170519322092,7.16,150.68,30136,0.01968984406808044,0.026603195293415767,0.9703280082632475,false,false,false,true,true,true,false,false
m00_recombined_control,T,3,50,50,0.95,10,4,50,97,700.5383720397949,2689.6155557632446,15.79961309059048,1.1167847435801235,raw_defence[3],88.52040603861468,sigma_regular_raw[1],40.28197381671697,raw_defence[3],40.28197381671697,0.05750145234646576,0.014976851888888622,0.20140986908358485,0,200,0.0,7,0,0.0,0.6480477374186586,7.0,127.0,25400,0.025792781728351914,0.028681155311027683,0.9579797042745212,false,false,false,true,true,true,false,false
m00_recombined_control,T,4,50,50,0.95,10,4,50,97,676.0292999744415,2675.8164279460907,15.90525622675328,1.098885949732792,raw_referee[9],87.42031316175272,sigma_regular_raw[1],54.3211860661336,raw_attack[11],54.3211860661336,0.08035330135570648,0.020300789508131384,0.271605930330668,0,200,0.0,7,0,0.0,0.5835151818336463,7.0,127.0,25400,0.026733573839273814,0.03279460845677505,0.9534732450550141,false,false,false,true,true,true,false,false
