match_id,match_date,week,season,tournament_id,home_team,away_team,lambda_mkt_h,lambda_mkt_a,sse
12476496,2025-03-01,31,24/25,57,stirling-albion,east-fife,1.1425242507018614,1.713158196281508,0.00031249784207395707
12476497,2025-03-01,31,24/25,57,peterhead,elgin-city,1.8136117383532475,0.9847381526246631,0.00032224638011040175
12476498,2025-03-01,31,24/25,57,forfar-athletic,clyde-fc,1.340019912308518,1.1761673147022753,0.0007563269227124296
12476499,2025-03-01,31,24/25,57,edinburgh-city-fc,stranraer,1.6359565702727252,0.9757714199057028,0.0005674021030315491
12476669,2025-03-01,31,24/25,56,queen-of-the-south,kelty-hearts-fc,1.6350877004422066,0.9231795371460964,0.001133525661102536
12476670,2025-03-01,31,24/25,56,inverness-caledonian-thistle,montrose,1.5933506666405581,0.7986163293514531,0.0005314490616100732
12476671,2025-03-01,31,24/25,56,arbroath,annan-athletic,1.959235923481614,1.0112883606595695,0.0005308129215201517
12476672,2025-03-01,31,24/25,56,dumbarton,stenhousemuir,1.2673232474929728,1.6582435359409433,0.00048495171836411143
12476674,2025-03-01,31,24/25,56,alloa-athletic,cove-rangers,1.333350503280027,1.5485897171617118,0.00046915651651152456
13343733,2025-03-04,32,24/25,56,dumbarton,arbroath,0.9383753866078066,2.1003437798819435,0.0008086384546250602
13436762,2025-03-04,32,24/25,57,stranraer,forfar-athletic,1.2478253861155502,1.247132004403359,0.0014531658082087267
12476491,2025-03-08,32,24/25,57,elgin-city,forfar-athletic,1.3263921583200742,1.0830218207585864,0.0016280299575829771
12476492,2025-03-08,32,24/25,57,bonnyrigg-rose,edinburgh-city-fc,1.3816561224346189,1.3564282059924966,0.0010748839454240964
12476493,2025-03-08,32,24/25,57,stranraer,peterhead,0.9887266936583944,1.6407070077190038,0.0013055648241702103
12476662,2025-03-08,32,24/25,56,dumbarton,inverness-caledonian-thistle,1.0453587545155008,1.751779109848406,0.0009811833158123522
12476667,2025-03-08,32,24/25,56,cove-rangers,queen-of-the-south,1.6510247512225407,1.0790644573371504,0.0003055220002231466
12476668,2025-03-08,32,24/25,56,kelty-hearts-fc,montrose,1.2073637187579132,0.869045683598745,4.872038436632799e-10
12476673,2025-03-08,32,24/25,56,annan-athletic,stenhousemuir,1.0856488347773714,1.70554075665702,0.00041139698523401434
12476676,2025-03-08,32,24/25,56,alloa-athletic,arbroath,1.14763412911626,1.5759221916610473,0.0015729860204879412
13399583,2025-03-11,33,24/25,56,kelty-hearts-fc,cove-rangers,1.1411840805248297,1.4474175820608897,0.0008030477048961271
13480337,2025-03-11,33,24/25,56,inverness-caledonian-thistle,stenhousemuir,1.3547697391478066,0.9329396039480491,0.0010847669425801355
12476485,2025-03-15,33,24/25,57,peterhead,edinburgh-city-fc,1.6250940883636449,0.9469616620832181,1.8339801009680287e-9
12476486,2025-03-15,33,24/25,57,elgin-city,clyde-fc,1.3711397614973826,1.2672390185254394,0.0004270373739763433
12476488,2025-03-15,33,24/25,57,east-fife,stranraer,1.653133604574921,0.6749806786464229,2.0201568556729097e-9
12476494,2025-03-15,33,24/25,57,bonnyrigg-rose,stirling-albion,1.4723598478761781,1.1674231098899728,0.00011682699330674536
12476660,2025-03-15,33,24/25,56,queen-of-the-south,alloa-athletic,1.8112299877871056,1.0686969606739531,0.0001788690557323229
12476661,2025-03-15,33,24/25,56,montrose,cove-rangers,1.120702177163734,1.4974852039874682,0.000807768745424833
12476663,2025-03-15,33,24/25,56,stenhousemuir,kelty-hearts-fc,1.5714334112285617,0.9242710885848796,0.000515217188116963
12476665,2025-03-15,33,24/25,56,arbroath,dumbarton,2.3599212869257618,0.763620802571476,3.934877582375899e-12
12476666,2025-03-15,33,24/25,56,inverness-caledonian-thistle,annan-athletic,1.975960504126587,0.8262526581793412,8.545067735885563e-5
12476481,2025-03-22,34,24/25,57,stranraer,forfar-athletic,1.0171663260421109,1.077219325898304,0.0014345961683907673
12476482,2025-03-22,34,24/25,57,stirling-albion,peterhead,0.9758241894122269,1.6389504321105572,0.0005882080956795668
12476483,2025-03-22,34,24/25,57,edinburgh-city-fc,east-fife,1.1178972618302392,1.5148010339813387,0.0019118990716494263
12476484,2025-03-22,34,24/25,57,clyde-fc,bonnyrigg-rose,1.4819502001888984,1.2462867935172504,0.0006915820486017468
12476657,2025-03-22,34,24/25,56,inverness-caledonian-thistle,alloa-athletic,1.711449026971947,0.977915804380691,0.0006320440521559463
12476658,2025-03-22,34,24/25,56,montrose,annan-athletic,1.6252368649193794,1.0610223775376328,0.0007894550673573164
12476659,2025-03-22,34,24/25,56,dumbarton,queen-of-the-south,1.037226789856995,1.6401192447423543,0.0002947117939224095
12476664,2025-03-22,34,24/25,56,cove-rangers,stenhousemuir,1.5828910889943062,1.1374387822206973,0.00031175534332647363
12640468,2025-03-22,34,24/25,56,kelty-hearts-fc,arbroath,0.9482643577581362,1.6475106811606557,0.0012210722521595972
12476476,2025-03-29,35,24/25,57,stranraer,clyde-fc,1.2154489406116327,1.226724576732659,0.0007334817992652835
12476477,2025-03-29,35,24/25,57,stirling-albion,edinburgh-city-fc,1.2992283272993486,1.4413015708670558,0.000532789391048853
12476479,2025-03-29,35,24/25,57,bonnyrigg-rose,elgin-city,1.4663057440808984,1.2065100720552633,0.0006419467433631676
12476480,2025-03-29,35,24/25,57,forfar-athletic,peterhead,0.8620901122034974,1.0393263378166615,8.455412139294242e-10
12476651,2025-03-29,35,24/25,56,stenhousemuir,montrose,1.4593300951943051,0.979624142514079,0.0002346029952248555
12476652,2025-03-29,35,24/25,56,queen-of-the-south,inverness-caledonian-thistle,1.1231740713979224,1.0572704671298512,6.319521449265793e-10
12476654,2025-03-29,35,24/25,56,arbroath,cove-rangers,1.5765044979479594,1.1899354648858596,0.0015323187966823776
12476655,2025-03-29,35,24/25,56,annan-athletic,kelty-hearts-fc,1.3359507473588916,1.3045443189480834,0.00044543196546805916
12476656,2025-03-29,35,24/25,56,alloa-athletic,dumbarton,1.8788845811676789,1.1729056622958005,0.0006008716970350568
12476469,2025-04-05,36,24/25,57,peterhead,bonnyrigg-rose,1.9080745678989404,0.7833090241687675,0.0007677392426823656
12476471,2025-04-05,36,24/25,57,elgin-city,stirling-albion,1.6748554762559034,0.9779916447116179,1.0233364697760873e-9
12476473,2025-04-05,36,24/25,57,forfar-athletic,east-fife,1.093969781006241,1.2132772340973281,0.0005910746006833716
12476475,2025-04-05,36,24/25,57,edinburgh-city-fc,clyde-fc,1.4974413210172655,1.2762819949598772,0.0004202144279815273
12476646,2025-04-05,36,24/25,56,stenhousemuir,alloa-athletic,1.7063796086688066,1.0327527427942997,0.0011490574176689302
12476648,2025-04-05,36,24/25,56,cove-rangers,inverness-caledonian-thistle,1.4235183741089563,1.1866129837805914,0.000590132232298793
12476649,2025-04-05,36,24/25,56,montrose,arbroath,1.0994558350662897,1.501987696107682,0.0010282355479941463
12476650,2025-04-05,36,24/25,56,kelty-hearts-fc,dumbarton,1.7183855013822125,1.1459953785541566,4.399531208209563e-5
12476653,2025-04-05,36,24/25,56,annan-athletic,queen-of-the-south,1.083761333698716,1.615220634853706,5.2865334938958974e-9
12476464,2025-04-12,37,24/25,57,stirling-albion,stranraer,1.417420181690135,1.4133553998167478,0.001218727708145935
12476465,2025-04-12,37,24/25,57,bonnyrigg-rose,east-fife,1.0365916456742104,1.6985712510076962,0.00024910577384490483
12476468,2025-04-12,37,24/25,57,edinburgh-city-fc,elgin-city,1.4970617212282171,1.1679182428123094,0.0010643252790870348
12476472,2025-04-12,37,24/25,57,clyde-fc,forfar-athletic,1.149149634437034,1.2099281240785513,0.0009086107307179861
12476642,2025-04-12,37,24/25,56,inverness-caledonian-thistle,kelty-hearts-fc,1.7970326924404232,0.7503457783892393,9.207600593496802e-5
12476643,2025-04-12,37,24/25,56,arbroath,stenhousemuir,1.606984908167299,0.9347991307885978,0.0014131461063744786
12476644,2025-04-12,37,24/25,56,queen-of-the-south,montrose,1.5741814682970385,0.969594689935044,0.0002722637375350028
12476645,2025-04-12,37,24/25,56,dumbarton,cove-rangers,1.3321831660137737,1.7768263810579332,0.0001446717216426351
12476647,2025-04-12,37,24/25,56,alloa-athletic,annan-athletic,1.8117477495481211,1.2529604017117901,0.0009259720983835677
12476460,2025-04-19,38,24/25,57,forfar-athletic,bonnyrigg-rose,1.503328509946483,0.7213661252872114,1.3039966034703945e-9
12476461,2025-04-19,38,24/25,57,stranraer,edinburgh-city-fc,1.354048748887024,1.311486006153771,0.00018408998977169027
12476463,2025-04-19,38,24/25,57,elgin-city,peterhead,1.005630805949841,1.6019029949279777,0.00013955016287146607
12476466,2025-04-19,38,24/25,57,east-fife,stirling-albion,2.0287305167685865,0.9985870386956536,0.00047401524487459504
12476637,2025-04-19,38,24/25,56,stenhousemuir,inverness-caledonian-thistle,1.107762274361745,1.3477799733426108,0.0006548387960861678
12476638,2025-04-19,38,24/25,56,montrose,dumbarton,1.751810135479719,1.2471105964921205,0.0008495512623969407
12476639,2025-04-19,38,24/25,56,kelty-hearts-fc,queen-of-the-south,0.9116425391721402,1.4915906474323573,3.24634071824073e-10
12476640,2025-04-19,38,24/25,56,cove-rangers,alloa-athletic,1.7709601771743426,1.2677965180825843,0.0008111488842237867
12476641,2025-04-19,38,24/25,56,annan-athletic,arbroath,1.1808503199112335,1.4454968095708318,0.0022642928003810477
12473322,2025-04-26,39,24/25,56,alloa-athletic,montrose,1.4408853357507385,1.062997127011966,1.6122941884263533e-9
12473327,2025-04-26,39,24/25,56,dumbarton,annan-athletic,1.5,1.0,0.0
12473328,2025-04-26,39,24/25,56,inverness-caledonian-thistle,arbroath,1.4586660328363306,1.0035548964575935,0.00017479211182893514
12473335,2025-04-26,39,24/25,56,queen-of-the-south,stenhousemuir,1.6968059312873633,1.0005132921170639,0.0014587502484517934
12473336,2025-04-26,39,24/25,56,cove-rangers,kelty-hearts-fc,1.6728480468058005,0.898241520397354,3.1387699455511215e-9
12476454,2025-04-26,39,24/25,57,elgin-city,stranraer,1.6341669637856744,0.9284433934448842,4.897140980541933e-8
12476455,2025-04-26,39,24/25,57,stirling-albion,clyde-fc,1.2469281583659122,1.2147354981648462,2.0713538158795834e-9
12476457,2025-04-26,39,24/25,57,edinburgh-city-fc,forfar-athletic,1.1349419248773611,0.9773760639755819,4.232021157725173e-11
12476459,2025-04-26,39,24/25,57,peterhead,east-fife,1.3605300123862152,0.9960710396086226,8.477595998987834e-10
12473330,2025-05-03,40,24/25,56,stenhousemuir,dumbarton,2.0816047007815617,0.9997335359287747,0.0002333517021419748
12473331,2025-05-03,40,24/25,56,annan-athletic,cove-rangers,1.3940788168863563,1.7075902876585451,8.997086580492002e-5
12473333,2025-05-03,40,24/25,56,montrose,inverness-caledonian-thistle,1.1055079019629428,1.6089803974894936,9.615379032258506e-5
12473334,2025-05-03,40,24/25,56,arbroath,queen-of-the-south,1.5822788204694527,0.9963516685674021,0.0002919225596189622
12473337,2025-05-03,40,24/25,56,kelty-hearts-fc,alloa-athletic,1.145922381997647,2.0194309505452983,0.00044815935034674776
12476452,2025-05-03,40,24/25,57,east-fife,elgin-city,1.9221006670453253,0.9301234145571954,0.00027405010795007474
12476453,2025-05-03,40,24/25,57,clyde-fc,peterhead,1.4428618679911054,1.2884432891478041,0.0020884673463907287
12476567,2025-05-03,40,24/25,57,stranraer,bonnyrigg-rose,1.1543014408855157,1.4939596064144935,6.692203325528832e-10
12476575,2025-05-03,40,24/25,57,forfar-athletic,stirling-albion,2.064994890661231,0.8986901066129104,0.0002976380007817218
14035482,2025-08-02,53,25/26,56,cove-rangers,queen-of-the-south,1.2603391736358698,1.28384313926385,0.00016624077384950087
14035486,2025-08-02,53,25/26,56,hamilton-academical,montrose,1.7365599542547159,1.2001118321829887,0.0002560621162422789
14035487,2025-08-02,53,25/26,56,peterhead,east-fife,1.4970670121654324,1.1323247626170954,7.253696737949655e-5
14035495,2025-08-02,53,25/26,56,kelty-hearts-fc,inverness-caledonian-thistle,0.8158599327956401,1.7121598348007439,6.866845327784153e-6
14035662,2025-08-02,53,25/26,57,annan-athletic,elgin-city,1.6102983384530987,1.428917149113895,2.5588269612748552e-6
14035664,2025-08-02,53,25/26,57,dumbarton,clyde-fc,1.4258529093486003,1.4606431563373483,0.001078934789274073
14035665,2025-08-02,53,25/26,57,forfar-athletic,stranraer,1.5203696377142635,0.7755294986081243,0.0008780020865501072
14035666,2025-08-02,53,25/26,57,edinburgh-city-fc,stirling-albion,1.4278451739154445,1.4139095012985885,0.0001136107913356217
14343735,2025-08-02,53,25/26,56,stenhousemuir,alloa-athletic,1.133817227400967,1.420154217611218,0.00011949559508578083
14035497,2025-08-09,54,25/26,56,east-fife,alloa-athletic,1.3485374790573923,1.4271243281899726,0.00019054992086362047
14035498,2025-08-09,54,25/26,56,inverness-caledonian-thistle,peterhead,1.804609229628434,0.857873382581145,0.0003510871794776235
14035501,2025-08-09,54,25/26,56,montrose,kelty-hearts-fc,1.7195152935932738,0.9328108440424059,0.00012985351848142075
14035502,2025-08-09,54,25/26,56,queen-of-the-south,hamilton-academical,1.513858276930994,1.1596752455758252,0.0008264792388254738
14035506,2025-08-09,54,25/26,56,stenhousemuir,cove-rangers,1.334135149167075,1.4045012786495765,0.00036229167707847775
14035667,2025-08-09,54,25/26,57,clyde-fc,forfar-athletic,1.3952762596635573,1.010321651262601,0.000981471379426468
14035668,2025-08-09,54,25/26,57,elgin-city,east-kilbride,1.3411893461851503,2.1312767899676444,4.3288507050862334e-7
14035669,2025-08-09,54,25/26,57,stirling-albion,annan-athletic,1.5533856631537992,1.4916113111418408,0.0004078533443724151
14035671,2025-08-09,54,25/26,57,stranraer,edinburgh-city-fc,1.3576680471919804,1.2263137063581857,0.00022304185677808993
14035484,2025-08-16,55,25/26,56,hamilton-academical,east-fife,1.893165335755991,0.8745869674142022,0.00021332278652847278
14035488,2025-08-16,55,25/26,56,inverness-caledonian-thistle,stenhousemuir,1.9457597682791912,0.6973913560480733,0.00020307413188641035
14035489,2025-08-16,55,25/26,56,queen-of-the-south,peterhead,1.6495021605836124,1.0013226049281272,0.0003728342726537624
14035672,2025-08-16,55,25/26,57,dumbarton,elgin-city,1.7462123445882627,1.0042486663753893,0.00013481578844429877
14035674,2025-08-16,55,25/26,57,forfar-athletic,stirling-albion,1.5635919885592278,0.93680153136731,0.0008327773579443767
14035675,2025-08-16,55,25/26,57,edinburgh-city-fc,annan-athletic,1.626316249764014,1.4925036595946135,0.0002213760049066836
14035491,2025-08-23,56,25/26,56,stenhousemuir,queen-of-the-south,1.0271460964769796,1.3471453228054369,2.2474197129509915e-9
14035492,2025-08-23,56,25/26,56,alloa-athletic,hamilton-academical,1.1893725450244335,1.5246495274798915,0.0020578987425198905
14035493,2025-08-23,56,25/26,56,peterhead,cove-rangers,1.434881419040182,1.3808256400685663,0.00042301135528670115
14035494,2025-08-23,56,25/26,56,east-fife,kelty-hearts-fc,1.6900444193920623,0.9499778248556637,0.00051792405205728
14035496,2025-08-23,56,25/26,56,montrose,inverness-caledonian-thistle,1.0011799853901517,1.7503988997922446,0.00044504494221504266
14035677,2025-08-23,56,25/26,57,annan-athletic,dumbarton,1.5474660031085479,1.4085991978490302,8.80629649658552e-5
14035678,2025-08-23,56,25/26,57,elgin-city,edinburgh-city-fc,1.848956569913537,1.27201949612474,0.00018813580312729804
14035679,2025-08-23,56,25/26,57,stranraer,clyde-fc,1.092070612530593,1.4697118702427097,7.9752633368478e-6
14035681,2025-08-23,56,25/26,57,stirling-albion,east-kilbride,1.2071563964120013,2.1061192905502324,0.0002105016142203234
14035499,2025-08-30,57,25/26,56,hamilton-academical,cove-rangers,1.7333488876570708,1.0240685598921833,0.0003839756080436113
14035500,2025-08-30,57,25/26,56,inverness-caledonian-thistle,alloa-athletic,2.2533811191831883,0.8739952872405629,0.00013186911850764663
14035503,2025-08-30,57,25/26,56,queen-of-the-south,kelty-hearts-fc,2.1521132521908197,0.9619966730594276,0.00010218742835176087
14035504,2025-08-30,57,25/26,56,stenhousemuir,east-fife,1.4555630648089468,1.363424826977133,0.000434792694397828
14035505,2025-08-30,57,25/26,56,montrose,peterhead,1.4271463135211317,1.14155553761311,8.399102968602977e-10
14035680,2025-08-30,57,25/26,57,dumbarton,edinburgh-city-fc,1.5303413716189604,1.4508096093845453,0.001192277244393158
14035682,2025-08-30,57,25/26,57,clyde-fc,elgin-city,1.6516157448923332,1.3651010536479633,0.00016126205019683805
14035684,2025-08-30,57,25/26,57,east-kilbride,forfar-athletic,2.0838069708702567,1.1009086815370266,0.00021677578700777554
14035685,2025-08-30,57,25/26,57,stirling-albion,stranraer,1.6405696006787533,1.0181204798668757,0.0006309713378385816
14035507,2025-09-13,59,25/26,56,cove-rangers,inverness-caledonian-thistle,0.9126337182259182,1.769079243295869,0.001103194251158075
14035508,2025-09-13,59,25/26,56,alloa-athletic,montrose,1.4368726383345163,1.187551581395489,5.422326092024762e-7
14035509,2025-09-13,59,25/26,56,east-fife,queen-of-the-south,1.445519412080284,1.547312797719626,0.00037258164105518585
14035510,2025-09-13,59,25/26,56,kelty-hearts-fc,stenhousemuir,1.0674973676112007,1.491704989866469,0.00015460295960355959
14035511,2025-09-13,59,25/26,56,peterhead,hamilton-academical,1.333452015078705,1.4830790600147417,1.8554000821195677e-5
14035687,2025-09-13,59,25/26,57,edinburgh-city-fc,east-kilbride,1.4708215927943842,2.1585508248709897,0.00033292871856629454
14035689,2025-09-13,59,25/26,57,annan-athletic,clyde-fc,1.5196137129777347,1.6572725170120313,0.0005671712973814623
14035692,2025-09-13,59,25/26,57,elgin-city,stirling-albion,1.6446857385212843,1.2462178884442057,3.980481940530705e-9
14035512,2025-09-20,60,25/26,56,alloa-athletic,cove-rangers,1.5703232312261821,1.154943474896318,0.0017454743380438586
14035513,2025-09-20,60,25/26,56,east-fife,montrose,1.4104210061119198,0.9757484924845896,3.5245202323200395e-9
14035514,2025-09-20,60,25/26,56,queen-of-the-south,inverness-caledonian-thistle,1.0683114334764363,1.6592899575219284,0.00016060865682647043
14035515,2025-09-20,60,25/26,56,kelty-hearts-fc,hamilton-academical,2.028151698838581,0.9532796833828893,3.682804127893411e-10
14035516,2025-09-20,60,25/26,56,stenhousemuir,peterhead,1.4912780366672633,1.0787066666858764,1.1164431743929567e-8
14035690,2025-09-20,60,25/26,57,forfar-athletic,annan-athletic,1.6853913619770864,1.0405842282775335,0.00026163603191840703
14035691,2025-09-20,60,25/26,57,clyde-fc,edinburgh-city-fc,1.622630908848812,1.4266687337599222,0.00044189013321800223
14035694,2025-09-20,60,25/26,57,east-kilbride,dumbarton,2.2392165121390453,1.2676094803199567,4.6946509866145934e-5
14035697,2025-09-20,60,25/26,57,stranraer,elgin-city,1.1674898966375165,1.5174286175148735,1.7533287130432537e-8
14035517,2025-09-27,61,25/26,56,cove-rangers,kelty-hearts-fc,2.073216314538791,0.9350149182792383,0.00029799901870002554
14035518,2025-09-27,61,25/26,56,hamilton-academical,stenhousemuir,1.643126455633771,1.1227302642555266,0.0008168557968592268
14035519,2025-09-27,61,25/26,56,inverness-caledonian-thistle,east-fife,2.103300693528492,0.8073318936707542,0.00011930163354097858
14035520,2025-09-27,61,25/26,56,montrose,queen-of-the-south,1.8486371928018746,1.004925324440138,4.520290676153514e-5
14035521,2025-09-27,61,25/26,56,peterhead,alloa-athletic,1.5327267929713886,1.3440382119694316,0.0005048029559298176
14035696,2025-09-27,61,25/26,57,edinburgh-city-fc,forfar-athletic,1.6007715245571155,1.2366180081751843,0.0007205331171282827
14035698,2025-09-27,61,25/26,57,dumbarton,stranraer,1.9397379309377931,1.0313326305184953,0.0003082489707449573
14035699,2025-09-27,61,25/26,57,stirling-albion,clyde-fc,1.2876903577788241,1.5951501489125353,0.0017491234856105607
14035703,2025-09-27,61,25/26,57,annan-athletic,east-kilbride,1.3049113362270528,2.09943715226303,0.0003303292741943511
14035522,2025-10-04,62,25/26,56,hamilton-academical,inverness-caledonian-thistle,1.1363109934417697,1.6021381037661508,0.0005528058216813643
14035523,2025-10-04,62,25/26,56,queen-of-the-south,alloa-athletic,1.4872242875573638,1.30572229860601,0.0010853421839077718
14035524,2025-10-04,62,25/26,56,east-fife,cove-rangers,1.60388787999343,1.1768013637128585,0.00050654315896867
14035525,2025-10-04,62,25/26,56,stenhousemuir,montrose,1.4564669003267403,1.0740378315218913,0.0012983904792970295
14035526,2025-10-04,62,25/26,56,kelty-hearts-fc,peterhead,1.0649362594013565,1.7910449869918539,7.62182810871506e-5
14035701,2025-10-04,62,25/26,57,elgin-city,forfar-athletic,1.3354915517151524,1.0106915988421572,0.0010942497699165479
14035702,2025-10-04,62,25/26,57,clyde-fc,east-kilbride,1.5115672324421943,1.8182728925539315,0.0012037408734050592
14035704,2025-10-04,62,25/26,57,stirling-albion,dumbarton,1.4480604214755104,1.6529002280761553,0.0005876025989758188
14035705,2025-10-04,62,25/26,57,stranraer,annan-athletic,1.2866659398524705,1.3584746126754215,0.0002887628433891149
14501655,2025-10-07,63,25/26,56,kelty-hearts-fc,alloa-athletic,1.07519198123833,1.7256066145414897,0.0008074698872877428
14035527,2025-10-18,64,25/26,56,alloa-athletic,east-fife,1.5899962810300685,1.2736933070620708,0.000897844258403261
14035528,2025-10-18,64,25/26,56,cove-rangers,stenhousemuir,1.3109271728519025,1.243281516442393,0.00011544425955746908
14035529,2025-10-18,64,25/26,56,inverness-caledonian-thistle,kelty-hearts-fc,2.8757898543696063,0.5898826115617107,0.0009532073470498701
14035530,2025-10-18,64,25/26,56,montrose,hamilton-academical,1.1988187633710834,1.479426060725743,0.00020447228043866153
14035531,2025-10-18,64,25/26,56,peterhead,queen-of-the-south,1.5654335751263788,1.3125431959490594,0.0012053751508423712
14035707,2025-10-18,64,25/26,57,annan-athletic,stirling-albion,1.88747925128436,1.337933204010787,0.0010035449461325324
14035709,2025-10-18,64,25/26,57,east-kilbride,elgin-city,2.3408731853508673,1.1178586088138318,1.4274049440448788e-5
14035710,2025-10-18,64,25/26,57,edinburgh-city-fc,stranraer,2.033917356063614,1.0100715072157214,0.0003104082114652485
14035711,2025-10-18,64,25/26,57,forfar-athletic,clyde-fc,1.3354910681682652,1.2388316816625946,0.00041524592863231835
14035532,2025-10-24,65,25/26,56,hamilton-academical,queen-of-the-south,2.001854958895283,0.9538700151458837,0.0002861188390295533
14035533,2025-10-25,65,25/26,56,kelty-hearts-fc,east-fife,1.3889692179929343,1.3889830462871793,6.367348092706713e-5
14035534,2025-10-25,65,25/26,56,montrose,cove-rangers,1.5901642549389912,1.1251815970683734,0.002918433604485987
14035535,2025-10-25,65,25/26,56,peterhead,inverness-caledonian-thistle,1.1522877747813065,1.810222350633905,0.001110960400412415
14297746,2025-10-25,65,25/26,56,alloa-athletic,stenhousemuir,1.3792922247280923,1.1538852740424181,0.000768406805838919
14035536,2025-11-01,66,25/26,56,alloa-athletic,kelty-hearts-fc,1.8092642319274688,0.9565605807847455,0.0001262624244548452
14035538,2025-11-01,66,25/26,56,cove-rangers,peterhead,1.3925381611079575,1.3515776510910749,0.00018894620413973065
14035539,2025-11-01,66,25/26,56,east-fife,hamilton-academical,1.372544492152301,1.4483565518575325,0.0004765583665490646
14035540,2025-11-01,66,25/26,56,inverness-caledonian-thistle,montrose,2.081780501835777,1.033022617844534,0.0012488732537800642
14035542,2025-11-01,66,25/26,56,queen-of-the-south,stenhousemuir,1.373302979215387,1.1825832719521678,0.0007282223285555127
14035712,2025-11-01,66,25/26,57,elgin-city,annan-athletic,1.5530128516135444,1.2030991317957906,7.392735792294763e-5
14035713,2025-11-01,66,25/26,57,stirling-albion,edinburgh-city-fc,1.2323394842439424,1.7807443073719595,0.0001520535049356676
14035714,2025-11-01,66,25/26,57,clyde-fc,dumbarton,1.7406326249416155,1.3158200666105495,1.1574098406238548e-5
14035715,2025-11-01,66,25/26,57,stranraer,forfar-athletic,1.2223746236169317,1.2218696731024172,0.00045796588874955687
14035541,2025-11-08,67,25/26,56,hamilton-academical,peterhead,1.900222337867697,1.009765794458929,0.0005661166166238235
14035543,2025-11-08,67,25/26,56,montrose,alloa-athletic,1.2598650230064181,1.3661098108976484,0.00012194984146929495
14035544,2025-11-08,67,25/26,56,stenhousemuir,kelty-hearts-fc,1.9200615420752865,0.8645589741426936,0.00017899788316331943
14035545,2025-11-08,67,25/26,56,queen-of-the-south,east-fife,1.5333978067492073,1.37825279309953,3.7589112738596774e-5
14035546,2025-11-08,67,25/26,56,inverness-caledonian-thistle,cove-rangers,2.2624604650143003,0.6981494582651053,5.274835476200278e-5
14035718,2025-11-08,67,25/26,57,dumbarton,annan-athletic,1.6915006639959205,1.409912078373111,0.00023399229728471264
14035720,2025-11-08,67,25/26,57,east-kilbride,stirling-albion,2.6557279522542325,1.0290730157710533,0.00014635207439919957
14035735,2025-11-08,67,25/26,57,clyde-fc,stranraer,1.7157209124753037,1.120388089628852,0.00039480082881140146
14035548,2025-11-15,68,25/26,56,kelty-hearts-fc,queen-of-the-south,1.0240143045919348,1.746239007545497,0.00041879215632820263
14035549,2025-11-15,68,25/26,56,peterhead,montrose,1.7125846412855115,1.0461349882740991,0.0001262717780127565
14035554,2025-11-15,68,25/26,56,east-fife,stenhousemuir,1.4727749935464205,1.1774603991651773,0.0005555725956651003
14035555,2025-11-15,68,25/26,56,cove-rangers,hamilton-academical,0.9535372873325016,1.7675797358853176,0.0006879359235221756
14035721,2025-11-15,68,25/26,57,annan-athletic,edinburgh-city-fc,1.6579859879712098,1.4271232462890546,4.988798915947072e-5
14035722,2025-11-15,68,25/26,57,elgin-city,dumbarton,1.716647933509331,1.2812759005725054,0.0023579943918983232
14035723,2025-11-15,68,25/26,57,stirling-albion,forfar-athletic,1.210315885931765,1.4479417046119338,0.001993961124073742
14035724,2025-11-15,68,25/26,57,stranraer,east-kilbride,1.134611463503456,1.8356276005457022,0.00040523453571277755
14035550,2025-11-22,69,25/26,56,cove-rangers,alloa-athletic,1.3035978314049617,1.420265287767182,0.002924201409169391
14035551,2025-11-22,69,25/26,56,hamilton-academical,kelty-hearts-fc,2.4315351165272783,0.7730159528558221,0.00021227069373270518
14035552,2025-11-22,69,25/26,56,inverness-caledonian-thistle,queen-of-the-south,2.1473723025178524,0.8935440944742651,0.0002916462771968011
14035556,2025-11-22,69,25/26,56,peterhead,stenhousemuir,1.4111948770953087,1.1222608439590145,0.0008745018133092519
14035559,2025-11-22,69,25/26,56,montrose,east-fife,1.2255338024583822,1.3986033881828575,0.00020721335952940257
14035726,2025-11-22,69,25/26,57,clyde-fc,annan-athletic,1.672411154087252,1.2947268397945242,9.748973953524951e-5
14035727,2025-11-22,69,25/26,57,dumbarton,forfar-athletic,1.4459859447473227,1.1495694579672326,0.0014243626164630702
14035728,2025-11-22,69,25/26,57,stirling-albion,elgin-city,1.0448984661920133,1.901958643960972,3.697987475144482e-5
14035729,2025-11-22,69,25/26,57,east-kilbride,edinburgh-city-fc,2.5714587317343183,1.0237309746868848,6.569920470270683e-5
15017622,2025-11-25,70,25/26,56,alloa-athletic,inverness-caledonian-thistle,0.9560426304640294,1.7585662753363014,0.00047239802932959817
14035553,2025-12-06,71,25/26,56,queen-of-the-south,cove-rangers,1.6630807971766348,1.1033892841813226,0.00014822166017690636
14035560,2025-12-06,71,25/26,56,alloa-athletic,peterhead,1.5164253803074308,0.9342831162187711,1.0959234445876968e-8
14035562,2025-12-06,71,25/26,56,stenhousemuir,hamilton-academical,1.250253272622658,1.4686148416703038,0.000634538374784906
14035732,2025-12-06,71,25/26,57,edinburgh-city-fc,dumbarton,1.8380923476081787,1.2296029200297556,0.000927691162897165
14035733,2025-12-06,71,25/26,57,elgin-city,clyde-fc,1.5897483786437858,1.2526974057337488,3.1743031378568524e-5
