environment,policy,model,level,group,n_bets,win_rate_pct,roi_pct,stake_share_pct,edge_mean_pp,odds_mean,capture_ratio
t25,+U4.5,m05_joint_grw_smile_supremacy_w040,family,O/U 4.5_under_45,28,96.42857142857143,16.40772517387356,2.9467140524381468,0.000825991997177192,1.2374586076739855,-0.03238983328522719
t25,+O2.5,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_over_25,87,51.724137931034484,10.22670210445614,4.1777202831200615,3.125539401427831,2.0960660098087085,1.2070321923910137
t25,+O3.5,m05_joint_grw_smile_supremacy_w040,family,O/U 3.5_over_35,42,28.57142857142857,8.068370990132232,1.1217645770305797,3.3240008213745877,3.49809117831257,1.1568557266820925
t25,+O4.5,m05_joint_grw_smile_supremacy_w040,family,O/U 4.5_over_45,11,9.090909090909092,131.38918461257043,0.20800847411451898,4.688116480406507,8.338477067373567,1.666569018582001
t25,+BTTS_yes,m05_joint_grw_smile_supremacy_w040,family,BTTS_btts_yes,70,58.57142857142858,-27.534523916695658,4.502176792177343,2.079176797793272,1.877769582359027,0.555968919727345
t25,+BTTS_no,m05_joint_grw_smile_supremacy_w040,family,BTTS_btts_no,59,45.76271186440678,14.333896655030944,2.8564640140761623,3.180119822432862,2.404031584440459,1.1489793311871281
t25,+all_unders,m05_joint_grw_smile_supremacy_w040,family,O/U 0.5_under_05,25,0.0,-100.0,0.235733322209109,4.487817272054492,19.85641211809083,NaN
t25,+all_unders,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_under_15,61,22.950819672131146,3.885123586703126,1.2785392185773001,3.705030423995289,4.85929226069436,1.061813127438984
t25,+all_unders,m05_joint_grw_smile_supremacy_w040,family,O/U 3.5_under_35,83,63.85542168674698,-12.384054317816338,5.399034950234234,2.2370366365028715,1.5380133110904786,0.7741403891480612
t25,+all_unders,m05_joint_grw_smile_supremacy_w040,family,O/U 4.5_under_45,28,96.42857142857143,15.804226667497938,2.684162345652653,0.000825991997177192,1.2374586076739855,-0.03238983328522719
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,BTTS_btts_no,59,45.76271186440678,12.480971457450991,2.4101427986204413,3.180119822432862,2.404031584440459,1.1489793311871281
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,BTTS_btts_yes,70,58.57142857142858,-26.50059046420217,3.78386580590038,2.079176797793272,1.877769582359027,0.555968919727345
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 0.5_under_05,25,0.0,-100.0,0.2135772050766614,4.487817272054492,19.85641211809083,NaN
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 1.5_under_15,61,22.950819672131146,3.82942687253199,1.1359886213839177,3.705030423995289,4.85929226069436,1.061813127438984
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 2.5_over_25,87,51.724137931034484,8.022829624552852,3.5933662645413826,3.125539401427831,2.0960660098087085,1.2070321923910137
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 3.5_over_35,42,28.57142857142857,10.785814645993803,0.925615996121399,3.3240008213745877,3.49809117831257,1.1568557266820925
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 3.5_under_35,83,63.85542168674698,-12.707640489416404,4.707647825736791,2.2370366365028715,1.5380133110904786,0.7741403891480612
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 4.5_over_45,11,9.090909090909092,147.0998472204898,0.16511373818578612,4.688116480406507,8.338477067373567,1.666569018582001
t25,+all_fringe,m05_joint_grw_smile_supremacy_w040,family,O/U 4.5_under_45,28,96.42857142857143,15.401306580896954,2.4111292709431367,0.000825991997177192,1.2374586076739855,-0.03238983328522719
