replicate,pearson_x2,dispersion
102,4049.451470787769,1.034342648987936
103,3852.540233049488,0.9840460365388219
104,3840.666012119007,0.9810130299154551
105,3945.171839553614,1.0077067278553293
106,3911.3103796265823,0.9990575682315663
107,3941.641579101856,1.0068050010477283
108,3775.246944275047,0.964303178614316
109,3966.2793090672503,1.0130981632355684
110,3844.6491329146766,0.9820304298632635
111,3799.2913445135914,0.9704447878706491
112,3974.0247780336954,1.0150765716561163
113,3823.2213744669266,0.9765571837718842
114,3911.5510593883623,0.999119044543643
115,3899.8585030689837,0.9961324401197915
116,3765.694747589234,0.9618632816319882
117,3830.941770395343,0.9785291878404453
118,3952.593160550925,1.009602339859751
119,3903.0321156699156,0.9969430691366323
120,3830.654279194052,0.9784557545834105
121,3907.84753861872,0.9981730622270039
122,3970.414184079128,1.0141543254352818
123,3974.692531373911,1.015247134450552
124,3965.8040477848544,1.0129767682719935
125,3987.899698270804,1.0186206125851351
126,3926.415411178662,1.0029158138387386
127,3874.4212671139667,0.9896350618426479
128,3766.7410313931946,0.9621305316457713
129,3926.67672693873,1.002982561159318
130,3912.953870543198,0.9994773615691438
131,3770.537856715197,0.9631003465428345
132,3856.4873082003032,0.9850542294253648
133,4171.1293296011245,1.0654225618393678
134,3996.7186142340634,1.0208732092551887
135,3875.1761034990404,0.9898278680712747
136,3829.4269012460572,0.9781422480832841
137,3985.823124538952,1.0180901978388128
138,4018.8731224285016,1.026532087465773
139,3977.055125499708,1.0158506067687632
140,3898.6553369337744,0.995825117990747
141,3831.7583571698588,0.9787377668377673
142,3982.358157355577,1.0172051487498281
143,4073.683997910838,1.0405323110883367
144,3935.155864846175,1.00514836905394
145,3826.3445434276937,0.9773549280785936
146,3750.8906231131173,0.9580818960697618
147,3860.731384864134,0.9861382847673394
148,4002.485124138648,1.022346136433882
149,3866.205485279315,0.987536522421281
150,3891.150030058058,0.9939080536546764
151,3906.7137492277025,0.9978834608499879
152,3915.076872126596,1.0000196352813782
153,3774.9242476751347,0.9642207529182975
154,3864.810002157994,0.9871800771795642
155,3861.4314837403026,0.9863171095122101
156,3929.925122075273,1.003812291717822
157,4085.0459605116007,1.043434472672184
158,3898.620571501492,0.9958162379314156
159,3905.6045495973945,0.9976001403824762
160,3864.2459220364717,0.9870359954116147
161,3888.100364327473,0.9931290841194056
162,3825.406164352385,0.9771152399367522
163,3861.3134287915564,0.9862869549914576
164,3846.1882946515702,0.982423574623645
165,3885.3438970522047,0.992425005632747
166,3895.733683802895,0.9950788464375211
167,3849.39264148244,0.9832420540185032
168,3901.103714425587,0.9964505017689878
169,4034.729511668861,1.0305822507455584
170,4077.1480897378487,1.0414171365869345
171,3967.9923032331885,1.0135357096381068
172,3846.9859014623767,0.9826273056098025
173,3799.1583754344447,0.9704108238657585
174,3897.2603156599,0.9954687907177266
175,3962.677280565139,1.0121781048697673
176,3901.208166524428,0.9964771817431489
177,3871.3392691953777,0.98884783376638
178,3732.6299716268313,0.9534176172737756
179,3936.3121045140583,1.00544370485672
180,3894.278738468727,0.9947072128911181
181,3769.052298664078,0.962720893656214
182,3798.606280303477,0.9702698033980784
183,3779.6983311276326,0.9654401867503531
184,3915.4099589625216,1.0001047149329556
185,3864.932098343641,0.9872112639447359
186,3923.163757226337,1.0020852508879532
187,3878.720017129144,0.990733082280752
188,3779.922938254668,0.9654975576640277
189,3976.2224905207063,1.0156379286132071
190,3967.140427526884,1.0133181168651044
191,3926.1417978581635,1.0028459253788413
192,3968.1232467348054,1.013569156254101
193,3986.149931359921,1.0181736733997244
194,3817.2584046684005,0.9750340752665135
195,4016.2209161431097,1.0258546401387254
196,3872.8887622819993,0.9892436174411237
197,3991.8895513309717,1.0196397321407336
198,4026.6986758984476,1.0285309516981986
199,4093.692450816219,1.0456430270284085
200,3793.9203850164713,0.9690728952787921
201,3837.461104825258,0.9801944073627735
202,3835.3207669162193,0.9796477054702987
203,3849.7621795555406,0.9833364443309172
204,4065.4782388918607,1.0384363317731444
205,3802.9919535220315,0.971390026442409
206,3933.668696819688,1.0047685049347863
207,3830.1632983931468,0.9783303444171512
208,3921.1573071646108,1.0015727476793386
209,3893.2152784802,0.9944355756015837
210,3960.072738368323,1.011512832277988
211,3950.9716889101264,1.00918817085827
212,3900.9366632614356,0.996407832250686
213,3903.6937274422285,0.9971120632036343
214,3962.222388196576,1.0120619126938892
215,3871.2114126518795,0.9888151756454354
216,3794.8144661534734,0.9693012684938629
217,3745.2718998216114,0.9566467177066695
218,3947.8654453682902,1.0083947497747867
219,4170.8240389609655,1.0653445821100807
220,3702.5940225368913,0.9457455996262814
221,3889.7648166758854,0.9935542315902645
222,3841.804476592554,0.9813038254387111
223,3945.544084842968,1.0078018096661476
224,3815.115249920438,0.9744866538749523
225,3903.678120452187,0.9971080767438537
226,3896.895960811994,0.9953757243453369
227,3894.102736284799,0.9946622570331543
228,3841.247863698667,0.9811616510085995
229,3978.3810755404893,1.0161892913257955
230,3941.9471648102863,1.006883056145667
231,3886.9685499388306,0.9928399872129836
232,4162.227852954364,1.0631488768721236
233,3839.423791851315,0.9806957322736437
234,4022.4189081243926,1.027437779852974
235,3956.7046379707776,1.0106525256630339
236,3984.3449323421573,1.0177126263964642
237,4049.215322551753,1.0342823301537045
238,3938.1216420052833,1.0059059111124606
