incident_id,match_id,incident_type,incident_class,rescinded,provider_incident_id,player_id,minute,reversed_period_time,added_minute,is_home,component,home_cumulative,away_cumulative
11766,8824032,goal,regular,false,135855322,891809,43,3,0,false,non_penalty_non_own_goal,0,1
11765,8824032,period,,false,,,45,1,999,false,non_goal_event,0,1
11764,8824032,goal,regular,false,135856439,,50,41,0,true,non_penalty_non_own_goal,1,1
11763,8824032,card,yellow,false,119603903,20634,58,33,0,true,non_goal_event,,
11762,8824032,substitution,regular,false,119853990,,70,21,,false,non_goal_event,,
11761,8824032,substitution,regular,false,119854252,,76,15,,true,non_goal_event,,
11758,8824032,substitution,regular,false,119854266,,79,12,,false,non_goal_event,,
11759,8824032,substitution,regular,false,119854263,,79,12,,false,non_goal_event,,
11760,8824032,substitution,regular,false,119854255,,79,12,,false,non_goal_event,,
11757,8824032,card,yellow,false,119604049,38989,81,10,0,false,non_goal_event,,
11755,8824032,goal,penalty,false,135859188,1084320,85,6,0,false,penalty_goal,1,2
11756,8824032,card,red,false,119604051,140940,85,6,0,true,non_goal_event,,
11753,8824032,substitution,regular,false,119854272,,87,4,,true,non_goal_event,,
11754,8824032,substitution,regular,false,119854269,,87,4,,true,non_goal_event,,
11751,8824032,goal,regular,false,135859161,926875,90,1,0,false,non_penalty_non_own_goal,1,3
11752,8824032,card,yellow,false,119604169,9114,90,1,0,false,non_goal_event,,
11750,8824032,period,,false,,,90,1,999,false,non_goal_event,1,3
11785,8824033,card,yellow,false,119603359,793951,26,20,0,false,non_goal_event,,
11784,8824033,card,yellow,false,119603363,75001,27,19,0,false,non_goal_event,,
11783,8824033,card,red,false,119603618,795707,37,9,0,false,non_goal_event,,
11782,8824033,goal,regular,false,135854356,71721,39,7,0,true,non_penalty_non_own_goal,1,0
11781,8824033,card,yellow,false,119603617,152087,43,3,0,true,non_goal_event,,
11780,8824033,period,,false,,,45,1,999,false,non_goal_event,1,0
11779,8824033,substitution,regular,false,119853722,,46,45,,false,non_goal_event,,
11778,8824033,goal,regular,false,135856388,71721,59,32,0,true,non_penalty_non_own_goal,2,0
11777,8824033,goal,regular,false,135856396,892108,62,29,0,false,non_penalty_non_own_goal,2,1
11776,8824033,substitution,regular,false,119853970,,69,22,,false,non_goal_event,,
11775,8824033,card,yellow,false,119603897,793957,71,20,0,false,non_goal_event,,
11774,8824033,goal,regular,false,135857206,1130674,73,18,0,true,non_penalty_non_own_goal,3,1
11773,8824033,substitution,regular,false,119853975,,75,16,,true,non_goal_event,,
11772,8824033,card,yellowRed,false,119604018,793957,79,12,0,false,non_goal_event,,
11771,8824033,substitution,regular,false,119854190,,80,11,,false,non_goal_event,,
11770,8824033,substitution,regular,false,119854195,,81,10,,false,non_goal_event,,
11769,8824033,substitution,regular,false,119854217,,83,8,,true,non_goal_event,,
11768,8824033,substitution,regular,false,119854220,,85,6,,true,non_goal_event,,
11767,8824033,period,,false,,,90,1,999,false,non_goal_event,3,1
11793,8824034,period,,false,,,45,1,999,false,non_goal_event,0,0
11792,8824034,substitution,regular,false,119853733,,63,28,,true,non_goal_event,,
11791,8824034,substitution,regular,false,119853984,,73,18,,true,non_goal_event,,
11790,8824034,card,yellow,false,119604030,892257,79,12,0,true,non_goal_event,,
11788,8824034,substitution,regular,false,119854235,,84,7,,true,non_goal_event,,
11789,8824034,substitution,regular,false,119854233,,84,7,,true,non_goal_event,,
11787,8824034,substitution,regular,false,119854237,,86,5,,false,non_goal_event,,
11786,8824034,period,,false,,,90,1,999,false,non_goal_event,0,0
11749,8824035,substitution,regular,false,119853528,,32,14,,false,non_goal_event,,
11748,8824035,card,yellow,false,119603603,1083907,43,3,0,false,non_goal_event,,
11747,8824035,goal,regular,false,135855257,250215,44,2,0,true,non_penalty_non_own_goal,1,0
11746,8824035,period,,false,,,45,1,999,false,non_goal_event,1,0
11745,8824035,card,yellow,false,119603722,355456,53,38,0,false,non_goal_event,,
11744,8824035,substitution,regular,false,119853950,,58,33,,false,non_goal_event,,
11742,8824035,substitution,injury,false,119853955,,59,32,,false,non_goal_event,,
11743,8824035,substitution,regular,false,119853954,,59,32,,false,non_goal_event,,
11741,8824035,card,yellow,false,119603885,1046307,65,26,0,true,non_goal_event,,
11740,8824035,substitution,regular,false,119853960,,70,21,,true,non_goal_event,,
11739,8824035,goal,regular,false,135857106,164367,71,20,0,true,non_penalty_non_own_goal,2,0
11738,8824035,card,yellow,false,119604003,845499,76,15,0,false,non_goal_event,,
11737,8824035,substitution,regular,false,119854176,,81,10,,true,non_goal_event,,
11736,8824035,substitution,regular,false,119854461,,89,2,,true,non_goal_event,,
11735,8824035,period,,false,,,90,1,999,false,non_goal_event,2,0
28621,8824038,goal,regular,false,135853078,845932,9,37,0,false,non_penalty_non_own_goal,0,1
28620,8824038,substitution,regular,false,119853730,,34,12,,true,non_goal_event,,
28619,8824038,period,,false,,,45,1,999,false,non_goal_event,0,1
28618,8824038,goal,regular,false,135856351,847554,47,44,0,false,non_penalty_non_own_goal,0,2
28616,8824038,substitution,regular,false,119853721,,55,36,,true,non_goal_event,,
28617,8824038,substitution,regular,false,119853719,,55,36,,true,non_goal_event,,
28615,8824038,substitution,regular,false,119853714,,60,31,,false,non_goal_event,,
28614,8824038,goal,regular,false,135856572,856320,64,27,0,false,non_penalty_non_own_goal,0,3
28613,8824038,goal,regular,false,135857334,957263,78,13,0,true,non_penalty_non_own_goal,1,3
28611,8824038,goal,penalty,false,135857471,845932,81,10,0,false,penalty_goal,1,4
28612,8824038,card,red,false,119603997,152372,81,10,0,true,non_goal_event,,
28610,8824038,substitution,regular,false,119854164,,82,9,,false,non_goal_event,,
28609,8824038,substitution,regular,false,119854159,,86,5,,false,non_goal_event,,
28608,8824038,substitution,regular,false,119854149,,87,4,,false,non_goal_event,,
28607,8824038,period,,false,,,90,1,999,false,non_goal_event,1,4
28630,8824041,card,yellow,false,119603768,145183,32,14,0,false,non_goal_event,,
28629,8824041,period,,false,,,45,1,999,false,non_goal_event,0,0
28628,8824041,card,yellow,false,119603763,224532,57,34,0,true,non_goal_event,,
28627,8824041,substitution,regular,false,119854207,,64,27,,false,non_goal_event,,
28625,8824041,substitution,regular,false,119854201,,80,11,,true,non_goal_event,,
28626,8824041,substitution,regular,false,119854192,,80,11,,true,non_goal_event,,
28624,8824041,card,yellow,false,119604026,152090,87,4,0,true,non_goal_event,,
28623,8824041,card,yellow,false,119604059,215168,90,1,0,false,non_goal_event,,
28622,8824041,period,,false,,,90,1,999,false,non_goal_event,0,0
28552,8824043,goal,regular,false,135854427,44011,38,8,0,false,non_penalty_non_own_goal,0,1
28551,8824043,period,,false,,,45,1,999,false,non_goal_event,0,1
28550,8824043,substitution,regular,false,119853789,,46,45,,true,non_goal_event,,
28549,8824043,goal,regular,false,135855798,935297,47,44,0,false,non_penalty_non_own_goal,0,2
28548,8824043,goal,regular,false,135855799,9131,48,43,0,true,non_penalty_non_own_goal,1,2
28547,8824043,goal,regular,false,135856508,844671,55,36,0,false,non_penalty_non_own_goal,1,3
28546,8824043,substitution,regular,false,119854275,,64,27,,false,non_goal_event,,
28545,8824043,substitution,regular,false,119854273,,65,26,,true,non_goal_event,,
28544,8824043,card,yellow,false,119604048,1638714,69,22,0,true,non_goal_event,,
28543,8824043,substitution,regular,false,119854270,,69,22,,true,non_goal_event,,
28542,8824043,card,yellow,false,119604047,1083275,71,20,0,true,non_goal_event,,
28541,8824043,card,yellow,false,119604038,79311,76,15,0,false,non_goal_event,,
28540,8824043,goal,regular,false,135857369,970717,78,13,0,false,non_penalty_non_own_goal,1,4
28538,8824043,substitution,regular,false,119854251,,80,11,,false,non_goal_event,,
28539,8824043,substitution,regular,false,119854236,,80,11,,false,non_goal_event,,
28537,8824043,goal,regular,false,135857552,872357,81,10,0,false,non_penalty_non_own_goal,1,5
28536,8824043,substitution,regular,false,119854225,,84,7,,false,non_goal_event,,
28535,8824043,period,,false,,,90,1,999,false,non_goal_event,1,5
28606,8824044,goal,regular,false,135853099,780426,19,27,0,false,non_penalty_non_own_goal,0,1
28605,8824044,goal,regular,false,135853706,1083057,28,18,0,false,non_penalty_non_own_goal,0,2
28604,8824044,period,,false,,,45,1,999,false,non_goal_event,0,2
28603,8824044,goal,regular,false,135856724,892094,62,29,0,false,non_penalty_non_own_goal,0,3
28602,8824044,substitution,regular,false,119853829,,65,26,,true,non_goal_event,,
28601,8824044,substitution,regular,false,119853814,,69,22,,false,non_goal_event,,
28600,8824044,substitution,regular,false,119854318,,80,11,,false,non_goal_event,,
28599,8824044,substitution,regular,false,119854317,,89,2,,false,non_goal_event,,
28598,8824044,period,,false,,,90,1,999,false,non_goal_event,0,3
11806,8824045,card,yellow,false,119603613,829190,29,17,0,false,non_goal_event,,
11805,8824045,period,,false,,,45,1,999,false,non_goal_event,0,0
11803,8824045,substitution,regular,false,119853698,,56,35,,false,non_goal_event,,
11804,8824045,substitution,regular,false,119853697,,56,35,,false,non_goal_event,,
11802,8824045,card,yellow,false,119603891,927443,65,26,0,true,non_goal_event,,
11801,8824045,substitution,regular,false,119853961,,68,23,,false,non_goal_event,,
11800,8824045,goal,regular,false,135857132,578318,70,21,0,true,non_penalty_non_own_goal,1,0
11799,8824045,substitution,regular,false,119853965,,76,15,,false,non_goal_event,,
11797,8824045,substitution,regular,false,119854181,,77,14,,true,non_goal_event,,
11798,8824045,substitution,regular,false,119854179,,77,14,,false,non_goal_event,,
11796,8824045,substitution,regular,false,119854184,,85,6,,true,non_goal_event,,
11795,8824045,substitution,regular,false,119857290,,90,1,1,true,non_goal_event,,
11794,8824045,period,,false,,,90,1,999,false,non_goal_event,1,0
28642,8824046,goal,regular,false,135853713,177139,31,15,0,false,non_penalty_non_own_goal,0,1
28641,8824046,card,yellow,false,119603834,181585,36,10,0,false,non_goal_event,,
28640,8824046,card,yellow,false,119603832,106281,39,7,0,false,non_goal_event,,
28639,8824046,period,,false,,,45,1,999,false,non_goal_event,0,1
28638,8824046,card,yellow,false,119604136,965965,52,39,0,true,non_goal_event,,
28637,8824046,goal,regular,false,135856838,988710,72,19,0,false,non_penalty_non_own_goal,0,2
28636,8824046,card,yellow,false,119604116,844056,82,9,0,false,non_goal_event,,
28635,8824046,goal,regular,false,135857619,554002,85,6,0,false,non_penalty_non_own_goal,0,3
28633,8824046,substitution,regular,false,119854343,,88,3,,false,non_goal_event,,
28634,8824046,substitution,regular,false,119854338,,88,3,,false,non_goal_event,,
28632,8824046,goal,regular,false,135857797,1022871,89,2,0,true,non_penalty_non_own_goal,1,3
28631,8824046,period,,false,,,90,1,999,false,non_goal_event,1,3
28688,8824049,substitution,injury,false,119871585,,7,39,,false,non_goal_event,,
28686,8824049,goal,regular,false,136179855,224532,18,28,0,false,non_penalty_non_own_goal,0,1
28687,8824049,card,yellow,false,119614981,988710,18,28,0,true,non_goal_event,,
28685,8824049,card,yellow,false,119615036,926725,24,22,0,true,non_goal_event,,
28684,8824049,substitution,injury,false,119871857,,45,1,2,true,non_goal_event,,
28683,8824049,period,,false,,,45,1,999,false,non_goal_event,0,1
28682,8824049,substitution,regular,false,119872021,,55,36,,true,non_goal_event,,
28681,8824049,card,yellow,false,119615340,927524,60,31,0,false,non_goal_event,,
28680,8824049,card,yellow,false,119615416,842741,71,20,0,false,non_goal_event,,
28678,8824049,goal,regular,false,136184455,554002,75,16,0,true,non_penalty_non_own_goal,1,1
28679,8824049,card,yellow,false,119615417,927458,75,16,0,false,non_goal_event,,
28677,8824049,card,yellow,false,119615484,844056,79,12,0,true,non_goal_event,,
28676,8824049,goal,penalty,false,136185049,177139,83,8,0,true,penalty_goal,2,1
28675,8824049,substitution,regular,false,119872434,,84,7,,false,non_goal_event,,
28673,8824049,substitution,regular,false,119872438,,89,2,,true,non_goal_event,,
28674,8824049,substitution,regular,false,119872436,,89,2,,true,non_goal_event,,
28671,8824049,card,yellow,false,119615555,152090,90,1,0,false,non_goal_event,,
28672,8824049,goal,goal,false,136186377,339755,90,1,0,false,unclassified_goal,2,2
28670,8824049,period,,false,,,90,1,999,false,non_goal_event,2,2
12013,8824050,goal,regular,false,136847699,892108,16,30,0,true,non_penalty_non_own_goal,1,0
12012,8824050,period,,false,,,45,1,999,false,non_goal_event,1,0
12011,8824050,goal,regular,false,136850880,845481,61,30,0,false,non_penalty_non_own_goal,1,1
12010,8824050,substitution,regular,false,119905929,,63,28,,false,non_goal_event,,
12009,8824050,goal,regular,false,136851321,14742,69,22,0,true,non_penalty_non_own_goal,2,1
12008,8824050,card,yellow,false,119635717,136123,74,17,0,false,non_goal_event,,
12007,8824050,substitution,regular,false,119906127,,75,16,,false,non_goal_event,,
12006,8824050,card,yellow,false,119635754,793957,80,11,0,true,non_goal_event,,
12005,8824050,substitution,regular,false,119906353,,81,10,,true,non_goal_event,,
12004,8824050,substitution,regular,false,119906356,,82,9,,true,non_goal_event,,
12003,8824050,card,yellow,false,119635868,287559,90,1,0,false,non_goal_event,,
12002,8824050,period,,false,,,90,1,999,false,non_goal_event,2,1
28723,8824051,card,yellow,false,119626138,942948,44,2,0,false,non_goal_event,,
28722,8824051,period,,false,,,45,1,999,false,non_goal_event,0,0
28721,8824051,goal,regular,false,136515810,,60,31,0,true,non_penalty_non_own_goal,1,0
28720,8824051,substitution,regular,false,119889736,,64,27,,false,non_goal_event,,
28719,8824051,substitution,regular,false,119889746,,65,26,,false,non_goal_event,,
28718,8824051,card,yellow,false,119626300,988710,67,24,0,false,non_goal_event,,
28717,8824051,card,yellow,false,119626301,927487,74,17,0,true,non_goal_event,,
28715,8824051,substitution,regular,false,119890279,,82,9,,true,non_goal_event,,
28716,8824051,substitution,regular,false,119890023,,82,9,,false,non_goal_event,,
28714,8824051,goal,regular,false,136517290,,85,6,0,false,non_penalty_non_own_goal,1,1
28713,8824051,period,,false,,,90,1,999,false,non_goal_event,1,1
28712,8824052,goal,regular,false,136513237,,23,23,0,true,non_penalty_non_own_goal,1,0
28711,8824052,period,,false,,,45,1,999,false,non_goal_event,1,0
28710,8824052,card,yellow,false,119626308,326377,66,25,0,false,non_goal_event,,
28709,8824052,substitution,regular,false,119889753,,70,21,,false,non_goal_event,,
28708,8824052,substitution,regular,false,119890031,,76,15,,false,non_goal_event,,
28707,8824052,card,yellow,false,119626453,927528,77,14,0,true,non_goal_event,,
28705,8824052,substitution,regular,false,119890042,,83,8,,false,non_goal_event,,
28706,8824052,substitution,regular,false,119890040,,83,8,,false,non_goal_event,,
28704,8824052,card,yellow,false,119626597,970717,84,7,0,true,non_goal_event,,
28703,8824052,card,yellow,false,119626598,847554,86,5,0,false,non_goal_event,,
28702,8824052,substitution,regular,false,119890289,,87,4,,true,non_goal_event,,
28700,8824052,period,,false,,,90,1,999,false,non_goal_event,1,0
28701,8824052,substitution,regular,false,119890292,,90,1,,true,non_goal_event,,
11967,8824053,goal,regular,false,136847343,892092,11,35,0,false,non_penalty_non_own_goal,0,1
11966,8824053,card,yellow,false,119635342,845460,27,19,0,true,non_goal_event,,
11965,8824053,card,yellow,false,119635424,988690,35,11,0,false,non_goal_event,,
11964,8824053,card,yellow,false,119635439,555424,37,9,0,false,non_goal_event,,
11963,8824053,goal,regular,false,136848846,845460,38,8,0,true,non_penalty_non_own_goal,1,1
11962,8824053,period,,false,,,45,1,999,false,non_goal_event,1,1
11961,8824053,goal,regular,false,136849958,845460,46,45,0,true,non_penalty_non_own_goal,2,1
11960,8824053,substitution,regular,false,119905780,,49,42,,true,non_goal_event,,
11959,8824053,goal,regular,false,136850220,892092,51,40,0,false,non_penalty_non_own_goal,2,2
11958,8824053,card,yellow,false,119635638,845499,58,33,0,false,non_goal_event,,
11957,8824053,substitution,regular,false,119905930,,60,31,,true,non_goal_event,,
11956,8824053,substitution,regular,false,119906053,,65,26,,false,non_goal_event,,
11955,8824053,goal,penalty,false,136851383,164281,71,20,0,true,penalty_goal,3,2
11954,8824053,substitution,regular,false,119906135,,78,13,,false,non_goal_event,,
11952,8824053,substitution,regular,false,119906141,,80,11,,true,non_goal_event,,
11953,8824053,substitution,regular,false,119906139,,80,11,,true,non_goal_event,,
11950,8824053,card,yellow,false,119635872,140940,90,1,0,true,non_goal_event,,
11951,8824053,card,yellowRed,false,119635871,555424,90,1,0,false,non_goal_event,,
11949,8824053,period,,false,,,90,1,999,false,non_goal_event,3,2
12032,8824054,goal,regular,false,137523685,14154,8,38,0,true,non_penalty_non_own_goal,1,0
12031,8824054,goal,regular,false,137523989,845460,17,29,0,false,non_penalty_non_own_goal,1,1
12030,8824054,period,,false,,,45,1,999,false,non_goal_event,1,1
12029,8824054,substitution,regular,false,119930775,,46,45,,true,non_goal_event,,
12028,8824054,goal,regular,false,137526348,14154,59,32,0,true,non_penalty_non_own_goal,2,1
12025,8824054,substitution,regular,false,119931481,,66,25,,false,non_goal_event,,
12026,8824054,substitution,regular,false,119931480,,66,25,,false,non_goal_event,,
12027,8824054,substitution,regular,false,119931478,,66,25,,false,non_goal_event,,
12024,8824054,goal,regular,false,137526766,,69,22,0,false,non_penalty_non_own_goal,2,2
12023,8824054,substitution,regular,false,119931124,,73,18,,true,non_goal_event,,
12022,8824054,substitution,regular,false,119931204,,74,17,,false,non_goal_event,,
12021,8824054,goal,regular,false,137527137,14154,79,12,0,true,non_penalty_non_own_goal,3,2
12020,8824054,substitution,regular,false,119931279,,80,11,,true,non_goal_event,,
12019,8824054,substitution,regular,false,119931281,,81,10,,true,non_goal_event,,
12018,8824054,substitution,regular,false,119931282,,82,9,,false,non_goal_event,,
12017,8824054,card,yellow,false,119650945,840236,88,3,0,true,non_goal_event,,
12016,8824054,card,yellow,false,119650966,10228,89,2,0,false,non_goal_event,,
12015,8824054,card,yellow,false,119651015,988287,90,1,0,false,non_goal_event,,
12014,8824054,period,,false,,,90,1,999,false,non_goal_event,3,2
28770,8824055,goal,regular,false,136513242,935532,23,23,0,false,non_penalty_non_own_goal,0,1
28769,8824055,substitution,injury,false,119889207,,32,14,,true,non_goal_event,,
28768,8824055,period,,false,,,45,1,999,false,non_goal_event,0,1
28766,8824055,goal,regular,false,136516495,944290,68,23,0,false,non_penalty_non_own_goal,0,2
28767,8824055,substitution,regular,false,119890302,,68,23,,false,non_goal_event,,
28765,8824055,substitution,regular,false,119889762,,69,22,,true,non_goal_event,,
28764,8824055,substitution,regular,false,119890048,,73,18,,false,non_goal_event,,
28762,8824055,substitution,regular,false,119890052,,75,16,,true,non_goal_event,,
28763,8824055,substitution,regular,false,119890049,,75,16,,true,non_goal_event,,
28761,8824055,card,yellow,false,119626600,926811,88,3,0,true,non_goal_event,,
28760,8824055,period,,false,,,90,1,999,false,non_goal_event,0,2
28669,8824056,goal,goal,false,136178800,935166,5,41,0,true,unclassified_goal,1,0
28668,8824056,goal,regular,false,136179202,845581,12,34,0,true,non_penalty_non_own_goal,2,0
28667,8824056,card,yellow,false,119615184,845506,45,1,0,false,non_goal_event,,
28666,8824056,period,,false,,,45,1,999,false,non_goal_event,2,0
28665,8824056,substitution,regular,false,119871929,,46,45,,true,non_goal_event,,
28664,8824056,card,yellow,false,119615270,927325,57,34,0,true,non_goal_event,,
28663,8824056,substitution,regular,false,119872165,,61,30,,true,non_goal_event,,
28660,8824056,substitution,regular,false,119872358,,75,16,,true,non_goal_event,,
28661,8824056,substitution,regular,false,119872355,,75,16,,false,non_goal_event,,
28662,8824056,substitution,regular,false,119872353,,75,16,,false,non_goal_event,,
28659,8824056,substitution,regular,false,119872363,,76,15,,true,non_goal_event,,
28658,8824056,substitution,regular,false,119872368,,80,11,,true,non_goal_event,,
28657,8824056,substitution,regular,false,119872370,,85,6,,false,non_goal_event,,
28655,8824056,card,yellow,false,119615561,849338,90,1,0,true,non_goal_event,,
28656,8824056,card,yellow,false,119615560,230882,90,1,0,true,non_goal_event,,
28654,8824056,period,,false,,,90,1,999,false,non_goal_event,2,0
11983,8824057,substitution,regular,false,119906360,,5,41,,false,non_goal_event,,
11982,8824057,goal,regular,false,136847341,1084320,12,34,0,false,non_penalty_non_own_goal,0,1
11981,8824057,inGamePenalty,missed,false,118323695,74793,15,31,0,true,penalty_missed,,
11980,8824057,period,,false,,,45,1,999,false,non_goal_event,0,1
11979,8824057,card,yellow,false,119635683,370716,56,35,0,true,non_goal_event,,
11978,8824057,substitution,regular,false,119905949,,60,31,,false,non_goal_event,,
11977,8824057,card,yellow,false,119635639,1083272,61,30,0,true,non_goal_event,,
11976,8824057,goal,regular,false,136851039,20424,65,26,0,true,non_penalty_non_own_goal,1,1
11975,8824057,goal,regular,false,136851170,74793,68,23,0,true,non_penalty_non_own_goal,2,1
11974,8824057,substitution,regular,false,119906056,,70,21,,true,non_goal_event,,
11973,8824057,substitution,regular,false,119906144,,76,15,,false,non_goal_event,,
11972,8824057,substitution,regular,false,119906148,,77,14,,false,non_goal_event,,
11971,8824057,card,yellow,false,119635766,9142,81,10,0,false,non_goal_event,,
11970,8824057,substitution,regular,false,119906361,,86,5,,true,non_goal_event,,
11969,8824057,goal,regular,false,136852363,190265,88,3,0,false,non_penalty_non_own_goal,2,2
11968,8824057,period,,false,,,90,1,999,false,non_goal_event,2,2
11948,8824058,goal,regular,false,136846874,9189,4,42,0,true,non_penalty_non_own_goal,1,0
11947,8824058,substitution,injury,false,119905229,,9,37,,false,non_goal_event,,
11946,8824058,goal,penalty,false,136849023,71721,43,3,0,true,penalty_goal,2,0
11945,8824058,period,,false,,,45,1,999,false,non_goal_event,2,0
11944,8824058,goal,regular,false,136850735,71721,60,31,0,true,non_penalty_non_own_goal,3,0
11943,8824058,substitution,regular,false,119905968,,67,24,,false,non_goal_event,,
11942,8824058,substitution,regular,false,119906061,,77,14,,true,non_goal_event,,
11941,8824058,period,,false,,,90,1,999,false,non_goal_event,3,0
11870,8824059,period,,false,,,45,1,999,false,non_goal_event,0,0
11869,8824059,card,yellow,false,119626205,152087,58,33,0,true,non_goal_event,,
11868,8824059,card,yellow,false,119626319,36765,69,22,0,true,non_goal_event,,
11867,8824059,substitution,regular,false,119889778,,69,22,,true,non_goal_event,,
11866,8824059,substitution,regular,false,119890095,,77,14,,true,non_goal_event,,
11865,8824059,substitution,regular,false,119890100,,80,11,,true,non_goal_event,,
11864,8824059,goal,regular,false,136517734,9189,90,1,0,true,non_penalty_non_own_goal,1,0
11863,8824059,period,,false,,,90,1,999,false,non_goal_event,1,0
28699,8824061,card,red,false,119615038,95798,27,19,0,false,non_goal_event,,
28697,8824061,substitution,regular,false,119871702,,32,14,,true,non_goal_event,,
28698,8824061,substitution,regular,false,119871700,,32,14,,false,non_goal_event,,
28696,8824061,goal,goal,false,136181701,214896,38,8,0,false,unclassified_goal,0,1
28694,8824061,goal,regular,false,136181705,804158,45,1,0,true,non_penalty_non_own_goal,1,1
28695,8824061,card,yellow,false,119615564,1083059,45,1,0,true,non_goal_event,,
28693,8824061,period,,false,,,45,1,999,false,non_goal_event,1,1
28692,8824061,card,yellow,false,119615431,214896,71,20,0,false,non_goal_event,,
28691,8824061,substitution,regular,false,119872547,,84,7,,true,non_goal_event,,
28690,8824061,card,yellow,false,119615566,59933,85,6,0,false,non_goal_event,,
28689,8824061,period,,false,,,90,1,999,false,non_goal_event,1,1
11927,8824062,substitution,injury,false,119889061,,6,40,,true,non_goal_event,,
11926,8824062,card,yellow,false,119625922,891868,20,26,0,false,non_goal_event,,
11925,8824062,card,yellow,false,119625999,932744,30,16,0,true,non_goal_event,,
11924,8824062,goal,regular,false,136513552,,31,15,0,false,non_penalty_non_own_goal,0,1
11923,8824062,period,,false,,,45,1,999,false,non_goal_event,0,1
11922,8824062,substitution,regular,false,119889532,,54,37,,true,non_goal_event,,
11921,8824062,goal,regular,false,136515899,970768,58,33,0,true,non_penalty_non_own_goal,1,1
11920,8824062,goal,regular,false,136516222,927502,64,27,0,false,non_penalty_non_own_goal,1,2
11918,8824062,substitution,regular,false,119889794,,68,23,,false,non_goal_event,,
11919,8824062,substitution,regular,false,119889788,,68,23,,false,non_goal_event,,
11916,8824062,substitution,regular,false,119889800,,71,20,,true,non_goal_event,,
11917,8824062,substitution,regular,false,119889797,,71,20,,true,non_goal_event,,
11915,8824062,goal,regular,false,136517002,970620,78,13,0,true,non_penalty_non_own_goal,2,2
11914,8824062,substitution,regular,false,119890312,,80,11,,false,non_goal_event,,
11913,8824062,substitution,regular,false,119890315,,84,7,,false,non_goal_event,,
11912,8824062,card,yellow,false,119626492,24941,85,6,0,true,non_goal_event,,
11910,8824062,goal,regular,false,136517750,927504,90,1,0,false,non_penalty_non_own_goal,2,3
11911,8824062,card,yellow,false,119626494,164281,90,1,0,false,non_goal_event,,
11909,8824062,period,,false,,,90,1,999,false,non_goal_event,2,3
11880,8824063,goal,regular,false,136514120,926875,39,7,0,true,non_penalty_non_own_goal,1,0
11879,8824063,period,,false,,,45,1,999,false,non_goal_event,1,0
11878,8824063,goal,regular,false,136515245,891809,47,44,0,true,non_penalty_non_own_goal,2,0
11877,8824063,substitution,regular,false,119889804,,71,20,,false,non_goal_event,,
11876,8824063,card,yellow,false,119626335,892108,73,18,0,false,non_goal_event,,
11875,8824063,substitution,regular,false,119890122,,79,12,,false,non_goal_event,,
11874,8824063,substitution,regular,false,119890126,,82,9,,true,non_goal_event,,
11873,8824063,substitution,regular,false,119890130,,83,8,,true,non_goal_event,,
11872,8824063,card,yellow,false,119626499,1084320,90,1,0,true,non_goal_event,,
11871,8824063,period,,false,,,90,1,999,false,non_goal_event,2,0
28653,8824065,card,yellow,false,119614971,27109,17,29,0,false,non_goal_event,,
28652,8824065,card,red,false,119615084,9280,33,13,0,false,non_goal_event,,
28651,8824065,card,yellow,false,119615083,79311,34,12,0,true,non_goal_event,,
28650,8824065,period,,false,,,45,1,999,false,non_goal_event,0,0
28648,8824065,substitution,regular,false,119872041,,52,39,,true,non_goal_event,,
28649,8824065,substitution,regular,false,119872038,,52,39,,true,non_goal_event,,
28647,8824065,substitution,regular,false,119872175,,66,25,,true,non_goal_event,,
28646,8824065,card,yellow,false,119615439,97038,75,16,0,false,non_goal_event,,
28645,8824065,goal,regular,false,136184677,,78,13,0,false,non_penalty_non_own_goal,0,1
28644,8824065,substitution,regular,false,119872383,,81,10,,true,non_goal_event,,
28643,8824065,period,,false,,,90,1,999,false,non_goal_event,0,1
12001,8824066,card,yellow,false,119635211,849953,1,45,0,true,non_goal_event,,
12000,8824066,goal,regular,false,136847991,308358,23,23,0,true,non_penalty_non_own_goal,1,0
11999,8824066,goal,regular,false,136848267,250215,29,17,0,true,non_penalty_non_own_goal,2,0
11997,8824066,goal,regular,false,136849008,308358,43,3,0,true,non_penalty_non_own_goal,3,0
11998,8824066,substitution,regular,false,119905523,,43,3,,false,non_goal_event,,
11996,8824066,period,,false,,,45,1,999,false,non_goal_event,3,0
11995,8824066,card,yellow,false,119635589,943126,50,41,0,false,non_goal_event,,
11994,8824066,goal,penalty,false,136850132,250215,51,40,0,true,penalty_goal,4,0
11992,8824066,substitution,regular,false,119905855,,58,33,,false,non_goal_event,,
11993,8824066,substitution,regular,false,119905850,,58,33,,false,non_goal_event,,
11991,8824066,substitution,regular,false,119905973,,65,26,,false,non_goal_event,,
11990,8824066,substitution,regular,false,119906065,,71,20,,true,non_goal_event,,
11988,8824066,substitution,regular,false,119906073,,78,13,,true,non_goal_event,,
11989,8824066,substitution,regular,false,119906070,,78,13,,true,non_goal_event,,
11987,8824066,goal,regular,false,136851833,992913,80,11,0,true,non_penalty_non_own_goal,5,0
11985,8824066,substitution,regular,false,119906279,,85,6,,true,non_goal_event,,
11986,8824066,substitution,regular,false,119906277,,85,6,,true,non_goal_event,,
11984,8824066,period,,false,,,90,1,999,false,non_goal_event,5,0
28743,8824067,goal,goal,false,136179532,927515,17,29,0,true,unclassified_goal,1,0
28742,8824067,substitution,injury,false,119871706,,27,19,,false,non_goal_event,,
