match_id,tournament_id,season,match_date,home_team,away_team,overall_home,overall_away,non_penalty_non_own_goal_home,non_penalty_non_own_goal_away,penalty_goal_home,penalty_goal_away,penalty_awarded_home,penalty_awarded_away,penalty_missed_home,penalty_missed_away,own_goal_home,own_goal_away,usable_for_components,quarantine_reason,referee,referee_name,referee_id,referee_present,sofascore_referee_present
10388009,57,22/23,2022-08-20T14:00:00+00:00,stenhousemuir,dumbarton,1,3,1,3,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10388013,57,22/23,2022-08-20T14:00:00+00:00,annan-athletic,stirling-albion,1,2,1,2,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10388076,57,22/23,2022-08-20T14:00:00+00:00,east-fife,forfar-athletic,1,0,0,0,1,0,1,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10388104,57,22/23,2022-08-20T14:00:00+00:00,bonnyrigg-rose,albion-rovers,0,2,0,1,0,0,0,0,0,0,0,1,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10388122,57,22/23,2022-08-20T14:00:00+00:00,elgin-city,stranraer,2,2,2,2,0,0,0,0,0,0,0,0,true,,Mike Roncone,Mike Roncone,4oyle92nqzmfq1vj2ff0rh68l,true,false
10387855,56,22/23,2022-08-27T14:00:00+00:00,montrose,kelty-hearts-fc,3,0,3,0,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10387858,56,22/23,2022-08-27T14:00:00+00:00,falkirk-fc,queen-of-the-south,3,1,3,0,0,1,0,1,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387865,56,22/23,2022-08-27T14:00:00+00:00,dunfermline-athletic,airdrieonians,1,1,1,1,0,0,0,0,0,0,0,0,true,,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,true,false
10387962,56,22/23,2022-08-27T14:00:00+00:00,edinburgh-city-fc,clyde-fc,2,0,2,0,0,0,1,0,1,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10388081,57,22/23,2022-08-27T14:00:00+00:00,forfar-athletic,stenhousemuir,1,2,1,2,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388096,57,22/23,2022-08-27T14:00:00+00:00,stranraer,east-fife,2,2,2,2,0,0,0,0,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
10388119,57,22/23,2022-08-27T14:00:00+00:00,dumbarton,elgin-city,2,1,0,1,2,0,2,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10388129,57,22/23,2022-08-27T14:00:00+00:00,bonnyrigg-rose,stirling-albion,1,0,0,0,1,0,1,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
10388131,57,22/23,2022-08-27T14:00:00+00:00,albion-rovers,annan-athletic,2,2,1,1,1,1,1,2,0,1,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10388169,56,22/23,2022-08-27T14:00:00+00:00,alloa-athletic,peterhead,5,0,5,0,0,0,0,0,0,0,0,0,true,,Mike Roncone,Mike Roncone,4oyle92nqzmfq1vj2ff0rh68l,true,false
10387860,56,22/23,2022-09-03T14:00:00+00:00,airdrieonians,edinburgh-city-fc,0,6,0,5,0,1,0,1,0,0,0,0,true,,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,true,false
10387874,56,22/23,2022-09-03T14:00:00+00:00,kelty-hearts-fc,falkirk-fc,2,0,2,0,0,0,0,0,0,0,0,0,true,,Mike Roncone,Mike Roncone,4oyle92nqzmfq1vj2ff0rh68l,true,false
10387876,56,22/23,2022-09-03T14:00:00+00:00,clyde-fc,alloa-athletic,2,4,2,3,0,0,0,0,0,0,0,1,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387877,56,22/23,2022-09-03T14:00:00+00:00,peterhead,montrose,0,2,0,1,0,1,0,1,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10387891,56,22/23,2022-09-03T14:00:00+00:00,queen-of-the-south,dunfermline-athletic,0,2,0,2,0,0,1,0,1,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10388073,57,22/23,2022-09-03T14:00:00+00:00,stirling-albion,albion-rovers,1,1,1,1,0,0,0,0,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
10388088,57,22/23,2022-09-03T14:00:00+00:00,annan-athletic,forfar-athletic,2,1,2,1,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
10388116,57,22/23,2022-09-03T14:00:00+00:00,stenhousemuir,stranraer,3,1,3,1,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
10388123,57,22/23,2022-09-03T14:00:00+00:00,elgin-city,bonnyrigg-rose,2,0,2,0,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10388146,57,22/23,2022-09-03T14:00:00+00:00,east-fife,dumbarton,0,1,0,1,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
10387888,56,22/23,2022-09-17T14:00:00+00:00,queen-of-the-south,edinburgh-city-fc,4,1,4,0,0,1,0,1,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10387909,56,22/23,2022-09-17T14:00:00+00:00,dunfermline-athletic,falkirk-fc,1,1,0,1,1,0,1,0,0,0,0,0,true,,Chris Graham,Chris Graham,j8g304sx1bb6gdsqflnnx711,true,false
10387926,56,22/23,2022-09-17T14:00:00+00:00,airdrieonians,clyde-fc,5,0,5,0,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10387935,56,22/23,2022-09-17T14:00:00+00:00,alloa-athletic,montrose,2,1,2,1,0,0,0,0,0,0,0,0,true,,Alan James Muir,Alan James Muir,66pzin51pbju8o233xuj53g0l,true,false
10387992,57,22/23,2022-09-17T14:00:00+00:00,stirling-albion,stranraer,4,1,4,1,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10388093,57,22/23,2022-09-17T14:00:00+00:00,dumbarton,bonnyrigg-rose,1,0,0,0,1,0,1,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
10388098,57,22/23,2022-09-17T14:00:00+00:00,albion-rovers,forfar-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10388107,57,22/23,2022-09-17T14:00:00+00:00,stenhousemuir,elgin-city,3,3,3,3,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388128,57,22/23,2022-09-17T14:00:00+00:00,annan-athletic,east-fife,2,2,2,1,0,0,0,0,0,0,0,1,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10388163,56,22/23,2022-09-17T14:00:00+00:00,peterhead,kelty-hearts-fc,2,1,2,1,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10694352,57,22/23,2022-09-20T18:45:00+00:00,east-fife,stenhousemuir,1,2,1,2,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10694353,57,22/23,2022-09-20T18:45:00+00:00,stranraer,dumbarton,3,2,2,1,1,1,1,1,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10694351,57,22/23,2022-09-24T14:00:00+00:00,forfar-athletic,stirling-albion,1,4,1,4,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10387886,56,22/23,2022-10-01T14:00:00+00:00,falkirk-fc,clyde-fc,2,0,2,0,0,0,0,0,0,0,0,0,true,,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,true,false
10387889,56,22/23,2022-10-01T14:00:00+00:00,dunfermline-athletic,peterhead,2,2,2,2,0,0,0,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387903,56,22/23,2022-10-01T14:00:00+00:00,queen-of-the-south,alloa-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10387932,56,22/23,2022-10-01T14:00:00+00:00,kelty-hearts-fc,airdrieonians,1,0,1,0,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387937,56,22/23,2022-10-01T14:00:00+00:00,montrose,edinburgh-city-fc,1,2,1,2,0,0,0,0,0,0,0,0,true,,Chris Graham,Chris Graham,j8g304sx1bb6gdsqflnnx711,true,false
10388083,57,22/23,2022-10-01T14:00:00+00:00,stranraer,albion-rovers,2,1,2,1,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10388090,57,22/23,2022-10-01T14:00:00+00:00,bonnyrigg-rose,stenhousemuir,2,4,1,4,1,0,1,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
10388103,57,22/23,2022-10-01T14:00:00+00:00,east-fife,stirling-albion,1,2,1,2,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
10388110,57,22/23,2022-10-01T14:00:00+00:00,forfar-athletic,dumbarton,0,0,0,0,0,0,0,0,0,0,0,0,true,,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,true,false
10388125,57,22/23,2022-10-01T14:00:00+00:00,elgin-city,annan-athletic,5,1,5,1,0,0,0,0,0,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10698042,56,22/23,2022-10-04T18:45:00+00:00,montrose,airdrieonians,4,2,4,2,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10717735,56,22/23,2022-10-05T18:45:00+00:00,edinburgh-city-fc,peterhead,2,0,2,0,0,0,0,0,0,0,0,0,true,,Matthew McDermid,Matthew McDermid,ef201gyzs03xy93ixiul2ums5,true,false
10387892,56,22/23,2022-10-08T14:00:00+00:00,edinburgh-city-fc,kelty-hearts-fc,2,0,2,0,0,0,0,0,0,0,0,0,true,,Greg Aitken,Greg Aitken,8bwao9nwgzzu4fabl4i97dhhx,true,false
10387900,56,22/23,2022-10-08T14:00:00+00:00,airdrieonians,queen-of-the-south,3,3,3,3,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
10387925,56,22/23,2022-10-08T14:00:00+00:00,peterhead,falkirk-fc,0,4,0,3,0,0,0,0,0,0,0,1,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10387956,56,22/23,2022-10-08T14:00:00+00:00,clyde-fc,montrose,1,3,1,3,0,0,0,0,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
10387958,56,22/23,2022-10-08T14:00:00+00:00,alloa-athletic,dunfermline-athletic,0,3,0,3,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388121,57,22/23,2022-10-08T14:00:00+00:00,stenhousemuir,annan-athletic,2,2,2,2,0,0,0,0,0,0,0,0,true,,Alastair Grieve,Alastair Grieve,c3q6ws8z22e1omcjxligshhwp,true,false
10388132,57,22/23,2022-10-08T14:00:00+00:00,albion-rovers,bonnyrigg-rose,2,1,1,1,1,0,1,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10388134,57,22/23,2022-10-08T14:00:00+00:00,stirling-albion,dumbarton,6,0,6,0,0,0,0,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10388136,57,22/23,2022-10-08T14:00:00+00:00,stranraer,elgin-city,2,3,1,2,1,1,1,1,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10388153,57,22/23,2022-10-08T14:00:00+00:00,forfar-athletic,east-fife,1,3,1,2,0,0,0,0,0,0,0,1,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
10698037,56,22/23,2022-10-11T18:45:00+00:00,kelty-hearts-fc,queen-of-the-south,1,0,1,0,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10698040,57,22/23,2022-10-11T18:45:00+00:00,bonnyrigg-rose,annan-athletic,2,0,2,0,0,0,0,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
10698046,57,22/23,2022-10-11T18:45:00+00:00,elgin-city,albion-rovers,1,0,1,0,0,0,0,0,0,0,0,0,true,,Greg Soutar,Greg Soutar,2uj0dj4adthw53b4jwyo01o89,true,false
10387897,56,22/23,2022-10-15T14:00:00+00:00,montrose,falkirk-fc,1,1,1,1,0,0,0,0,0,0,0,0,true,,Matthew McDermid,Matthew McDermid,ef201gyzs03xy93ixiul2ums5,true,false
10387902,56,22/23,2022-10-15T14:00:00+00:00,dunfermline-athletic,edinburgh-city-fc,1,0,0,0,0,0,0,0,0,0,1,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387913,56,22/23,2022-10-15T14:00:00+00:00,kelty-hearts-fc,clyde-fc,2,1,2,1,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
10387972,56,22/23,2022-10-15T14:00:00+00:00,queen-of-the-south,peterhead,2,0,2,0,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10387973,56,22/23,2022-10-15T14:00:00+00:00,alloa-athletic,airdrieonians,2,0,2,0,0,0,0,0,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
10387986,57,22/23,2022-10-15T14:00:00+00:00,elgin-city,forfar-athletic,0,1,0,1,0,0,0,0,0,0,0,0,true,,Alex Shepherd,Alex Shepherd,em2givezst0lq5g10owzusxxx,true,false
10387987,57,22/23,2022-10-15T14:00:00+00:00,stenhousemuir,stirling-albion,1,3,1,3,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10388067,57,22/23,2022-10-15T14:00:00+00:00,dumbarton,albion-rovers,1,1,0,1,1,0,1,0,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
10388087,57,22/23,2022-10-15T14:00:00+00:00,annan-athletic,stranraer,1,1,1,1,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388120,57,22/23,2022-10-15T14:00:00+00:00,bonnyrigg-rose,east-fife,1,4,1,4,0,0,0,0,0,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10698041,56,22/23,2022-10-18T18:45:00+00:00,clyde-fc,dunfermline-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10703648,56,22/23,2022-10-18T18:45:00+00:00,falkirk-fc,alloa-athletic,3,1,3,1,0,0,0,0,0,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10387934,56,22/23,2022-10-22T14:00:00+00:00,falkirk-fc,kelty-hearts-fc,2,3,2,3,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10387943,56,22/23,2022-10-22T14:00:00+00:00,montrose,dunfermline-athletic,2,0,2,0,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10387950,56,22/23,2022-10-22T14:00:00+00:00,edinburgh-city-fc,airdrieonians,3,1,3,1,0,0,0,0,0,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10388166,56,22/23,2022-10-22T14:00:00+00:00,peterhead,alloa-athletic,0,2,0,1,0,0,0,0,0,0,0,1,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10388167,56,22/23,2022-10-22T14:00:00+00:00,clyde-fc,queen-of-the-south,1,2,1,1,0,1,0,1,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10387910,57,22/23,2022-10-29T14:00:00+00:00,east-fife,elgin-city,2,1,2,1,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10387919,56,22/23,2022-10-29T14:00:00+00:00,dunfermline-athletic,kelty-hearts-fc,2,1,2,1,0,0,0,0,0,0,0,0,true,,Calum Scott,Calum Scott,4pd0cg3g2g69d4rk8cpecp0wl,true,false
10387948,56,22/23,2022-10-29T14:00:00+00:00,peterhead,edinburgh-city-fc,1,1,1,1,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10387952,56,22/23,2022-10-29T14:00:00+00:00,queen-of-the-south,falkirk-fc,1,3,1,3,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10387953,56,22/23,2022-10-29T14:00:00+00:00,alloa-athletic,clyde-fc,2,1,2,1,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387957,56,22/23,2022-10-29T14:00:00+00:00,airdrieonians,montrose,4,0,4,0,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10387991,57,22/23,2022-10-29T14:00:00+00:00,stranraer,forfar-athletic,1,0,1,0,0,0,0,0,0,0,0,0,true,,George Calder,George Calder,6erk3vt9g07sd95q904x0lhpl,true,false
10387994,57,22/23,2022-10-29T14:00:00+00:00,stirling-albion,bonnyrigg-rose,2,1,1,1,1,0,1,0,0,0,0,0,true,,Colin Whyte,Colin Whyte,2o96vwrzkhrwplbp0z4x78mw9,true,false
10388000,57,22/23,2022-10-29T14:00:00+00:00,annan-athletic,dumbarton,0,1,0,1,0,0,0,0,0,0,0,0,true,,Lloyd Wilson,Lloyd Wilson,mb39kmc5hg5dahpssor662mt,true,false
10388144,57,22/23,2022-10-29T14:00:00+00:00,albion-rovers,stenhousemuir,2,2,2,1,0,1,0,1,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
10387931,56,22/23,2022-11-05T15:00:00+00:00,edinburgh-city-fc,queen-of-the-south,0,3,0,3,0,0,0,1,0,1,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387940,56,22/23,2022-11-05T15:00:00+00:00,kelty-hearts-fc,alloa-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10387955,56,22/23,2022-11-05T15:00:00+00:00,clyde-fc,airdrieonians,0,1,0,1,0,0,0,1,0,1,0,0,true,,Matthew McDermid,Matthew McDermid,ef201gyzs03xy93ixiul2ums5,true,false
10387964,56,22/23,2022-11-05T15:00:00+00:00,falkirk-fc,dunfermline-athletic,0,1,0,1,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10387965,56,22/23,2022-11-05T15:00:00+00:00,montrose,peterhead,3,0,1,0,0,0,0,0,0,0,2,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10387989,57,22/23,2022-11-05T15:00:00+00:00,albion-rovers,stirling-albion,1,1,1,1,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10387996,57,22/23,2022-11-05T15:00:00+00:00,stenhousemuir,east-fife,2,2,2,1,0,1,0,1,0,0,0,0,true,,Peter Stuart,Peter Stuart,9dgds61vqncdtk8t34o2xzmc5,true,false
10387998,57,22/23,2022-11-05T15:00:00+00:00,forfar-athletic,annan-athletic,1,4,1,3,0,1,0,1,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
10387999,57,22/23,2022-11-05T15:00:00+00:00,dumbarton,stranraer,2,0,2,0,0,0,0,0,0,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10388005,57,22/23,2022-11-05T15:00:00+00:00,bonnyrigg-rose,elgin-city,2,3,2,1,0,2,0,2,0,0,0,0,true,,Graham Grainger,Graham Grainger,9k3hqjvkmo76ie1hf24h5tnf9,true,false
10387908,56,22/23,2022-11-12T15:00:00+00:00,airdrieonians,peterhead,1,1,1,1,0,0,0,0,0,0,0,0,true,,Barry Cook,Barry Cook,jk80yb2y248j814k94zqvrv9,true,false
10387920,57,22/23,2022-11-12T15:00:00+00:00,stirling-albion,annan-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Duncan Williams,Duncan Williams,mgxw0j6cj0x17rvdlc964pn9,true,false
10387923,56,22/23,2022-11-12T15:00:00+00:00,alloa-athletic,queen-of-the-south,5,1,5,1,0,0,0,1,0,1,0,0,true,,Greg Aitken,Greg Aitken,8bwao9nwgzzu4fabl4i97dhhx,true,false
10387930,56,22/23,2022-11-12T15:00:00+00:00,dunfermline-athletic,clyde-fc,2,2,0,2,2,0,2,0,0,0,0,0,true,,Alan James Muir,Alan James Muir,66pzin51pbju8o233xuj53g0l,true,false
10387969,56,22/23,2022-11-12T15:00:00+00:00,kelty-hearts-fc,montrose,1,3,1,3,0,0,0,0,0,0,0,0,true,,Iain Snedden,Iain Snedden,2nwo0kkbkm3p944ew8io2mdpl,true,false
10387993,57,22/23,2022-11-12T15:00:00+00:00,east-fife,albion-rovers,2,3,2,2,0,1,1,1,1,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10387995,57,22/23,2022-11-12T15:00:00+00:00,elgin-city,dumbarton,0,4,0,4,0,0,0,0,0,0,0,0,true,,Dan McFarlane,Dan McFarlane,ce99qkhcskrwsmvjxire8u1d6,true,false
10387997,57,22/23,2022-11-12T15:00:00+00:00,forfar-athletic,bonnyrigg-rose,1,1,1,1,0,0,0,0,0,0,0,0,true,,Jordan Curran,Jordan Curran,au7io1r0wfk8hb7qbbhae6uad,true,false
10388020,57,22/23,2022-11-12T15:00:00+00:00,stranraer,stenhousemuir,3,2,3,2,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388161,56,22/23,2022-11-12T15:00:00+00:00,falkirk-fc,edinburgh-city-fc,2,0,2,0,0,0,0,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387905,56,22/23,2022-11-19T15:00:00+00:00,peterhead,dunfermline-athletic,0,2,0,2,0,0,0,0,0,0,0,0,true,,Stewart Luke,Stewart Luke,ebe4evu4jimqxiodq4bwudjah,true,false
10387933,56,22/23,2022-11-19T15:00:00+00:00,queen-of-the-south,montrose,4,0,4,0,0,0,0,0,0,0,0,0,true,,Ross Hardie,Ross Hardie,7luf1hybr5lvjzerdmjpxr0mh,true,false
10387947,56,22/23,2022-11-19T15:00:00+00:00,edinburgh-city-fc,alloa-athletic,4,3,4,3,0,0,0,1,0,1,0,0,true,,Craig Napier,Craig Napier,21moh7ea3ftia3jkdb6pvimdx,true,false
10387949,56,22/23,2022-11-19T15:00:00+00:00,clyde-fc,falkirk-fc,3,3,3,3,0,0,0,0,0,0,0,0,true,,Chris Fordyce,Chris Fordyce,1emih5dnnm45p0qcetdhamdx,true,false
10387954,56,22/23,2022-11-19T15:00:00+00:00,airdrieonians,kelty-hearts-fc,1,0,1,0,0,0,0,0,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
10388001,57,22/23,2022-11-19T15:00:00+00:00,annan-athletic,elgin-city,1,3,1,3,0,0,0,0,0,0,0,0,true,,Scott Lambie,Scott Lambie,dzranvufdfmhfamhzvzt6aok5,true,false
10388003,57,22/23,2022-11-19T15:00:00+00:00,stirling-albion,east-fife,3,1,3,1,0,0,0,0,0,0,0,0,true,,Alan Newlands,Alan Newlands,8dzc0favgeocs0qf3qjvxkhxx,true,false
10388017,57,22/23,2022-11-19T15:00:00+00:00,dumbarton,forfar-athletic,2,2,2,2,0,0,0,0,0,0,0,0,true,,Gavin Duncan,Gavin Duncan,a5gognfw3xn5vhcko162iq7yt,true,false
10388018,57,22/23,2022-11-19T15:00:00+00:00,albion-rovers,stranraer,1,0,1,0,0,0,1,0,1,0,0,0,true,,Graham Beaton,Graham Beaton,bxvet3x1qjc6n0o20o7h28uz9,true,false
10388143,57,22/23,2022-11-19T15:00:00+00:00,stenhousemuir,bonnyrigg-rose,1,1,0,1,1,0,1,0,0,0,0,0,true,,Steven Kirkland,Steven Kirkland,8eqxby1ierpiog6g3sh955iad,true,false
10387951,57,22/23,2022-11-26T15:00:00+00:00,stranraer,annan-athletic,1,1,1,1,0,0,0,0,0,0,0,0,true,,Daniel Graves,Daniel Graves,aofjfn7hxazjccrimv8xil1ih,true,false
10387904,56,22/23,2022-12-03T15:00:00+00:00,montrose,alloa-athletic,0,0,0,0,0,0,0,0,0,0,0,0,true,,Grant Irvine,Grant Irvine,jpxnj3ldprjwce3a2be0yqxh,true,false
10387927,56,22/23,2022-12-03T15:00:00+00:00,dunfermline-athletic,queen-of-the-south,1,1,1,1,0,0,0,0,0,0,0,0,true,,Colin Steven,Colin Steven,byb55tj0n1soxr5kb1eyi3qvp,true,false
10387938,56,22/23,2022-12-03T15:00:00+00:00,clyde-fc,edinburgh-city-fc,0,2,0,3,0,0,0,0,0,0,0,0,false,component_total_mismatch,Matthew McDermid,Matthew McDermid,ef201gyzs03xy93ixiul2ums5,true,false
