fold,site,mean,sd,q05,q50,q95,p_positive,prior_mean,prior_sd,prior_p_positive,contraction,p_below_0p02,prior_p_below_0p02
9,rest_diff.w,-0.001977459156240058,0.01294229319223059,-0.023521280171678965,-0.002044145700046043,0.019603997599864403,0.4375,0.02,0.02,0.841344746068543,0.3528853403884705,NaN,NaN
9,ha.γ_base,0.13232239823594874,0.03734740345602805,0.07052943498891645,0.13250783709102204,0.19193867147926302,0.99975,0.15,0.05,0.9986501019683699,0.253051930879439,NaN,NaN
9,ha.σ_γ,0.03353058326521582,0.025134439890669436,0.0026118946575129703,0.028668340292483212,0.08173920355763184,1.0,0.03989422804014327,0.030140513749454357,1.0,0.16609119208777745,0.36375,0.31084348322064836
10,turf_asym.w,0.05969707376480633,0.043899200169941414,-0.014720825165201262,0.05930570352148202,0.1323841027900455,0.9105,0.05,0.05,0.841344746068543,0.1220159966011718,NaN,NaN
10,turf_gen.w,-0.01658547670848102,0.04041583469778898,-0.08338757135511415,-0.01703603120088997,0.05013365395657087,0.347,0.0,0.05,0.5,0.19168330604422046,NaN,NaN
10,turf_pace.w,0.012200920365006465,0.03797345036426446,-0.049022350091255454,0.012377581956614161,0.07287592404752322,0.62325,0.0,0.05,0.5,0.2405309927147109,NaN,NaN
10,midweek.w,0.04965028234096144,0.048015626618258415,-0.030599017912863062,0.049321716846930416,0.12729855240568858,0.8505,0.05,0.05,0.841344746068543,0.039687467634831775,NaN,NaN
10,rest_diff.w,-0.0012795834721907832,0.012933518119254223,-0.022486538184199416,-0.001120715328250095,0.01988093417980901,0.466,0.02,0.02,0.841344746068543,0.3533240940372889,NaN,NaN
10,ha.γ_base,0.13292952900548458,0.035894490005292844,0.07466824667221614,0.13292634593201696,0.19031916949855693,0.9995,0.15,0.05,0.9986501019683699,0.2821101998941432,NaN,NaN
10,ha.σ_γ,0.03200133786964868,0.024147959129328423,0.0025016234816625064,0.026803365752036987,0.07708161624811004,1.0,0.03989422804014327,0.030140513749454357,1.0,0.19882058646841805,0.3895,0.31084348322064836
11,turf_asym.w,0.0647670496181272,0.041982957138054264,-0.005443213693927224,0.06463572888962929,0.13308079887435662,0.939,0.05,0.05,0.841344746068543,0.16034085723891478,NaN,NaN
11,turf_gen.w,-0.019268415197466596,0.04015276712411896,-0.08580068688529387,-0.019096608615821097,0.04631112134745469,0.31375,0.0,0.05,0.5,0.1969446575176209,NaN,NaN
11,turf_pace.w,0.01766719112427973,0.03682452123004388,-0.0419629287977197,0.017432996619235044,0.07968093153981637,0.67925,0.0,0.05,0.5,0.26350957539912245,NaN,NaN
11,midweek.w,0.04068401130507356,0.045658428859325306,-0.03417224970917395,0.040403470799267635,0.11506572863763584,0.81575,0.05,0.05,0.841344746068543,0.08683142281349387,NaN,NaN
11,rest_diff.w,-0.0013985846842290205,0.011615966948181402,-0.02036602417374257,-0.0017270702484956995,0.018203924711795525,0.44325,0.02,0.02,0.841344746068543,0.4192016525909299,NaN,NaN
11,ha.γ_base,0.1214889934251615,0.03535616370547264,0.06211964959518622,0.12196317980965135,0.1793443716353408,0.99975,0.15,0.05,0.9986501019683699,0.29287672589054725,NaN,NaN
11,ha.σ_γ,0.03493307917767802,0.026070008882214845,0.0028104961363740674,0.029600839148314316,0.08571787139486767,1.0,0.03989422804014327,0.030140513749454357,1.0,0.13505094508593773,0.35025,0.31084348322064836
12,turf_asym.w,0.05322894917112602,0.04249052585232586,-0.016039284284129145,0.05348588093693835,0.12434511986757095,0.894,0.05,0.05,0.841344746068543,0.1501894829534829,NaN,NaN
12,turf_gen.w,-0.014300452963980905,0.03964533165318009,-0.07853999296994753,-0.014800007664946576,0.05209749307982849,0.35225,0.0,0.05,0.5,0.20709336693639824,NaN,NaN
12,turf_pace.w,0.011493840045454857,0.03677183925005163,-0.049370364739064906,0.01109800312166668,0.07209043621170741,0.622,0.0,0.05,0.5,0.2645632149989674,NaN,NaN
12,midweek.w,0.04665168975102128,0.045556196727359444,-0.028121745004122914,0.04649366006120831,0.12366396492002225,0.8495,0.05,0.05,0.841344746068543,0.08887606545281113,NaN,NaN
12,rest_diff.w,-0.001896102651631628,0.01121593124831186,-0.02059017530737246,-0.0020226148251258833,0.016576069732049396,0.429,0.02,0.02,0.841344746068543,0.43920343758440694,NaN,NaN
12,ha.γ_base,0.13256536921501919,0.03587303767480469,0.07407965197666129,0.1330214814531006,0.1923750355770179,1.0,0.15,0.05,0.9986501019683699,0.28253924650390627,NaN,NaN
12,ha.σ_γ,0.03486066365497258,0.02555700736720428,0.002633377372489325,0.030078569677333022,0.0819443498975571,1.0,0.03989422804014327,0.030140513749454357,1.0,0.15207127590295477,0.34225,0.31084348322064836
13,turf_asym.w,0.05807528168754825,0.043673480506349366,-0.015050838408940342,0.0578392168766663,0.130823354470476,0.907,0.05,0.05,0.841344746068543,0.12653038987301268,NaN,NaN
13,turf_gen.w,-0.013912863600256923,0.04065583018250146,-0.08023626965998328,-0.013896573635898654,0.05327560744834507,0.365,0.0,0.05,0.5,0.18688339634997075,NaN,NaN
13,turf_pace.w,0.00462577995599207,0.03762711584927375,-0.05605349917339497,0.004925049706009972,0.06650544896025948,0.55375,0.0,0.05,0.5,0.24745768301452498,NaN,NaN
13,midweek.w,0.04605396880305413,0.04643226105610181,-0.03158556493610123,0.04588704668000343,0.12112540209190101,0.8455,0.05,0.05,0.841344746068543,0.07135477887796382,NaN,NaN
13,rest_diff.w,-0.003540965252431859,0.010640527339340476,-0.020661651465657817,-0.0034912325119289328,0.013989556739326543,0.36375,0.02,0.02,0.841344746068543,0.46797363303297623,NaN,NaN
13,ha.γ_base,0.13808134884303563,0.03534540405358343,0.07960959270315418,0.13847105115339847,0.19636262137035557,1.0,0.15,0.05,0.9986501019683699,0.2930919189283314,NaN,NaN
13,ha.σ_γ,0.03226829673517394,0.024111447752506055,0.0027228684093229634,0.027365059790292745,0.07899472760014906,1.0,0.03989422804014327,0.030140513749454357,1.0,0.2000319585480671,0.3735,0.31084348322064836
