match_id,post_index,event_type,zone,body,ctx,pen,parsed,side_home,xg
11395325,23,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395325,66,attempt_blocked,difficult_angle,right_foot,open_play,false,true,0,0.10688362824834031
11395325,67,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395325,77,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395326,33,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395326,76,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395327,13,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395327,37,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395327,38,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395327,40,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395327,63,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395328,2,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395328,57,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395328,58,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395329,14,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395329,26,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395329,49,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395331,5,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395331,38,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395331,40,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395331,47,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395332,31,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395332,41,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395332,45,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395332,68,attempt_blocked,six_yard_side,right_foot,open_play,false,true,0,0.2174015092682954
11395332,81,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395333,64,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395333,70,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395334,21,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395334,31,attempt_blocked,six_yard_centre,right_foot,open_play,false,true,0,0.5296941515943174
11395335,74,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395336,17,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395336,70,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395338,13,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395338,49,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395338,86,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395339,9,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395340,10,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395340,24,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395340,66,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395341,27,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395341,39,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395341,45,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395342,16,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395342,60,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395343,19,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395343,23,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395343,53,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395343,55,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395344,48,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395344,60,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395344,78,attempt_blocked,very_long_range,right_foot,open_play,false,true,1,0.04004939194915202
11395344,79,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395345,10,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395345,36,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395345,62,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395345,67,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395345,76,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395345,93,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395346,33,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395346,60,attempt_blocked,six_yard_side,right_foot,open_play,false,true,0,0.2174015092682954
11395347,18,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395347,44,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395348,26,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395350,14,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395350,20,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395350,32,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395350,41,attempt_blocked,box_side,left_foot,open_play,false,true,0,0.07560495660099256
11395350,60,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395350,61,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395350,86,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395351,45,attempt_blocked,long_range,right_foot,open_play,false,true,1,0.0813840610647885
11395352,9,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395352,16,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395352,17,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395352,23,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395352,39,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395352,46,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395352,72,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395352,73,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395352,75,attempt_blocked,box_centre,header,open_play,false,true,0,0.07587844621900272
11395352,80,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395353,7,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395353,21,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395353,27,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395353,70,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395354,4,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395354,55,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395354,66,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395354,80,attempt_blocked,box_centre,header,open_play,false,true,0,0.07587844621900272
11395355,2,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395355,10,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395355,24,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395355,86,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395355,90,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395356,17,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395356,76,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395356,81,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395358,15,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395358,20,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395358,39,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395358,46,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395358,56,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395359,29,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395360,15,attempt_blocked,six_yard_side,right_foot,open_play,false,true,1,0.2174015092682954
11395360,52,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395360,65,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395360,100,attempt_blocked,box_side,left_foot,open_play,false,true,0,0.07560495660099256
11395362,18,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395362,62,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395362,76,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395363,12,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395363,14,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395363,39,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395363,48,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395363,51,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395363,52,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395364,2,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395364,18,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395364,78,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395364,84,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395364,86,attempt_blocked,six_yard_centre,right_foot,open_play,false,true,1,0.5296941515943174
11395365,11,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395366,37,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395366,65,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395368,47,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395370,4,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395371,4,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395371,74,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395371,82,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395372,25,attempt_blocked,six_yard_side,header,open_play,false,true,1,0.1314981612401566
11395372,35,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395373,9,attempt_blocked,difficult_angle,right_foot,open_play,false,true,0,0.10688362824834031
11395373,34,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395373,47,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395373,63,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395373,77,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395374,23,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395374,46,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395375,53,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395375,76,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395375,84,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395376,27,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395376,30,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395376,33,attempt_blocked,six_yard_side,header,open_play,false,true,1,0.1314981612401566
11395377,15,attempt_blocked,box_side,left_foot,open_play,false,true,0,0.07560495660099256
11395377,25,attempt_blocked,very_long_range,right_foot,open_play,false,true,0,0.04004939194915202
11395377,57,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395377,65,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395377,89,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395378,10,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395378,12,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395378,20,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395378,34,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395378,43,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395379,39,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395379,42,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395379,86,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395380,67,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395384,13,attempt_blocked,box_centre,left_foot,open_play,false,true,0,0.1763945779963611
11395384,76,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395386,2,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395386,31,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395386,48,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395386,80,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395387,2,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395387,35,attempt_blocked,difficult_angle,right_foot,open_play,false,true,1,0.10688362824834031
11395387,84,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395388,57,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395390,25,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395390,31,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395390,49,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395390,50,attempt_blocked,difficult_angle,right_foot,open_play,false,true,0,0.10688362824834031
11395390,63,attempt_blocked,box_side,left_foot,open_play,false,true,1,0.07560495660099256
11395390,76,attempt_blocked,box_centre,header,open_play,false,true,0,0.07587844621900272
11395390,84,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395392,13,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395392,16,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395392,22,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395392,25,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395392,41,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395392,60,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395393,16,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395393,39,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395393,50,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395393,63,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395393,75,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395394,5,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395394,26,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395394,69,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395395,56,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395395,74,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395396,7,attempt_blocked,box_side,left_foot,open_play,false,true,1,0.07560495660099256
11395396,64,attempt_blocked,long_range,right_foot,open_play,false,true,0,0.0813840610647885
11395396,112,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395397,21,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395397,55,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395399,4,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395399,31,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395401,18,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395401,81,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395402,12,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395403,18,attempt_blocked,six_yard_side,header,open_play,false,true,0,0.1314981612401566
11395403,35,attempt_blocked,difficult_angle,left_foot,open_play,false,true,0,0.10976667317701176
11395403,39,attempt_blocked,six_yard_side,right_foot,open_play,false,true,0,0.2174015092682954
11395403,60,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395404,13,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395404,107,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395404,111,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395405,2,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395405,9,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395405,10,attempt_blocked,very_long_range,right_foot,open_play,false,true,1,0.04004939194915202
11395405,42,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395406,8,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395407,70,attempt_blocked,six_yard_side,header,open_play,false,true,0,0.1314981612401566
11395408,19,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395408,21,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395408,23,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395409,14,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395409,32,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395409,35,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395409,38,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395411,42,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395411,71,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395411,76,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395412,9,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395412,22,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395412,33,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395412,48,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395412,62,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395413,58,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395414,80,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395415,6,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395415,41,attempt_blocked,very_long_range,right_foot,open_play,false,true,0,0.04004939194915202
11395415,44,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395415,106,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395418,13,attempt_blocked,six_yard_centre,right_foot,open_play,false,true,1,0.5296941515943174
11395418,16,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395418,19,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395418,20,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395418,23,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395418,36,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395418,80,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395419,2,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395419,32,attempt_blocked,box_side,right_foot,open_play,false,true,0,0.08670259930296692
11395419,59,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395420,25,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395420,26,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395422,37,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395422,51,attempt_blocked,long_range,right_foot,open_play,false,true,0,0.0813840610647885
11395422,53,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395422,68,attempt_blocked,box_side,left_foot,open_play,false,true,0,0.07560495660099256
11395424,17,attempt_blocked,box_centre,header,open_play,false,true,1,0.07587844621900272
11395424,49,attempt_blocked,box_side,right_foot,open_play,false,true,1,0.08670259930296692
11395424,51,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395425,48,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395425,68,attempt_blocked,box_centre,left_foot,open_play,false,true,1,0.1763945779963611
11395426,2,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395426,18,attempt_blocked,six_yard_side,left_foot,open_play,false,true,0,0.26264390593098175
11395426,29,attempt_blocked,box_side,left_foot,open_play,false,true,0,0.07560495660099256
11395426,31,attempt_blocked,outside_box,left_foot,open_play,false,true,0,0.0450074094592394
11395426,78,attempt_blocked,outside_box,left_foot,open_play,false,true,1,0.0450074094592394
11395427,26,attempt_blocked,outside_box,right_foot,open_play,false,true,1,0.040736353432870714
11395427,35,attempt_blocked,box_centre,right_foot,open_play,false,true,1,0.1725900564041895
11395427,58,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395428,20,attempt_blocked,difficult_angle,right_foot,open_play,false,true,0,0.10688362824834031
11395428,26,attempt_blocked,difficult_angle,left_foot,open_play,false,true,0,0.10976667317701176
11395429,2,attempt_blocked,outside_box,right_foot,open_play,false,true,0,0.040736353432870714
11395429,26,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
11395429,30,attempt_blocked,box_centre,right_foot,open_play,false,true,0,0.1725900564041895
