t_s,rss_bytes
0.0,2202710016
2.0,2277916672
4.0,2277916672
6.0,2360569856
8.0,2360160256
10.0,2360160256
12.0,2359390208
14.0,2399645696
16.0,2399645696
18.0,2399657984
20.0,2447003648
22.0,2445676544
24.0,2460442624
