model,config,reps,pass_strict,pass_production,wall_s_median,wall_s_max,core_s_median,max_rhat_worst,min_ess_bulk_median,min_ess_bulk_worst,min_ess_tail_median,min_ess_tail_worst,ess_per_wall_s_median,ess_per_wall_s_min,ess_per_wall_s_max,ess_per_core_s_median,divergences,transitions,depth_capped,max_tree_depth,mean_tree_depth,mean_leapfrog,min_bfmi,mean_concurrency,core_s_vs_A,ess_per_wall_vs_A
m00_recombined_control,B,4,3,3,24.512420058250427,25.129040002822876,95.15474665164948,1.0140279566273698,926.1307193966479,840.8596678691256,948.2647795512416,788.5368112194357,37.49262542902815,31.379503997401223,41.48488849315881,9.849728194878704,1,8000,0,7,4.672124999999999,28.3515,0.7650319387606109,15.523803623819305,NaN,NaN
