flat_raw_p_over25,flat_raw_p_away,raw_delta_p_home,ctx_raw_p_draw,score,flat_optB_p_draw,turf_home,optB_delta_p_home,home,ctx_raw_p_home,rest_diff,ctx_optB_p_home,flat_raw_p_draw,ctx_raw_p_over25,raw_delta_p_away,away,flat_optB_p_away,match_id,ctx_optB_p_draw,ctx_optB_p_away,turf_away,ctx_raw_p_away,flat_raw_p_home,flat_optB_p_home
0.5089533967401297,0.32468776579748765,-0.005605992380366687,0.2570226191925385,1-1,0.2564529100834017,1.0,-0.0014431114130533662,queen-of-the-south,0.4140390221055355,0.0,0.39945714647509717,0.25566713973929617,0.5040135805981149,0.004250514696735375,east-fife,0.34264677767640306,16362440,0.2567878320428554,0.3437549684274544,1.0,0.328938280494223,0.4196450144859022,0.40090025788815054
0.5212815589954395,0.32500926745655834,0.010586531678925704,0.24971573708122477,3-1,0.23568772187719808,1.0,0.010068893979595317,east-kilbride,0.43285700196261095,0.0,0.503684327331809,0.2527201593259305,0.531333791574155,-0.007582153750307574,peterhead,0.2706964822847555,16362438,0.23239503219084895,0.26392017010457397,0.0,0.31742711370625076,0.42227047028368525,0.4936154333522137
0.5141811159896963,0.3274547650593731,3.531694436109678e-5,0.25547825265818724,2-1,0.2507271614736156,1.0,-2.4629487267335826e-5,montrose,0.4180823533749826,0.0,0.46524700722736634,0.2544981116798708,0.5093718117814159,-0.0010154562365309872,cove-rangers,0.2840010889123711,16362439,0.25107183211271605,0.28368104978023734,1.0,0.3264393088228421,0.4180470364306215,0.4652716367146337
0.5090766138437142,0.34073027397414357,-0.005479188494575127,0.258390810037244,1-0,0.25963209928973013,1.0,-0.0013996728026153815,airdrieonians,0.3974574332711106,0.0,0.4147609374831726,0.2563330293722041,0.5010733854437958,0.003421416802717403,alloa-athletic,0.32420724292486697,16362437,0.2601887904465856,0.3250502265211061,1.0,0.344151690776861,0.40293662176568573,0.416160610285788
0.5206926180187927,0.33575582086620087,0.0063546706607901515,0.2521962234295382,7-3,0.24158092724819064,1.0,0.004284848227681326,edinburgh-city-fc,0.41700727261388115,0.0,0.498754267714147,0.2535914870172096,0.5252486381969189,-0.00495942711251296,stirling-albion,0.26394941792831017,16362612,0.2402369734810606,0.2610084962645999,0.0,0.3307963937536879,0.410652601953091,0.49446941948646567
0.508922194346329,0.3190829500838719,-0.004601275407447369,0.2569654513734464,4-1,0.238560606709707,1.0,-0.004650749348946381,clyde-fc,0.42110982208712655,0.0,0.4734123610250399,0.2552058655555878,0.5021028565327929,0.002841696460055665,kelty-hearts-fc,0.2833760064175073,16362618,0.24009678526856834,0.2864906053383545,1.0,0.32192464654392755,0.4257110974945739,0.4780631103739863
0.48961089349788395,0.31042751780969197,-0.0060490430569895,0.2617685183641839,5-1,0.24160719676435435,1.0,-0.00708287344081493,the-spartans-fc,0.4243690247352997,0.0,0.5052902037524993,0.2591543441859827,0.48003443855665784,0.0034348798622037546,forfar-athletic,0.24601947870196064,16362609,0.24445106234807276,0.2502585273890336,1.0,0.3138623976718957,0.4304180677922892,0.5123730771933143
0.5205624849864375,0.3187499672566465,0.011053143911940844,0.2493568198142653,2-0,0.24536284778891648,1.0,0.0028126977327815883,annan-athletic,0.4398055795014882,0.0,0.398936359949186,0.25249749156025436,0.5307589027577936,-0.007912527486718168,elgin-city,0.3585133708002188,16362605,0.2448211726409035,0.35624234175775393,0.0,0.31083743976992834,0.42875243558954734,0.39612366221640444
0.5210167115800469,0.31630421216359084,-0.0028543988443267,0.25210706299442387,3-1,0.23686157723739945,0.0,-0.0008988294937447572,stranraer,0.4286541906399423,0.0,0.5031414100688661,0.25218708659266836,0.5223379784919028,0.002934419970776425,dumbarton,0.2590978508432573,16362607,0.2369439259780536,0.2599143320649375,1.0,0.31923863213436726,0.431508589484269,0.5040402395626109
