opp,N,senior_win_pct,draw_pct,senior_loss_pct,mean_gd_senior,se,share_senior_home
T2,22,59.09090909090909,27.27272727272727,13.636363636363635,0.8181818181818182,0.3198779775222712,0.45454545454545453
T3,9,66.66666666666666,11.11111111111111,22.22222222222222,0.7777777777777778,0.6186404847588913,0.6666666666666666
T4,11,18.181818181818183,36.36363636363637,45.45454545454545,-0.5454545454545454,0.4741238112874654,0.5454545454545454
T5,7,0.0,28.57142857142857,71.42857142857143,-1.2857142857142858,0.4738035414793428,0.8571428571428571
