opp,N,senior_win_pct,draw_pct,senior_loss_pct,mean_gd_senior,se,share_senior_home
T2,17,94.11764705882352,5.88235294117647,0.0,1.7058823529411764,0.23894230601870473,0.47058823529411764
T3,69,68.11594202898551,8.695652173913043,23.18840579710145,1.2028985507246377,0.25250637069181453,0.8405797101449275
T4,84,60.71428571428571,9.523809523809524,29.761904761904763,0.6785714285714286,0.2591751303990397,0.75
T5,63,34.92063492063492,22.22222222222222,42.857142857142854,-0.2857142857142857,0.31225897734771435,0.6031746031746031
