is_cup,home_tier,N,home_pct,draw_pct,away_pct,mean_gd,se_gd,total_goals,n_shots,d_shots,d_sot,n_pxg,d_pxg,n_mkt,mkt_home_pct,mkt_away_pct
false,1,1032,45.445736434108525,24.12790697674419,30.426356589147286,0.3633720930232558,0.05841550324080367,2.74515503875969,1003,2.225324027916251,0.8903290129611167,607,0.37337552316524253,1028,43.66931177892347,32.21723667241807
false,2,925,40.10810810810811,29.2972972972973,30.594594594594593,0.21297297297297296,0.058680195149852385,2.5416216216216214,855,1.3707602339181286,0.5087719298245614,545,0.26299609141864516,924,41.56591956582887,31.77159566829662
false,3,933,41.58628081457664,25.723472668810288,32.69024651661307,0.1789924973204716,0.06336258397469528,2.837084673097535,907,1.0529217199558987,0.38037486218302097,553,0.13419279999586875,932,41.99849988705472,33.159754797140636
false,4,933,43.08681672025724,25.509110396570208,31.404072883172564,0.23258306538049303,0.059015640420145656,2.712754555198285,905,0.9281767955801105,0.4662983425414365,553,0.1515285422473594,933,41.570208942576734,32.399771721317386
true,1,64,50.0,17.1875,32.8125,0.28125,0.24546355360988656,2.71875,63,2.7777777777777777,0.9206349206349206,41,0.856395809478271,59,41.61647037497539,34.69163207012922
true,2,28,42.857142857142854,28.57142857142857,28.57142857142857,0.2857142857142857,0.29928107357086986,2.357142857142857,26,2.3846153846153846,0.9230769230769231,13,0.6067434084596928,27,42.11267539034563,31.446380408264595
true,3,17,41.17647058823529,17.647058823529413,41.17647058823529,0.23529411764705882,0.46596998581631943,2.235294117647059,17,1.5294117647058822,0.4117647058823529,10,0.15129211961271635,17,42.14603096994485,32.7577294671902
true,4,9,44.44444444444444,44.44444444444444,11.11111111111111,0.4444444444444444,0.2939723678960656,3.111111111111111,9,2.6666666666666665,0.8888888888888888,7,-0.07834933575844774,8,41.85555285118295,33.22497361643377
true,5,232,43.103448275862064,14.655172413793101,42.241379310344826,0.21120689655172414,0.1862296925749751,3.6422413793103448,70,0.6857142857142857,0.2714285714285714,11,0.12757709243661886,88,42.46859747418768,37.677024486097736
