tier_delta,N,home_pct,draw_pct,away_pct,mean_gd,se_gd,total_goals
-4,10,10.0,0.0,90.0,-2.8,0.5333333333333333,3.6
-3,78,20.51282051282051,11.538461538461538,67.94871794871796,-1.5897435897435896,0.25641025641025633,3.3076923076923075
-2,195,13.846153846153847,17.435897435897434,68.71794871794872,-1.5692307692307692,0.14172154256927666,3.4564102564102566
-1,448,25.223214285714285,22.544642857142858,52.23214285714286,-0.6339285714285714,0.09164644356536786,2.96875
0,14228,42.725611470340176,23.896542029800393,33.37784649985943,0.23439696373348326,0.015882131050183754,2.7986364914253583
1,468,62.60683760683761,18.58974358974359,18.803418803418804,1.314102564102564,0.1027368247230749,3.301282051282051
2,182,75.82417582417582,15.384615384615385,8.791208791208792,1.8186813186813187,0.14957658690214595,3.489010989010989
3,69,91.30434782608695,7.246376811594203,1.4492753623188406,2.927536231884058,0.2108712497332693,3.8260869565217392
4,16,93.75,6.25,0.0,3.0625,0.3590351654086268,3.5625
