match_id,match_date,season,home_team,away_team,delta_mkt,delta_goal,delta_lineup,delta_prod_wealth,delta_wealth_logsum,log_dist_z,p_home_mkt,p_away_mkt,sup_model_m05,sup_model,pxg_form_sup,pxg_form_ok,goal_form_sup,delta_rest,delta_ppg,p_fav,n_targets,has_1x2,well_identified,gap
12476635,2024-08-10,24/25,peterhead,forfar-athletic,0.3531470814295874,0.22531916085708745,-0.1755619790977961,0.6936996512303004,0.43655569517819615,0.4436257634338028,0.45800790644233835,0.26270335620261337,0.37468511170089963,0.27702137634557916,0.2633055585012505,1.0,0.2488031233563195,0.0,0.5,0.45800790644233835,3,true,false,0.12782792057249995
12476636,2024-08-10,24/25,clyde-fc,stranraer,0.5124238204563751,0.137638369504461,-0.00898455994895056,0.6089901704086405,0.3751820355372839,0.42779773386215336,0.5368664335228845,0.2227936429224027,0.147394818430414,0.048214344734445296,-0.22354926918476936,1.0,0.053189438411937795,0.0,0.0,0.5368664335228845,23,true,true,0.3747854509519141
12476794,2024-08-10,24/25,queen-of-the-south,cove-rangers,0.43257668910285807,0.17432618999626606,0.3943585459289141,-0.48169586636920414,-0.3121216018056199,1.27323337040701,0.491772785226495,0.24496433485025887,0.2855212299350699,0.25692143845884063,-0.035506012497675155,1.0,0.06791103251247632,0.0,0.25,0.491772785226495,3,true,false,0.25825049910659204
12476797,2024-08-10,24/25,kelty-hearts-fc,stenhousemuir,0.15903479010639449,-0.07447233924626973,-0.8179139200980214,0.1283704040664837,0.12117209317085731,-1.0617698747887927,0.41382105471987285,0.31012993094641916,-0.014026603353394057,-0.08645509078007654,-0.222458661230458,1.0,-0.586905749821605,0.0,-0.5,0.41382105471987285,7,true,true,0.2335071293526642
12476798,2024-08-10,24/25,dumbarton,alloa-athletic,-0.0749546342204741,0.003974541292757184,0.22587481303947526,0.05199750908495915,-0.005245913669769564,-0.4415568129252775,0.3428428824951162,0.39234325318745467,0.1897572058628311,0.20229087232099247,0.37324941216991125,1.0,-0.06845047792556214,0.0,0.0,0.39234325318745467,5,true,true,-0.07892917551323128
12476799,2024-08-10,24/25,arbroath,montrose,0.1605008290624545,0.08384813359107061,0.5098219767558203,-0.13159234161063083,-0.11944003686401317,-1.5085580773902596,0.42529839484154214,0.32377555220194815,0.14499212165534417,0.18365597343828974,0.0,0.0,0.0,0.0,-0.25,0.42529839484154214,3,true,false,0.07665269547138388
12476800,2024-08-10,24/25,annan-athletic,inverness-caledonian-thistle,0.05264663576098744,0.0979513246033454,-0.18158093779299528,-0.5100557812244748,-0.4985088587512365,1.4378177927297988,0.3854511692190239,0.35309018042421175,0.039218933028031325,-0.08957314969477252,0.0,0.0,0.0,0.0,0.5,0.3854511692190239,3,true,false,-0.04530468884235796
12476623,2024-08-17,24/25,peterhead,stranraer,0.5803074677493537,0.3685548810705892,-0.026096680077576095,0.36108846621695534,0.10856995589375273,1.6765670108399475,0.5466639209950185,0.1974839279256179,0.39933252007208525,0.2802471071216349,0.36769957069260073,1.0,0.4111534808857644,0.0,0.9999999999999998,0.5466639209950185,5,true,true,0.2117525866787645
12476629,2024-08-17,24/25,east-fife,forfar-athletic,0.5423329545120356,0.28962291349153035,0.029901812160661467,0.6608181159650854,0.28272796061452254,-0.44698358866494686,0.5171951684601374,0.21881125402520157,0.1303622344548126,0.20853643836276517,-0.16879927301267306,1.0,0.15148822521097705,0.0,0.40000000000000013,0.5171951684601374,3,true,false,0.2527100410205052
12476631,2024-08-17,24/25,edinburgh-city-fc,bonnyrigg-rose,0.5334542101639115,-0.046733047790798274,-0.14874126984255162,-0.23171941416832986,-0.028146097196898978,-2.2436230880165824,NaN,NaN,-0.40414520641015417,-0.1889523657126422,-1.1709067142868996,1.0,-1.1161595580361865,0.0,0.0,NaN,6,false,false,0.5801872579547097
12476634,2024-08-17,24/25,clyde-fc,stirling-albion,0.6358860704713607,-0.19804995241248768,0.10882959315306698,0.7128685997499922,0.47026510133508026,-0.7905699668193942,0.5618511846533496,0.18679354219576588,0.1823905966433276,0.2289778319310528,-0.26641109068939306,1.0,0.066111796446372,0.0,0.19999999999999973,0.5618511846533496,7,true,true,0.8339360228838484
12476790,2024-08-17,24/25,alloa-athletic,stenhousemuir,0.3692432290624087,0.2781421607218755,-0.630273862002256,0.20119133845327397,0.19758689069000646,-2.1620857760029994,0.49252296618726393,0.25489345623156623,0.1269852509062865,-0.03338142794364843,-0.3100851613136817,1.0,0.11314500254090509,0.0,-0.20000000000000018,0.49252296618726393,7,true,true,0.09110106834053322
12476792,2024-08-17,24/25,queen-of-the-south,annan-athletic,0.015245240763534229,0.21246634523312366,0.27826942393588716,0.009745864202786336,0.08593227901073952,-1.2275463031124874,0.3628166288765004,0.3529889892130965,0.08339472085988815,0.25657598343469606,0.0014940443638762346,1.0,-0.12321937429397001,0.0,-0.3999999999999999,0.3628166288765004,7,true,true,-0.19722110446958943
12476795,2024-08-17,24/25,cove-rangers,dumbarton,0.049150003458053426,0.11574015790163437,-0.42773685827845154,-0.08369636383742396,0.09105522628021134,1.0418468505745637,0.38529401255254403,0.35273395515373757,-0.20038585909170223,-0.12487775285084701,-0.1647777861112809,1.0,-0.32744789149215103,0.0,-0.3999999999999999,0.38529401255254403,7,true,true,-0.06659015444358095
12476796,2024-08-17,24/25,arbroath,kelty-hearts-fc,0.3458330770265645,0.2329983335341599,0.303673232997431,-0.13179761077915586,-0.20107718300890376,-0.15899683855069824,0.4773154380681363,0.2616190164063841,0.2761452768544464,0.25106796271897064,0.38172975687894617,1.0,0.11200331765718041,0.0,-0.5999999999999999,0.4773154380681363,7,true,true,0.1128347434924046
12476621,2024-08-24,24/25,stranraer,elgin-city,0.08886922447494178,0.2304325286134529,0.07619604887696413,-0.13872802975806664,-0.021410273677640035,1.5800565149165722,0.39945971312484546,0.3419805299077546,0.0958984767000861,0.14986803747514021,-0.1319234260767097,1.0,0.06842352381633754,-7.0,-1.1703333333333332,0.39945971312484546,7,true,true,-0.14156330413851112
12476622,2024-08-24,24/25,stirling-albion,east-fife,-0.07483254035860554,0.2802245988120083,-0.04756386032509942,-0.5524803267932636,-0.3735814297029414,-0.34276492038771694,0.33962855207294057,0.3867275218659472,0.11779941473261064,0.015912482098572735,0.15297599470930678,1.0,-0.14287266274820576,0.0,0.0,0.3867275218659472,7,true,true,-0.3550571391706138
12476625,2024-08-24,24/25,bonnyrigg-rose,clyde-fc,-0.2297117935655715,0.2888947775232932,0.16185164601911234,-0.39117032141963826,-0.43146388309187067,-0.29903827382407805,0.29238372177994904,0.4400817224813419,0.1971795810767211,0.18748738327601003,0.2736934961509796,1.0,0.1065992823270363,0.0,-0.4999999999999999,0.4400817224813419,5,true,true,-0.5186065710888647
12476627,2024-08-24,24/25,forfar-athletic,edinburgh-city-fc,0.8529182384463327,0.3328839739470123,0.034837263921127556,-0.3798924080779251,-0.14273285835593263,0.011757076537553892,0.6522195185418882,0.14452925604114084,0.5470248913859002,0.33667050580557495,0.9235107593801415,1.0,0.9722494770059362,0.0,0.0,0.6522195185418882,24,true,true,0.5200342644993204
12476786,2024-08-24,24/25,stenhousemuir,cove-rangers,0.08012511764615449,0.23339965959650238,0.8676535393350809,-0.15107508323443497,-0.2870750921600056,0.7952378118225771,0.3921679060895824,0.3401762778050838,0.41012676747940346,0.47891674677709206,0.10449445014211833,1.0,0.23006704593929017,0.0,0.33333333333333337,0.3921679060895824,7,true,true,-0.1532745419503479
12476787,2024-08-24,24/25,annan-athletic,alloa-athletic,0.017572857441740752,-0.03436491155020922,-0.040353716548367835,-0.6739411313944075,-0.37480338183310025,0.5574817955277522,0.37828228483186593,0.36624285015142594,0.018797612081791527,-0.035973735756510875,0.0865355728439221,1.0,-0.23532586762495966,0.0,0.16666666666666652,0.37828228483186593,7,true,true,0.051937768991949976
12476788,2024-08-24,24/25,kelty-hearts-fc,inverness-caledonian-thistle,0.16972429425461033,0.06480360081269697,-0.3335869594183001,-0.107887388332081,-0.12688804293783207,0.7923871746886804,0.42644833929780734,0.3171150028026314,0.06069035745632403,0.009098767444247756,-0.28664041287567543,1.0,-0.01546154809035638,0.0,0.8333333333333333,0.42644833929780734,7,true,true,0.10492069344191336
12476791,2024-08-24,24/25,dumbarton,arbroath,0.38295725219007015,0.22910742588869482,0.17527247164177245,0.5764690683947808,0.4427539867983601,0.6442074824669797,0.4900707483001491,0.25904295226151,0.24025538631451163,0.2382304865297932,0.06277035826621202,1.0,0.8133235006482412,0.0,0.33333333333333337,0.4900707483001491,3,true,false,0.15384982630137534
12476617,2024-08-31,24/25,forfar-athletic,elgin-city,-0.07280755796690302,0.27060251302077837,0.04690040965710436,-0.34462138846628854,-0.2756918717804524,0.42396217074184417,0.34137297735702243,0.38633278418681033,0.05792493335063486,0.0663169238744603,-0.06389487346898437,1.0,0.04164791282417024,0.0,-1.1216666666666666,0.38633278418681033,5,true,true,-0.3434100709876814
12476619,2024-08-31,24/25,east-fife,clyde-fc,0.18692374641723877,0.467630621173623,-0.0062041041582331855,-0.18622693892250375,-0.18423956265645813,0.021277881959216663,0.4158388047807758,0.2994299611311696,0.1828298797151765,0.20219622947602184,0.07077472569639565,1.0,0.40938367611839266,0.0,0.7142857142857142,0.4158388047807758,5,true,true,-0.28070687475638423
12476620,2024-08-31,24/25,edinburgh-city-fc,peterhead,-0.7793114629855417,-0.06747806585897048,0.17055418576580145,-0.3458565530366382,-0.24715907628926104,0.9995847222562612,0.16007657161022262,0.624357996140038,-0.45707882742317124,-0.21843259508194593,-1.1869484385310312,1.0,-1.1775515820632754,0.0,-0.857142857142857,0.624357996140038,7,true,true,-0.7118333971265711
12476626,2024-08-31,24/25,bonnyrigg-rose,stranraer,0.3433443300367881,0.303067438614714,0.19114629760630447,0.2426980068017084,0.06472019068117163,0.805045635667626,0.47489320941656327,0.26255339529171834,0.2926578939700547,0.220154508742488,0.2641839531321959,1.0,0.22086532538665637,0.0,0.2857142857142857,0.47489320941656327,5,true,true,0.04027689142207408
12476779,2024-08-31,24/25,stenhousemuir,annan-athletic,0.10178090404863588,0.22894312427263824,0.6822952997896046,0.3508376978089416,0.16595142714709787,0.47883842260317305,0.39414875450950193,0.3341128515047434,0.21430366963540334,0.4139141284582919,0.19104726439503827,1.0,0.1246845063472708,0.0,0.0,0.39414875450950193,3,true,false,-0.12716222022400236
12476781,2024-08-31,24/25,cove-rangers,montrose,0.02473673855333594,0.041341880255865854,0.21818069989485,0.5816298340477228,0.6254290065049943,-0.5006397992434618,0.37288789627351476,0.3580818055281697,0.14457730311338243,0.18345598815399772,0.17859468277377233,1.0,-0.21103636743296428,0.0,-0.7142857142857141,0.37288789627351476,3,true,false,-0.016605141702529913
12476782,2024-08-31,24/25,arbroath,alloa-athletic,-0.0632783952950568,-0.23983303813490928,0.21988752278286647,-0.7327409132581941,-0.5521893042172508,0.13448875657500148,0.35575342551214817,0.39767223335787993,-0.0752190747277382,0.02461301415226453,0.20032480481780746,1.0,-0.8299116528095563,0.0,-0.8571428571428571,0.39767223335787993,11,true,true,0.17655464283985248
12476784,2024-08-31,24/25,dumbarton,kelty-hearts-fc,0.3036543329026513,0.21096610737504698,0.45484322391843096,0.1416005585550213,0.002145156346388788,-0.025694579443011876,0.4686289119799813,0.2811830027877541,0.24389566154243,0.24132075608772094,0.2066269171464894,1.0,0.311171037506041,0.0,-0.5714285714285714,0.4686289119799813,3,true,false,0.09268822552760433
12476785,2024-08-31,24/25,inverness-caledonian-thistle,queen-of-the-south,0.484955683626223,0.02483299056144978,0.07442849845585789,0.20199430801948992,0.1536325719456091,1.3874889355351523,0.49926130073569513,0.23181113695867017,0.22264063548942972,0.2372309583940794,0.29123899203400994,1.0,-0.1420723727819294,0.0,-0.5714285714285712,0.49926130073569513,3,true,false,0.4601226930647732
12476611,2024-09-14,24/25,stranraer,east-fife,-0.4224057787746367,-0.21641268115549617,-0.08663081335021924,-0.23524174378187546,-0.0809367622704169,0.9918406169905155,0.23973211893368873,0.49542427322468413,-0.03307380842025253,-0.007046497807201331,-0.14897173720792445,1.0,-0.6585752430552801,0.0,-1.25,0.49542427322468413,11,true,true,-0.20599309761914053
12476614,2024-09-14,24/25,peterhead,stirling-albion,0.7458442177093141,0.11141194991206531,-0.18527577371849815,0.2728639976068461,0.1863199627606491,1.0580723489765602,0.55451964369333,0.17690251210752853,0.4135172480778015,0.30073630079149516,0.2771993678920712,1.0,0.5310599404375214,0.0,0.5,0.55451964369333,3,true,false,0.6344322677972488
12476615,2024-09-14,24/25,elgin-city,bonnyrigg-rose,0.37117320715086305,-0.07360785457583507,-0.22751646871088146,0.028650124305325875,0.028650124305325875,1.0321254757888736,0.47881461670846764,0.2588295110413606,0.08393675143501389,0.08212976268672811,-0.0898576545329528,1.0,-0.3519616325519688,0.0,0.34125000000000005,0.47881461670846764,9,true,true,0.4447810617266981
12476616,2024-09-14,24/25,clyde-fc,edinburgh-city-fc,1.2060960561265262,0.17023092444187696,-0.011781413183878424,0.47376067422978707,0.41405139327968854,-0.30031324489724043,0.7555925138850391,0.08738591682322626,0.5208788069762744,0.353877404775295,0.7446998667438134,1.0,0.7376263066756164,0.0,0.0,0.7555925138850391,5,true,true,1.0358651316846492
12476776,2024-09-14,24/25,montrose,stenhousemuir,0.1539130415225558,0.12193411358792634,-1.0778437020819291,-0.13872090033003737,-0.16690699339276804,0.40763355980866783,0.4082575822236938,0.30919642483400783,-0.08465804381214159,-0.19278166447215583,-0.3588838545972399,1.0,-0.2701017396180996,0.0,-0.375,0.4082575822236938,5,true,true,0.03197892793462946
12476777,2024-09-14,24/25,queen-of-the-south,arbroath,0.1446252539761174,0.37299889564623606,-0.19656646982431575,0.30961171279322386,0.31736657754162856,0.9079905856644516,0.4067392168914278,0.3175819805488268,0.16906126688405687,0.105296915286732,-0.16943137896329796,1.0,0.4401772688940009,0.0,0.4999999999999999,0.4067392168914278,5,true,true,-0.22837364167011867
12476778,2024-09-14,24/25,kelty-hearts-fc,cove-rangers,0.212057633793411,0.09065918664085154,0.13907369757692695,-0.348343963100886,-0.255209837458505,0.5979974830198905,0.4312085373059733,0.304459361188763,0.22362811596680898,0.24544518291364226,-0.19363202576466243,1.0,-0.01235850218547907,0.0,0.625,0.4312085373059733,3,true,false,0.12139844715255946
12476780,2024-09-14,24/25,alloa-athletic,inverness-caledonian-thistle,0.07784038511029624,0.32922655231420345,-0.16461041589561246,-0.0838533915373958,-0.23801046265454318,0.7644777560554482,0.36546379648221633,0.31976627578848943,0.032790517399647216,-0.039376469713384175,-0.4909049307364226,1.0,0.24667968603832158,0.0,0.375,0.36546379648221633,7,true,true,-0.2513861672039072
12476603,2024-09-21,24/25,forfar-athletic,stranraer,0.2710441286571056,0.24397404286483784,0.08321982675813795,-0.1359165974621117,-0.19401759655714734,1.2268621218315823,0.4436430368206064,0.2736840142639797,0.19693763505321152,0.16681338062667286,0.10525561411268458,1.0,-0.02507549287700761,0.0,-0.33333333333333326,0.4436430368206064,5,true,true,0.027070085792267745
12476606,2024-09-21,24/25,stirling-albion,bonnyrigg-rose,0.14619500454466997,0.3279763843410659,-0.09305649398447705,-0.2959131991909878,-0.14121622367127884,-0.364221369192453,0.39896969399680704,0.31666256027463113,-0.0003545222373187314,0.03350542147789528,-0.06489053532790168,1.0,-0.2280531577869589,0.0,0.2222222222222221,0.39896969399680704,3,true,false,-0.18178137979639594
12476607,2024-09-21,24/25,east-fife,peterhead,0.2530367584482995,0.2078597346434076,0.14711119871042255,-0.03404342068734856,0.1298116115219905,0.828904300117754,0.4438284425419616,0.29031627534993765,-0.005604059487196913,0.07204921093432481,-0.3471012243600403,1.0,-0.0734101237352951,0.0,-0.4444444444444442,0.4438284425419616,5,true,true,0.045177023804891886
12476613,2024-09-21,24/25,clyde-fc,elgin-city,0.3336379552999819,0.15539320519101876,0.11987161141445735,0.37080122946692207,0.24659521234925919,1.1134395019303136,0.47218816000759456,0.2643581783873807,0.10721739567457486,0.11635662985506404,-0.1732721124160681,1.0,-0.09593357206691944,3.0,-0.7777777777777779,0.47218816000759456,7,true,true,0.17824475010896315
12476771,2024-09-21,24/25,dumbarton,montrose,0.4605888209769037,0.08983189555586804,0.6916734414308667,0.12470382005550995,0.1289799414807078,0.7622911615251757,0.5155750791594457,0.2390904843602142,0.3823847247764595,0.35182285577086164,0.3163400694803662,1.0,0.03953262913591238,0.0,-0.33333333333333326,0.5155750791594457,3,true,false,0.37075692542103567
12476772,2024-09-21,24/25,inverness-caledonian-thistle,cove-rangers,0.4902992165020118,0.1815388610347384,0.4465862122169538,0.10174371552063377,0.049865402664696745,0.6058631132013841,0.5235068851233977,0.21499588979439566,0.46833515162739225,0.5256747849199102,0.2326662834349339,1.0,0.08231125196865308,0.0,0.0,0.5235068851233977,7,true,true,0.30876035546727343
12476773,2024-09-21,24/25,arbroath,annan-athletic,0.2568714977877213,0.07904537396924557,0.10986157879339477,0.11737876074908016,0.057466437868257,0.9165870454719827,0.4550427419219846,0.2854779694253382,0.17002999729206528,0.24310809771118136,-0.013054138803547666,1.0,-0.35986218880804743,0.0,-0.4444444444444444,0.4550427419219846,5,true,true,0.1778261238184757
12476774,2024-09-21,24/25,stenhousemuir,queen-of-the-south,0.1809029652189748,0.21070958117338073,0.39004622498747543,0.056385314700913014,-0.07684502176076258,0.3485536232114416,0.4114413098325321,0.30861239254074496,0.2381262981966049,0.1989904306305833,0.20365051623371055,1.0,0.1140073313712815,0.0,-0.11111111111111116,0.4114413098325321,3,true,false,-0.029806615954405924
12476775,2024-09-21,24/25,alloa-athletic,kelty-hearts-fc,0.37710328565716755,0.42010622670808934,0.0926284959770092,0.23433526472438615,0.08676768258120937,-1.24184619036749,0.4879457023878312,0.2463530741323929,0.25205050964299835,0.19415711423502635,-0.03295758627281287,1.0,0.48380467792088244,0.0,0.11111111111111116,0.4879457023878312,5,true,true,-0.043002941050921784
12476604,2024-09-28,24/25,peterhead,clyde-fc,0.40535714966851055,0.499949770431361,-0.1799227788814063,-0.26114508163746386,-0.2599671398677703,1.234940526726058,0.48219546101822924,0.23484218131390844,0.39065878628917633,0.2901793646939587,0.3836366223117681,1.0,0.5947855263161868,0.0,1.0000000000000002,0.48219546101822924,7,true,true,-0.09459262076285047
12476609,2024-09-28,24/25,stranraer,stirling-albion,0.18047378522810625,-0.15292702286970467,-0.12206977575146827,0.07139461366304367,0.03681397312271528,0.7328186119086891,0.4152724774102574,0.30398194950136453,0.13704985851215593,0.1327246145947321,-0.17136127902070997,1.0,-0.004997965269791349,0.0,-0.4,0.4152724774102574,5,true,true,0.3334008080978109
12476610,2024-09-28,24/25,elgin-city,edinburgh-city-fc,0.6145820346117736,0.20299076570851887,-0.08515296246632864,-0.12497898139391417,0.010647837955845674,0.9799203191759089,NaN,NaN,0.49695959585075655,0.36822437143716286,0.9111052564265618,1.0,0.813963114782865,-7.0,0.6987777777777777,NaN,4,false,false,0.41159126890325476
12476766,2024-09-28,24/25,montrose,alloa-athletic,-0.013034668628488566,0.09411920297871636,-0.42049848434686776,-0.5154185254146757,-0.4528291243558247,0.3252374335864004,0.34951070467903517,0.3574673770238841,-0.05478594579194999,-0.06694313630204898,-0.03637900226073043,1.0,-0.15559495694062409,0.0,-0.09999999999999987,0.3574673770238841,9,true,true,-0.10715387160720492
12476767,2024-09-28,24/25,queen-of-the-south,dumbarton,0.17688006403580042,0.20915516577644985,-0.24398425015909536,-0.06572679402958848,0.06646716204397585,0.40837640957311633,0.4143648165841791,0.29862971835384633,0.12939982420576937,0.13963867931649293,-0.15771464090480314,1.0,-0.07839424762006009,0.0,0.5,0.4143648165841791,9,true,true,-0.03227510174064943
12476768,2024-09-28,24/25,cove-rangers,arbroath,0.012634576573835987,0.2740176095847953,-0.42474933980241786,0.5519271728464457,0.5653391739881073,-0.14144925410728454,0.3692278056409839,0.3610830746341975,0.053764775209808005,-0.01995401492694945,-0.10568399911973247,1.0,0.18004220014916572,0.0,0.19999999999999996,0.3692278056409839,9,true,true,-0.26138303301095933
12476769,2024-09-28,24/25,kelty-hearts-fc,annan-athletic,0.3375074275299633,0.1619687133533417,-0.2835947323317682,0.30460068995391154,0.2529172495889451,0.540102013623078,0.47197756195353685,0.2496072624838507,0.08739086621833775,0.11381923400474142,-0.21389171733248724,1.0,-0.023222849656892475,0.0,0.19999999999999996,0.47197756195353685,9,true,true,0.17553871417662162
12476770,2024-09-28,24/25,inverness-caledonian-thistle,stenhousemuir,0.7134223121345923,0.11155543777842679,-0.47470877929133054,0.2706876808862759,0.33565290023780925,0.8295480269296303,0.5942537569932462,0.17055516634166293,0.2901086385525633,0.22472890954136893,0.15948163488935108,1.0,-0.10404119348049434,0.0,-0.20000000000000018,0.5942537569932462,7,true,true,0.6018668743561655
12476597,2024-10-05,24/25,edinburgh-city-fc,stranraer,-0.19134286357482394,0.09517298480455214,0.03045961609084729,0.16202801383819931,0.08369193905520156,0.8345927996836955,0.31404376006211754,0.43315766764740427,-0.1006471809524133,-0.04229013800197537,-0.634113751233051,1.0,-0.6453630706070623,0.0,0.18281818181818177,0.43315766764740427,7,true,true,-0.28651584837937605
12476598,2024-10-05,24/25,stirling-albion,forfar-athletic,-0.01626047048363527,0.3912397811470607,-0.020102035506851208,-0.03416925387245229,0.11623144496496352,0.12220378049453438,0.34294725466703796,0.3527851852200346,0.08750214965546478,0.0726154881910735,-0.011317413272823096,1.0,-0.006741415860286093,0.0,0.36363636363636376,0.3527851852200346,5,true,true,-0.407500251630696
12476599,2024-10-05,24/25,peterhead,elgin-city,0.4650604363083092,0.4727979836047498,-0.07799772804546293,0.4625731952612,0.2961885035295797,0.1885072454161182,NaN,NaN,0.44731896069664245,0.3469302548017914,0.31199928474811234,1.0,0.48155086506429834,0.0,0.2727272727272727,NaN,4,false,false,-0.007737547296440606
12476600,2024-10-05,24/25,east-fife,bonnyrigg-rose,0.5617100728926948,0.3230443149623627,-0.06601771537947407,0.03471687981363836,0.2041974291506783,-0.8643718649525852,0.5477421664562443,0.21383736076826934,0.1483855575547696,0.1895447594115274,-0.045366811216208,1.0,0.33343146212705066,0.0,0.7272727272727271,0.5477421664562443,5,true,true,0.23866575793033212
12476759,2024-10-05,24/25,dumbarton,stenhousemuir,0.42918863063056756,0.08862587981335812,-0.4203679618935131,0.05854985626963405,0.08331841578916688,-0.5492076401668001,NaN,NaN,0.20719311361698975,0.04796845661387854,0.05838168855576287,1.0,-0.10489329935183522,0.0,-0.4545454545454545,NaN,6,false,false,0.34056275081720944
12476761,2024-10-05,24/25,arbroath,inverness-caledonian-thistle,0.004157227441592193,0.03213022026338885,0.025556903889300625,-0.3634340219249239,-0.21382878003966077,0.6771198588090747,0.35266758820166394,0.35021850772804125,0.027098712501828617,0.02500937670283627,-0.048065487211967683,1.0,-0.026539793857975225,0.0,0.0,0.35266758820166394,9,true,true,-0.02797299282179666
12476762,2024-10-05,24/25,annan-athletic,montrose,0.10462061177203008,-0.07165378486481201,0.5728757190479027,-0.07265420846926851,-0.015226447331290416,1.0292969203418638,0.39364230654831717,0.3282669426801117,0.28112705672388705,0.2747794661575919,0.1680684799630252,1.0,-0.4578710293858652,0.0,-0.5454545454545454,0.39364230654831717,21,true,true,0.17627439663684208
12476764,2024-10-05,24/25,queen-of-the-south,kelty-hearts-fc,0.30029683480740643,0.3226386151769605,0.10818692383575915,-0.07664041529998933,0.006571765163235099,0.4680353118707424,0.46153358162579766,0.27016156292240534,0.27853869472527193,0.22267676456189453,0.13072065919618114,1.0,0.21974590237634173,0.0,0.18181818181818166,0.46153358162579766,7,true,true,-0.022341780369554087
